 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  15,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  5.60577E-16  1.43478E-16  1.27110E-16  5.22451E-16  1.0E-06
   1.25000E+02  4.91486E-16  1.21075E-16  1.06921E-16  4.55793E-16  7.4E-06
   1.50000E+02  4.44742E-16  1.04987E-16  9.44224E-17  4.03212E-16  7.4E-06
   1.75000E+02  4.09708E-16  9.23832E-17  8.54882E-17  3.61393E-16  3.5E-06
   2.00000E+02  3.81764E-16  8.21334E-17  7.85227E-17  3.27509E-16  8.4E-07
   2.50000E+02  3.38804E-16  6.64713E-17  6.79063E-17  2.76070E-16  8.3E-06
   3.00000E+02  3.06402E-16  5.51342E-17  5.98891E-17  2.38898E-16  8.5E-07
   3.50000E+02  2.80592E-16  4.66210E-17  5.34881E-17  2.10770E-16  1.3E-05
   4.00000E+02  2.59324E-16  4.00480E-17  4.82223E-17  1.88722E-16  5.0E-06
   4.50000E+02  2.41372E-16  3.48468E-17  4.37946E-17  1.70963E-16  1.6E-05
   5.00000E+02  2.25917E-16  3.06498E-17  3.99931E-17  1.56345E-16  2.0E-06
   6.00000E+02  2.00389E-16  2.43590E-17  3.38498E-17  1.33670E-16  2.2E-06
   7.00000E+02  1.80511E-16  1.99246E-17  2.91422E-17  1.16875E-16  9.7E-06
   8.00000E+02  1.64724E-16  1.66651E-17  2.54336E-17  1.03920E-16  1.4E-05
   9.00000E+02  1.51824E-16  1.41888E-17  2.24446E-17  9.36108E-17  9.7E-06
   1.00000E+03  1.41046E-16  1.22561E-17  1.99903E-17  8.52063E-17  3.4E-06
   1.25000E+03  1.20412E-16  8.92062E-18  1.54520E-17  6.96882E-17  1.2E-05
   1.50000E+03  1.05596E-16  6.83748E-18  1.23811E-17  5.90101E-17  2.7E-03
   1.75000E+03  9.43929E-17  5.45091E-18  1.02098E-17  5.11722E-17  2.2E-03
   2.00000E+03  8.55505E-17  4.47001E-18  8.60012E-18  4.51790E-17  2.4E-03
   2.50000E+03  7.23612E-17  3.19104E-18  6.39139E-18  3.66232E-17  2.0E-03
   3.00000E+03  6.29061E-17  2.40908E-18  4.96720E-18  3.08106E-17  2.9E-03
   3.50000E+03  5.57477E-17  1.89161E-18  3.98734E-18  2.66041E-17  3.7E-03
   4.00000E+03  5.01176E-17  1.52948E-18  3.28086E-18  2.34186E-17  2.4E-03
   4.50000E+03  4.55621E-17  1.26520E-18  2.75291E-18  2.09223E-17  4.4E-03
   5.00000E+03  4.17940E-17  1.06591E-18  2.34700E-18  1.89132E-17  2.4E-03
   6.00000E+03  3.59124E-17  7.89466E-19  1.77134E-18  1.58789E-17  7.8E-03
   7.00000E+03  3.15236E-17  6.10469E-19  1.38953E-18  1.36959E-17  1.2E-02
   8.00000E+03  2.81183E-17  4.87495E-19  1.12236E-18  1.20497E-17  1.3E-02
   9.00000E+03  2.53967E-17  3.99143E-19  9.27592E-19  1.07640E-17  6.4E-03
   1.00000E+04  2.31704E-17  3.33397E-19  7.80915E-19  9.73189E-18  1.4E-02
   1.25000E+04  1.88947E-17  2.27073E-19  5.40006E-19  7.86580E-18  1.6E-06
   1.50000E+04  1.60951E-17  1.65527E-19  3.98051E-19  6.61583E-18  1.3E-06
