 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  73,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.16035E-15  8.22913E-17  1.61408E-16  9.12610E-16  4.5E-05
   1.25000E+02  1.03318E-15  6.60623E-17  1.25189E-16  7.82940E-16  3.0E-05
   1.50000E+02  9.28211E-16  6.05539E-17  1.08640E-16  6.87909E-16  7.0E-06
   1.75000E+02  8.41931E-16  6.01432E-17  1.02735E-16  6.15028E-16  6.8E-07
   2.00000E+02  7.70715E-16  6.20007E-17  1.01955E-16  5.57164E-16  3.9E-06
   2.50000E+02  6.62427E-16  6.73684E-17  1.04573E-16  4.70711E-16  8.2E-07
   3.00000E+02  5.85729E-16  7.18972E-17  1.05667E-16  4.08787E-16  1.4E-06
   3.50000E+02  5.29536E-16  7.46868E-17  1.03570E-16  3.61989E-16  7.9E-07
   4.00000E+02  4.86959E-16  7.58932E-17  9.90902E-17  3.25230E-16  4.6E-06
   4.50000E+02  4.53672E-16  7.58839E-17  9.33206E-17  2.95512E-16  1.0E-06
   5.00000E+02  4.26879E-16  7.50030E-17  8.70912E-17  2.70950E-16  8.0E-07
   6.00000E+02  3.86038E-16  7.16617E-17  7.51405E-17  2.32645E-16  4.3E-07
   7.00000E+02  3.55785E-16  6.73018E-17  6.51077E-17  2.04106E-16  1.2E-06
   8.00000E+02  3.31887E-16  6.26980E-17  5.71594E-17  1.81987E-16  1.1E-06
   9.00000E+02  3.11739E-16  5.82441E-17  5.09769E-17  1.64323E-16  4.6E-07
   1.00000E+03  2.94109E-16  5.40888E-17  4.61744E-17  1.49880E-16  1.5E-06
   1.25000E+03  2.60449E-16  4.52085E-17  3.80469E-17  1.23133E-16  2.6E-06
   1.50000E+03  2.35984E-16  3.82810E-17  3.29931E-17  1.04706E-16  6.8E-04
   1.75000E+03  2.17101E-16  3.28546E-17  2.94434E-17  9.12235E-17  1.0E-03
   2.00000E+03  2.01952E-16  2.85426E-17  2.67130E-17  8.09223E-17  9.4E-04
   2.50000E+03  1.78956E-16  2.22370E-17  2.26165E-17  6.61755E-17  1.3E-03
   3.00000E+03  1.62270E-16  1.80142E-17  1.96748E-17  5.59889E-17  1.4E-03
   3.50000E+03  1.49412E-16  1.49986E-17  1.73911E-17  4.85370E-17  1.5E-03
   4.00000E+03  1.39082E-16  1.27459E-17  1.55427E-17  4.28534E-17  8.4E-04
   4.50000E+03  1.30529E-16  1.10069E-17  1.40096E-17  3.83770E-17  1.3E-03
   5.00000E+03  1.23286E-16  9.62974E-18  1.27167E-17  3.47606E-17  1.3E-03
   6.00000E+03  1.11591E-16  7.60125E-18  1.06603E-17  2.92762E-17  3.1E-03
   7.00000E+03  1.02468E-16  6.19292E-18  9.10499E-18  2.53137E-17  4.8E-03
   8.00000E+03  9.50939E-17  5.16770E-18  7.89377E-18  2.23167E-17  5.4E-03
   9.00000E+03  8.89742E-17  4.39518E-18  6.92999E-18  1.99687E-17  5.7E-03
   1.00000E+04  8.37919E-17  3.79703E-18  6.14916E-18  1.80780E-17  5.5E-03
   1.25000E+04  7.30912E-17  2.77326E-18  4.73093E-18  1.46471E-17  2.2E-07
   1.50000E+04  6.57754E-17  2.13640E-18  3.78664E-18  1.23399E-17  3.4E-07
   1.75000E+04  6.00839E-17  1.70880E-18  3.12003E-18  1.06819E-17  4.0E-07
