 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  74,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.12209E-15  8.85585E-17  1.76391E-16  8.58244E-16  8.9E-05
   1.25000E+02  1.00657E-15  6.96023E-17  1.36200E-16  7.38963E-16  3.6E-05
   1.50000E+02  9.08195E-16  6.25453E-17  1.16248E-16  6.51049E-16  5.6E-06
   1.75000E+02  8.25563E-16  6.11720E-17  1.07818E-16  5.83311E-16  1.0E-05
   2.00000E+02  7.56391E-16  6.24130E-17  1.05296E-16  5.29368E-16  1.0E-05
   2.50000E+02  6.49751E-16  6.71871E-17  1.06063E-16  4.48430E-16  2.5E-06
   3.00000E+02  5.73615E-16  7.14604E-17  1.06492E-16  3.90228E-16  2.8E-06
   3.50000E+02  5.17757E-16  7.41662E-17  1.04255E-16  3.46107E-16  9.9E-07
   4.00000E+02  4.75535E-16  7.53756E-17  9.98345E-17  3.11361E-16  2.5E-06
   4.50000E+02  4.42660E-16  7.54125E-17  9.41754E-17  2.83207E-16  3.1E-06
   5.00000E+02  4.16345E-16  7.46023E-17  8.80481E-17  2.59889E-16  1.7E-06
   6.00000E+02  3.76535E-16  7.14212E-17  7.61930E-17  2.23443E-16  1.8E-06
   7.00000E+02  3.47305E-16  6.72122E-17  6.61319E-17  1.96218E-16  4.7E-07
   8.00000E+02  3.24331E-16  6.27313E-17  5.80835E-17  1.75079E-16  5.5E-07
   9.00000E+02  3.04839E-16  5.83695E-17  5.17784E-17  1.58172E-16  4.5E-04
   1.00000E+03  2.88139E-16  5.42798E-17  4.68529E-17  1.44337E-16  5.8E-04
   1.25000E+03  2.56168E-16  4.54944E-17  3.84884E-17  1.18676E-16  3.0E-04
   1.50000E+03  2.32790E-16  3.86003E-17  3.32947E-17  1.00973E-16  3.5E-04
   1.75000E+03  2.14648E-16  3.31829E-17  2.96725E-17  8.80050E-17  4.6E-04
   2.00000E+03  2.00023E-16  2.88683E-17  2.69071E-17  7.80882E-17  3.3E-04
   2.50000E+03  1.77671E-16  2.25194E-17  2.27685E-17  6.39037E-17  5.5E-04
   3.00000E+03  1.61349E-16  1.82476E-17  1.97979E-17  5.41080E-17  5.4E-04
   3.50000E+03  1.48739E-16  1.51995E-17  1.75025E-17  4.69299E-17  4.1E-04
   4.00000E+03  1.38585E-16  1.29226E-17  1.56485E-17  4.14493E-17  2.1E-03
   4.50000E+03  1.30164E-16  1.11645E-17  1.41116E-17  3.71296E-17  1.8E-03
   5.00000E+03  1.23023E-16  9.77174E-18  1.28157E-17  3.36378E-17  2.2E-03
   6.00000E+03  1.11471E-16  7.71913E-18  1.07535E-17  2.83393E-17  2.0E-03
   7.00000E+03  1.02443E-16  6.29301E-18  9.19239E-18  2.45089E-17  2.4E-03
   8.00000E+03  9.51325E-17  5.25430E-18  7.97556E-18  2.16106E-17  2.3E-03
   9.00000E+03  8.90583E-17  4.47050E-18  7.00568E-18  1.93400E-17  1.6E-03
   1.00000E+04  8.39094E-17  3.86332E-18  6.21929E-18  1.75112E-17  2.7E-03
   1.25000E+04  7.33043E-17  2.82365E-18  4.78969E-18  1.41912E-17  2.5E-07
   1.50000E+04  6.60059E-17  2.17647E-18  3.83675E-18  1.19577E-17  2.4E-07
   1.75000E+04  6.03242E-17  1.74171E-18  3.16342E-18  1.03522E-17  3.0E-07
   2.00000E+04  5.57457E-17  1.43327E-18  2.66665E-18  9.14253E-18  4.2E-07
   2.50000E+04  4.87646E-17  1.03118E-18  1.99067E-18  7.44080E-18  1.0E-07
   3.00000E+04  4.36452E-17  7.85620E-19  1.55878E-18  6.30089E-18  1.0E-07
