 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  68,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  4.70951E-16  5.40696E-17  8.61352E-17  1.24810E-15  5.8E-06
   1.25000E+02  3.79215E-16  4.93096E-17  7.87500E-17  1.04979E-15  2.9E-06
   1.50000E+02  3.41938E-16  4.59340E-17  7.48384E-17  9.08416E-16  9.0E-06
   1.75000E+02  3.24174E-16  4.34574E-17  7.21258E-17  8.02577E-16  2.9E-05
   2.00000E+02  3.12975E-16  4.12047E-17  6.93556E-17  7.20034E-16  2.6E-05
   2.50000E+02  2.98613E-16  3.72640E-17  6.40156E-17  5.99245E-16  3.8E-06
   3.00000E+02  2.88715E-16  3.40410E-17  5.93197E-17  5.14593E-16  2.9E-06
   3.50000E+02  2.80704E-16  3.13941E-17  5.52910E-17  4.51664E-16  1.4E-05
   4.00000E+02  2.73680E-16  2.91826E-17  5.18207E-17  4.02907E-16  2.5E-05
   4.50000E+02  2.67292E-16  2.73077E-17  4.88108E-17  3.63938E-16  2.0E-05
   5.00000E+02  2.61355E-16  2.56898E-17  4.61671E-17  3.32044E-16  9.0E-06
   6.00000E+02  2.50531E-16  2.30315E-17  4.17386E-17  2.82872E-16  7.2E-06
   7.00000E+02  2.40809E-16  2.09167E-17  3.81511E-17  2.46683E-16  1.9E-05
   8.00000E+02  2.32009E-16  1.91848E-17  3.51786E-17  2.18893E-16  1.5E-05
   9.00000E+02  2.23992E-16  1.77304E-17  3.26646E-17  1.96867E-16  4.8E-06
   1.00000E+03  2.16662E-16  1.64874E-17  3.05066E-17  1.78967E-16  1.0E-02
   1.25000E+03  2.00827E-16  1.40349E-17  2.62335E-17  1.46062E-16  9.4E-03
   1.50000E+03  1.87781E-16  1.22083E-17  2.30444E-17  1.23583E-16  7.9E-03
   1.75000E+03  1.76834E-16  1.07875E-17  2.05596E-17  1.07223E-16  7.6E-03
   2.00000E+03  1.67498E-16  9.64734E-18  1.85600E-17  9.47647E-17  9.4E-03
   2.50000E+03  1.52364E-16  7.92968E-18  1.55262E-17  7.70095E-17  9.0E-03
   3.00000E+03  1.40564E-16  6.70221E-18  1.33282E-17  6.49256E-17  5.4E-03
   3.50000E+03  1.31048E-16  5.78740E-18  1.16625E-17  5.61438E-17  6.1E-03
   4.00000E+03  1.23160E-16  5.08066E-18  1.03533E-17  4.94659E-17  1.8E-02
   4.50000E+03  1.16469E-16  4.51615E-18  9.29087E-18  4.42199E-17  1.4E-02
   5.00000E+03  1.10693E-16  4.05425E-18  8.40926E-18  3.99913E-17  2.0E-02
   6.00000E+03  1.01156E-16  3.34374E-18  7.02957E-18  3.35978E-17  2.3E-02
   7.00000E+03  9.35429E-17  2.82463E-18  6.00227E-18  2.89939E-17  2.2E-02
   8.00000E+03  8.72769E-17  2.43029E-18  5.21067E-18  2.55205E-17  2.1E-02
   9.00000E+03  8.20010E-17  2.12163E-18  4.58427E-18  2.28065E-17  1.4E-02
   1.00000E+04  7.74784E-17  1.87423E-18  4.07777E-18  2.06269E-17  1.9E-02
   1.25000E+04  6.91671E-17  1.43026E-18  3.15823E-18  1.66841E-17  7.2E-07
   1.50000E+04  6.22785E-17  1.13815E-18  2.54437E-18  1.40401E-17  1.0E-07
   1.75000E+04  5.68997E-17  9.33585E-19  2.10904E-18  1.21428E-17  1.0E-07
   2.00000E+04  5.25578E-17  7.83611E-19  1.78628E-18  1.07148E-17  1.0E-07
   2.50000E+04  4.59299E-17  5.80621E-19  1.34331E-18  8.70786E-18  4.9E-07
   3.00000E+04  4.10682E-17  4.51489E-19  1.05696E-18  7.36738E-18  1.0E-07
   3.50000E+04  3.73243E-17  3.63388E-19  8.59045E-19  6.40742E-18  1.0E-07
   4.00000E+04  3.43392E-17  3.00170E-19  7.15508E-19  5.68657E-18  1.7E-06
   4.50000E+04  3.18960E-17  2.53038E-19  6.07527E-19  5.12545E-18  3.7E-06
   5.00000E+04  2.98549E-17  2.16821E-19  5.23910E-19  4.67634E-18  3.7E-06
   6.00000E+04  2.66291E-17  1.65398E-19  4.04050E-19  4.00235E-18  3.2E-06
   7.00000E+04  2.41874E-17  1.31162E-19  3.23359E-19  3.52085E-18  7.0E-06
   8.00000E+04  2.22702E-17  1.07082E-19  2.66076E-19  3.15979E-18  2.5E-05
   9.00000E+04  2.07227E-17  8.94254E-20  2.23736E-19  2.87907E-18  7.0E-05
   1.00000E+05  1.94462E-17  7.60484E-20  1.91434E-19  2.65452E-18  1.7E-04
   1.25000E+05  1.70548E-17  5.38499E-20  1.37300E-19  2.24999E-18  9.3E-04
   1.50000E+05  1.53885E-17  4.05682E-20  1.04508E-19  1.97829E-18  3.3E-03
   1.75000E+05  1.41612E-17  3.19237E-20  8.29479E-20  1.78005E-18  8.7E-03
   2.00000E+05  1.32205E-17  2.59465E-20  6.79126E-20  1.62504E-18  1.8E-02
   2.50000E+05  1.18762E-17  1.83748E-20  4.86708E-20  1.45495E-18  7.5E-06
   3.00000E+05  1.09654E-17  1.38877E-20  3.71314E-20  1.32516E-18  8.7E-06
   3.50000E+05  1.03106E-17  1.09791E-20  2.95783E-20  1.23373E-18  1.0E-07
   4.00000E+05  9.81950E-18  8.96925E-21  2.43157E-20  1.16613E-18  1.5E-07
   4.50000E+05  9.43906E-18  7.51207E-21  2.04732E-20  1.11429E-18  4.9E-07
   5.00000E+05  9.13686E-18  6.41549E-21  1.75635E-20  1.07331E-18  1.3E-06
   6.00000E+05  8.68996E-18  4.89007E-21  1.34851E-20  1.01400E-18  1.0E-07
   7.00000E+05  8.37837E-18  3.89158E-21  1.07919E-20  9.72780E-19  1.0E-07
   8.00000E+05  8.15104E-18  3.19462E-21  8.89853E-21  9.42891E-19  1.0E-07
   9.00000E+05  7.97937E-18  2.68448E-21  7.50455E-21  9.20418E-19  1.0E-07
   1.00000E+06  7.84615E-18  2.29726E-21  6.44123E-21  9.03028E-19  1.0E-07
   1.25000E+06  7.63462E-18  1.66345E-21  4.68945E-21  0.00000E+00  1.0E-07
   1.50000E+06  7.52142E-18  1.27016E-21  3.59506E-21  0.00000E+00  1.0E-05
   1.75000E+06  7.41670E-18  1.00512E-21  2.85318E-21  0.00000E+00  1.0E-05
   2.00000E+06  7.34328E-18  8.19191E-22  2.33069E-21  0.00000E+00  1.0E-05
   2.50000E+06  7.24916E-18  5.79448E-22  1.65412E-21  0.00000E+00  1.0E-05
   3.00000E+06  7.19395E-18  4.34668E-22  1.24379E-21  0.00000E+00  1.0E-05
   3.50000E+06  7.15817E-18  3.39709E-22  9.73844E-22  0.00000E+00  1.0E-05
   4.00000E+06  7.13583E-18  2.73690E-22  7.85728E-22  0.00000E+00  1.0E-05
   4.50000E+06  7.11520E-18  2.25737E-22  6.48841E-22  0.00000E+00  1.0E-05
   5.00000E+06  7.11899E-18  1.89778E-22  5.46046E-22  0.00000E+00  1.0E-05
   6.00000E+06  7.09151E-18  1.39967E-22  4.03387E-22  0.00000E+00  1.0E-05
   7.00000E+06  7.08081E-18  1.07880E-22  3.11319E-22  0.00000E+00  1.0E-05
   8.00000E+06  7.07500E-18  8.59054E-23  2.48173E-22  0.00000E+00  1.0E-05
   9.00000E+06  7.07064E-18  7.01538E-23  2.02854E-22  0.00000E+00  1.0E-05
   1.00000E+07  7.06679E-18  5.84537E-23  1.69158E-22  0.00000E+00  1.0E-05
   1.25000E+07  7.06319E-18  3.95784E-23  1.14724E-22  0.00000E+00  1.0E-05
   1.50000E+07  7.06138E-18  2.86824E-23  8.32511E-23  0.00000E+00  1.0E-05
