 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  53,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  4.87345E-16  1.46786E-16  1.45576E-16  6.69986E-16  2.1E-05
   1.25000E+02  4.92028E-16  1.32032E-16  1.58125E-16  5.90463E-16  1.3E-05
   1.50000E+02  4.96142E-16  1.27406E-16  1.64263E-16  5.27603E-16  5.5E-06
   1.75000E+02  4.95894E-16  1.25470E-16  1.63519E-16  4.76836E-16  9.0E-06
   2.00000E+02  4.91575E-16  1.23806E-16  1.58106E-16  4.35192E-16  9.9E-06
   2.50000E+02  4.75160E-16  1.19128E-16  1.41129E-16  3.71196E-16  3.3E-06
   3.00000E+02  4.54217E-16  1.12806E-16  1.23231E-16  3.24386E-16  2.8E-06
   3.50000E+02  4.32661E-16  1.05735E-16  1.07744E-16  2.88647E-16  1.0E-06
   4.00000E+02  4.12169E-16  9.85997E-17  9.52002E-17  2.60432E-16  2.1E-06
   4.50000E+02  3.93300E-16  9.17580E-17  8.52120E-17  2.37570E-16  2.3E-06
   5.00000E+02  3.76155E-16  8.53855E-17  7.72384E-17  2.18642E-16  1.5E-06
   6.00000E+02  3.46544E-16  7.41772E-17  6.54936E-17  1.89091E-16  2.1E-06
   7.00000E+02  3.21994E-16  6.48629E-17  5.72527E-17  1.67043E-16  9.8E-07
   8.00000E+02  3.01097E-16  5.72402E-17  5.11203E-17  1.49851E-16  1.3E-06
   9.00000E+02  2.84030E-16  5.11675E-17  4.65424E-17  1.35807E-16  1.7E-04
   1.00000E+03  2.69766E-16  4.61731E-17  4.29366E-17  1.24154E-16  2.4E-04
   1.25000E+03  2.42137E-16  3.67985E-17  3.63579E-17  1.02246E-16  3.7E-04
   1.50000E+03  2.21689E-16  3.02496E-17  3.17056E-17  8.69657E-17  4.5E-04
   1.75000E+03  2.05623E-16  2.54379E-17  2.81292E-17  7.57087E-17  2.9E-04
   2.00000E+03  1.92492E-16  2.17747E-17  2.52515E-17  6.70702E-17  5.0E-04
   2.50000E+03  1.72004E-16  1.66137E-17  2.08583E-17  5.46796E-17  4.3E-04
   3.00000E+03  1.56506E-16  1.31967E-17  1.76447E-17  4.62140E-17  4.6E-04
   3.50000E+03  1.44225E-16  1.07969E-17  1.51911E-17  4.00595E-17  3.9E-04
   4.00000E+03  1.34173E-16  9.03531E-18  1.32600E-17  3.53816E-17  1.1E-03
   4.50000E+03  1.25754E-16  7.70044E-18  1.17093E-17  3.16996E-17  1.8E-03
   5.00000E+03  1.18573E-16  6.66426E-18  1.04448E-17  2.87201E-17  1.2E-03
   6.00000E+03  1.06900E-16  5.17176E-18  8.51271E-18  2.41936E-17  2.0E-03
   7.00000E+03  9.77442E-17  4.15937E-18  7.11337E-18  2.09180E-17  2.3E-03
   8.00000E+03  9.03175E-17  3.43529E-18  6.05947E-18  1.84376E-17  2.4E-03
   9.00000E+03  8.41407E-17  2.89642E-18  5.24151E-18  1.64942E-17  2.1E-03
   1.00000E+04  7.89024E-17  2.48273E-18  4.59126E-18  1.49304E-17  2.7E-03
   1.25000E+04  6.82969E-17  1.78341E-18  3.44025E-18  1.20946E-17  1.6E-07
   1.50000E+04  6.08498E-17  1.35524E-18  2.69700E-18  1.01889E-17  2.8E-07
   1.75000E+04  5.50841E-17  1.07170E-18  2.18485E-18  8.81954E-18  3.8E-07
   2.00000E+04  5.04667E-17  8.73059E-19  1.81471E-18  7.78786E-18  4.6E-07
   2.50000E+04  4.34931E-17  6.17785E-19  1.32260E-18  6.33675E-18  5.0E-07
   3.00000E+04  3.84453E-17  4.64373E-19  1.01606E-18  5.36502E-18  6.5E-07
   3.50000E+04  3.46037E-17  3.64133E-19  8.10370E-19  4.66879E-18  1.0E-07
   4.00000E+04  3.15725E-17  2.94615E-19  6.64720E-19  4.14547E-18  1.0E-07
   4.50000E+04  2.91144E-17  2.44200E-19  5.57298E-19  3.73780E-18  1.0E-07
   5.00000E+04  2.70780E-17  2.06343E-19  4.75497E-19  3.41123E-18  1.0E-07
   6.00000E+04  2.38939E-17  1.54015E-19  3.60553E-19  2.92053E-18  3.4E-07
   7.00000E+04  2.15137E-17  1.20190E-19  2.84880E-19  2.57070E-18  1.0E-07
   8.00000E+04  1.96644E-17  9.69342E-20  2.32096E-19  2.30780E-18  1.0E-07
   9.00000E+04  1.81851E-17  8.01859E-20  1.93634E-19  2.10337E-18  2.7E-06
   1.00000E+05  1.69743E-17  6.76806E-20  1.64631E-19  1.93990E-18  5.0E-06
   1.25000E+05  1.47303E-17  4.73085E-20  1.16759E-19  1.64611E-18  1.0E-07
   1.50000E+05  1.31865E-17  3.53628E-20  8.82444E-20  1.45085E-18  1.0E-05
   1.75000E+05  1.20604E-17  2.76907E-20  6.97093E-20  1.31191E-18  5.0E-05
   2.00000E+05  1.12038E-17  2.24337E-20  5.68856E-20  1.20813E-18  1.8E-04
   2.50000E+05  9.98965E-18  1.58286E-20  4.05957E-20  1.06340E-18  1.4E-03
   3.00000E+05  9.17384E-18  1.19401E-20  3.08879E-20  9.66315E-19  6.2E-03
   3.50000E+05  8.59076E-18  9.42770E-21  2.45555E-20  8.94355E-19  1.8E-02
   4.00000E+05  8.15516E-18  7.69414E-21  2.01521E-20  8.37621E-19  3.3E-02
   4.50000E+05  7.81873E-18  6.43800E-21  1.69406E-20  8.15383E-19  1.8E-05
   5.00000E+05  7.55203E-18  5.49284E-21  1.45107E-20  7.85592E-19  1.7E-05
   6.00000E+05  7.15834E-18  4.17781E-21  1.11073E-20  7.41945E-19  1.0E-07
   7.00000E+05  6.88409E-18  3.31680E-21  8.86195E-21  7.11782E-19  1.0E-07
   8.00000E+05  6.68394E-18  2.71578E-21  7.28508E-21  6.89863E-19  1.6E-07
   9.00000E+05  6.53262E-18  2.27602E-21  6.12553E-21  6.73250E-19  6.2E-07
   1.00000E+06  6.41502E-18  1.94244E-21  5.24229E-21  6.60756E-19  1.0E-07
   1.25000E+06  6.24620E-18  1.39740E-21  3.79190E-21  0.00000E+00  1.0E-05
   1.50000E+06  6.11266E-18  1.05653E-21  2.87818E-21  0.00000E+00  1.0E-05
   1.75000E+06  6.02419E-18  8.31851E-22  2.27307E-21  0.00000E+00  1.0E-05
   2.00000E+06  5.96205E-18  6.74700E-22  1.84828E-21  0.00000E+00  1.0E-05
   2.50000E+06  5.88345E-18  4.73052E-22  1.30099E-21  0.00000E+00  1.0E-05
   3.00000E+06  5.83715E-18  3.52127E-22  9.71353E-22  0.00000E+00  1.0E-05
   3.50000E+06  5.80706E-18  2.73339E-22  7.55865E-22  0.00000E+00  1.0E-05
   4.00000E+06  5.78700E-18  2.18893E-22  6.06558E-22  0.00000E+00  1.0E-05
   4.50000E+06  5.76957E-18  1.79566E-22  4.98475E-22  0.00000E+00  1.0E-05
   5.00000E+06  5.76861E-18  1.50210E-22  4.17656E-22  0.00000E+00  1.0E-05
   6.00000E+06  5.74577E-18  1.09836E-22  3.06234E-22  0.00000E+00  1.0E-05
   7.00000E+06  5.73477E-18  8.40214E-23  2.34814E-22  0.00000E+00  1.0E-05
   8.00000E+06  5.72867E-18  6.64609E-23  1.86129E-22  0.00000E+00  1.0E-05
   9.00000E+06  5.72430E-18  5.39471E-23  1.51373E-22  0.00000E+00  1.0E-05
   1.00000E+07  5.72053E-18  4.47002E-23  1.25650E-22  0.00000E+00  1.0E-05
   1.25000E+07  5.71539E-18  2.98896E-23  8.43586E-23  0.00000E+00  1.0E-05
   1.50000E+07  5.71163E-18  2.14211E-23  6.06797E-23  0.00000E+00  1.0E-05
   1.75000E+07  5.70877E-18  1.61142E-23  4.58028E-23  0.00000E+00  1.0E-05
   2.00000E+07  5.70709E-18  1.25647E-23  3.58292E-23  0.00000E+00  1.0E-05
   2.50000E+07  5.70593E-18  8.25267E-24  2.36746E-23  0.00000E+00  1.0E-05
   3.00000E+07  5.70681E-18  5.82948E-24  1.68140E-23  0.00000E+00  1.0E-05
   3.50000E+07  5.70649E-18  4.33264E-24  1.25576E-23  0.00000E+00  1.0E-05
