    10.00        1345.        1191.        1127.    
    12.59        1345.        1198.        1131.    
    15.85        1346.        1204.        1135.    
    19.95        1347.        1211.        1140.    
    25.12        1349.        1217.        1145.    
    31.62        1350.        1224.        1149.    
    39.81        1352.        1231.        1154.    
    50.12        1354.        1237.        1159.    
    63.10        1355.        1244.        1165.    
    79.43        1358.        1251.        1170.    
    100.0        1360.        1258.        1175.    
    125.9        1362.        1266.        1180.    
    158.5        1366.        1276.        1184.    
    199.5        1369.        1286.        1189.    
    251.2        1373.        1295.        1193.    
    316.2        1377.        1305.        1198.    
    398.1        1381.        1314.        1203.    
    501.2        1384.        1323.        1209.    
    631.0        1388.        1332.        1214.    
    794.3        1393.        1340.        1220.    
    1000.        1397.        1348.        1227.    
    1259.        1401.        1356.        1233.    
    1585.        1405.        1363.        1240.    
    1995.        1410.        1370.        1247.    
    2512.        1414.        1377.        1254.    
    3162.        1419.        1383.        1262.    
    3981.        1423.        1389.        1270.    
    5012.        1428.        1395.        1278.    
    6310.        1433.        1400.        1287.    
    7943.        1438.        1405.        1295.    
   1.0000E+04    1443.        1410.        1305.    
   1.2589E+04    1448.        1412.        1316.    
   1.5849E+04    1453.        1406.        1335.    
   1.9953E+04    1458.        1401.        1354.    
   2.5119E+04    1463.        1397.        1372.    
   3.1623E+04    1468.        1393.        1390.    
   3.9811E+04    1473.        1390.        1407.    
   5.0119E+04    1479.        1388.        1423.    
   6.3096E+04    1484.        1386.        1439.    
   7.9433E+04    1490.        1385.        1454.    
   1.0000E+05    1496.        1385.        1469.    
   1.2589E+05    1502.        1385.        1483.    
   1.5849E+05    1508.        1386.        1496.    
   1.9953E+05    1515.        1388.        1509.    
   2.5119E+05    1521.        1390.        1521.    
   3.1623E+05    1528.        1393.        1532.    
   3.9811E+05    1535.        1396.        1542.    
   5.0119E+05    1541.        1400.        1552.    
   6.3096E+05    1548.        1405.        1561.    
   7.9433E+05    1556.        1411.        1569.    
   1.0000E+06    1563.        1417.        1576.    
   1.2589E+06    1571.        1426.        1579.    
   1.5849E+06    1579.        1443.        1570.    
   1.9953E+06    1587.        1460.        1562.    
   2.5119E+06    1596.        1477.        1554.    
   3.1623E+06    1604.        1493.        1547.    
   3.9811E+06    1613.        1510.        1541.    
   5.0119E+06    1622.        1526.        1536.    
   6.3096E+06    1630.        1542.        1531.    
   7.9433E+06    1639.        1558.        1527.    
   1.0000E+07    1648.        1574.        1524.    
   1.2589E+07    1658.        1589.        1521.    
   1.5849E+07    1667.        1604.        1519.    
   1.9953E+07    1676.        1619.        1518.    
   2.5119E+07    1686.        1634.        1517.    
   3.1623E+07    1695.        1648.        1517.    
   3.9811E+07    1705.        1662.        1518.    
   5.0119E+07    1715.        1676.        1519.    
   6.3096E+07    1725.        1689.        1521.    
   7.9433E+07    1735.        1702.        1523.    
   1.0000E+08    1745.        1715.        1527.    
   1.2589E+08    1756.        1727.        1532.    
   1.5849E+08    1768.        1738.        1545.    
   1.9953E+08    1781.        1748.        1557.    
   2.5119E+08    1793.        1759.        1569.    
   3.1623E+08    1805.        1769.        1581.    
   3.9811E+08    1817.        1778.        1593.    
   5.0119E+08    1830.        1788.        1605.    
   6.3096E+08    1842.        1797.        1617.    
   7.9433E+08    1854.        1807.        1629.    
   1.0000E+09    1865.        1816.        1641.    
   1.2589E+09    1877.        1824.        1653.    
   1.5849E+09    1889.        1833.        1664.    
   1.9953E+09    1901.        1841.        1676.    
   2.5119E+09    1912.        1849.        1687.    
   3.1623E+09    1924.        1857.        1699.    
   3.9811E+09    1935.        1865.        1710.    
   5.0119E+09    1946.        1872.        1721.    
   6.3096E+09    1958.        1880.        1732.    
   7.9433E+09    1969.        1887.        1743.    
   1.0000E+10    1980.        1893.        1754.    
   1.2589E+10    1991.        1900.        1765.    
   1.5849E+10    2001.        1906.        1776.    
   1.9953E+10    2012.        1912.        1787.    
   2.5119E+10    2023.        1918.        1797.    
   3.1623E+10    2033.        1923.        1807.    
   3.9811E+10    2044.        1928.        1818.    
   5.0119E+10    2054.        1933.        1828.    
   6.3096E+10    2064.        1938.        1838.    
   7.9433E+10    2074.        1942.        1848.    
   1.0000E+11    2084.        1946.        1858.    
   1.2589E+11    2094.        1950.        1868.    
   1.5849E+11    2104.        1954.        1877.    
   1.9953E+11    2113.        1957.        1887.    
   2.5119E+11    2123.        1960.        1896.    
   3.1623E+11    2132.        1963.        1905.    
   3.9811E+11    2141.        1966.        1914.    
   5.0119E+11    2150.        1968.        1923.    
   6.3096E+11    2159.        1970.        1932.    
   7.9433E+11    2168.        1971.        1940.    
