 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  77,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.00509E-15  1.11990E-16  2.16610E-16  7.25878E-16  2.6E-05
   1.25000E+02  9.23480E-16  8.38780E-17  1.68753E-16  6.29949E-16  1.9E-05
   1.50000E+02  8.46060E-16  7.08914E-17  1.39935E-16  5.58620E-16  1.4E-05
   1.75000E+02  7.75619E-16  6.57867E-17  1.24060E-16  5.03237E-16  1.0E-05
   2.00000E+02  7.13319E-16  6.47219E-17  1.16110E-16  4.58806E-16  4.8E-06
   2.50000E+02  6.12663E-16  6.71593E-17  1.10830E-16  3.91569E-16  7.6E-06
   3.00000E+02  5.38561E-16  7.05482E-17  1.08920E-16  3.42747E-16  2.6E-06
   3.50000E+02  4.83699E-16  7.29416E-17  1.06001E-16  3.05449E-16  6.5E-06
   4.00000E+02  4.42290E-16  7.40893E-17  1.01580E-16  2.75881E-16  6.8E-06
   4.50000E+02  4.10280E-16  7.41894E-17  9.61510E-17  2.51783E-16  3.6E-06
   5.00000E+02  3.84951E-16  7.35169E-17  9.02908E-17  2.31703E-16  1.5E-06
   6.00000E+02  3.47429E-16  7.07153E-17  7.87921E-17  2.00062E-16  4.8E-06
   7.00000E+02  3.20637E-16  6.68998E-17  6.87829E-17  1.76213E-16  5.1E-06
   8.00000E+02  2.99966E-16  6.27502E-17  6.05781E-17  1.57577E-16  2.0E-06
   9.00000E+02  2.82583E-16  5.86497E-17  5.40139E-17  1.42601E-16  3.4E-07
   1.00000E+03  2.68220E-16  5.47595E-17  4.88058E-17  1.30300E-16  3.8E-07
   1.25000E+03  2.40710E-16  4.62626E-17  3.98258E-17  1.07393E-16  2.5E-04
   1.50000E+03  2.20418E-16  3.94848E-17  3.42348E-17  9.15184E-17  3.6E-04
   1.75000E+03  2.04477E-16  3.41014E-17  3.03854E-17  7.98534E-17  2.5E-04
   2.00000E+03  1.91478E-16  2.97835E-17  2.74988E-17  7.09104E-17  2.4E-04
   2.50000E+03  1.71322E-16  2.33743E-17  2.32646E-17  5.80939E-17  3.5E-04
   3.00000E+03  1.56281E-16  1.89489E-17  2.01909E-17  4.93042E-17  3.1E-04
   3.50000E+03  1.44578E-16  1.58006E-17  1.78500E-17  4.28286E-17  5.3E-04
   4.00000E+03  1.35101E-16  1.34503E-17  1.59721E-17  3.78680E-17  4.5E-04
   4.50000E+03  1.27204E-16  1.16346E-17  1.44202E-17  3.39490E-17  1.4E-03
   5.00000E+03  1.20480E-16  1.01952E-17  1.31127E-17  3.07756E-17  1.7E-03
   6.00000E+03  1.09547E-16  8.07068E-18  1.10306E-17  2.59515E-17  1.9E-03
   7.00000E+03  1.00952E-16  6.59163E-18  9.45101E-18  2.24582E-17  2.0E-03
   8.00000E+03  9.39595E-17  5.51260E-18  8.21692E-18  1.98115E-17  1.7E-03
   9.00000E+03  8.81247E-17  4.69649E-18  7.23014E-18  1.77370E-17  2.3E-03
   1.00000E+04  8.31615E-17  4.06238E-18  6.42723E-18  1.60660E-17  1.1E-03
   1.25000E+04  7.29754E-17  2.97506E-18  4.96375E-18  1.30290E-17  1.7E-07
   1.50000E+04  6.58544E-17  2.29702E-18  3.98518E-18  1.09835E-17  2.3E-07
   1.75000E+04  6.02953E-17  1.84083E-18  3.29201E-18  9.51201E-18  2.5E-07
   2.00000E+04  5.58060E-17  1.51674E-18  2.77954E-18  8.40262E-18  3.5E-07
   2.50000E+04  4.89436E-17  1.09355E-18  2.08052E-18  6.84104E-18  1.0E-07
   3.00000E+04  4.38970E-17  8.34613E-19  1.63271E-18  5.79450E-18  1.0E-07
   3.50000E+04  4.00000E-17  6.62954E-19  1.32554E-18  5.04417E-18  1.0E-07
   4.00000E+04  3.68847E-17  5.42498E-19  1.10411E-18  4.47976E-18  1.6E-07
   4.50000E+04  3.43286E-17  4.54231E-19  9.38278E-19  4.03967E-18  3.8E-07
   5.00000E+04  3.21884E-17  3.87323E-19  8.10268E-19  3.68802E-18  1.0E-07
   6.00000E+04  2.87964E-17  2.93704E-19  6.27274E-19  3.15878E-18  1.0E-07
   7.00000E+04  2.62202E-17  2.32268E-19  5.04277E-19  2.78029E-18  1.3E-06
   8.00000E+04  2.41917E-17  1.89467E-19  4.16940E-19  2.49627E-18  1.0E-07
   9.00000E+04  2.25503E-17  1.58280E-19  3.52299E-19  2.27537E-18  3.1E-06
   1.00000E+05  2.11934E-17  1.34750E-19  3.02878E-19  2.09871E-18  1.8E-06
   1.25000E+05  1.86433E-17  9.58412E-20  2.19686E-19  1.78110E-18  8.4E-06
   1.50000E+05  1.68595E-17  7.25899E-20  1.68893E-19  1.56991E-18  4.7E-05
   1.75000E+05  1.55413E-17  5.74294E-20  1.35219E-19  1.41944E-18  1.8E-04
   2.00000E+05  1.45281E-17  4.69122E-20  1.11542E-19  1.30670E-18  5.3E-04
   2.50000E+05  1.30752E-17  3.35110E-20  8.09072E-20  1.14783E-18  2.8E-03
   3.00000E+05  1.20868E-17  2.54996E-20  6.22794E-20  1.03790E-18  9.0E-03
   3.50000E+05  1.13738E-17  2.02638E-20  4.99432E-20  9.54978E-19  1.7E-02
   4.00000E+05  1.08374E-17  1.66185E-20  4.12621E-20  9.23586E-19  8.3E-06
   4.50000E+05  1.04208E-17  1.39581E-20  3.48700E-20  8.82644E-19  9.6E-06
   5.00000E+05  1.00891E-17  1.19444E-20  2.99954E-20  8.50408E-19  1.0E-07
   6.00000E+05  9.59684E-18  9.12409E-21  2.31062E-20  8.03154E-19  1.0E-07
   7.00000E+05  9.25213E-18  7.26440E-21  1.85173E-20  7.70417E-19  3.6E-07
   8.00000E+05  8.99957E-18  5.95962E-21  1.52715E-20  7.46874E-19  1.0E-07
   9.00000E+05  8.80809E-18  5.00126E-21  1.28718E-20  7.29076E-19  1.0E-07
   1.00000E+06  8.65896E-18  4.27219E-21  1.10361E-20  7.15303E-19  1.0E-07
   1.25000E+06  8.42225E-18  3.08232E-21  8.01704E-21  0.00000E+00  1.0E-07
   1.50000E+06  8.26208E-18  2.33184E-21  6.09828E-21  0.00000E+00  1.0E-07
   1.75000E+06  8.18339E-18  1.83727E-21  4.82744E-21  0.00000E+00  1.0E-05
   2.00000E+06  8.09817E-18  1.48941E-21  3.92709E-21  0.00000E+00  1.0E-05
   2.50000E+06  7.98908E-18  1.04286E-21  2.76515E-21  0.00000E+00  1.0E-05
   3.00000E+06  7.92464E-18  7.75113E-22  2.06436E-21  0.00000E+00  1.0E-05
   3.50000E+06  7.88252E-18  6.00759E-22  1.60594E-21  0.00000E+00  1.0E-05
   4.00000E+06  7.85531E-18  4.80360E-22  1.28822E-21  0.00000E+00  1.0E-05
   4.50000E+06  7.83081E-18  3.93469E-22  1.05821E-21  0.00000E+00  1.0E-05
   5.00000E+06  7.83273E-18  3.28647E-22  8.86177E-22  0.00000E+00  1.0E-05
   6.00000E+06  7.79946E-18  2.39628E-22  6.49099E-22  0.00000E+00  1.0E-05
   7.00000E+06  7.78528E-18  1.82806E-22  4.97188E-22  0.00000E+00  1.0E-05
   8.00000E+06  7.77702E-18  1.44214E-22  3.93672E-22  0.00000E+00  1.0E-05
   9.00000E+06  7.77058E-18  1.16758E-22  3.19809E-22  0.00000E+00  1.0E-05
   1.00000E+07  7.76470E-18  9.65035E-23  2.65174E-22  0.00000E+00  1.0E-05
   1.25000E+07  7.75734E-18  6.41523E-23  1.77568E-22  0.00000E+00  1.0E-05
   1.50000E+07  7.75276E-18  4.57334E-23  1.27419E-22  0.00000E+00  1.0E-05
   1.75000E+07  7.74977E-18  3.42393E-23  9.59686E-23  0.00000E+00  1.0E-05
   2.00000E+07  7.74793E-18  2.65830E-23  7.49205E-23  0.00000E+00  1.0E-05
   2.50000E+07  7.74581E-18  1.73325E-23  4.93269E-23  0.00000E+00  1.0E-05
   3.00000E+07  7.74603E-18  1.21720E-23  3.49254E-23  0.00000E+00  1.0E-05
   3.50000E+07  7.74395E-18  9.00571E-24  2.60167E-23  0.00000E+00  1.0E-05
   4.00000E+07  7.74297E-18  6.92696E-24  2.01239E-23  0.00000E+00  1.0E-05
   4.50000E+07  7.74508E-18  5.49034E-24  1.60236E-23  0.00000E+00  1.0E-05
   5.00000E+07  7.74018E-18  4.45706E-24  1.30568E-23  0.00000E+00  1.0E-05
   6.00000E+07  7.74063E-18  3.10400E-24  9.14404E-24  0.00000E+00  1.0E-05
   7.00000E+07  7.74385E-18  2.28420E-24  6.75502E-24  0.00000E+00  1.0E-05
   8.00000E+07  7.74321E-18  1.75044E-24  5.19090E-24  0.00000E+00  1.0E-05
   9.00000E+07  7.74274E-18  1.38379E-24  4.11206E-24  0.00000E+00  1.0E-05
   1.00000E+08  7.74333E-18  1.12121E-24  3.33701E-24  0.00000E+00  1.0E-05
   1.25000E+08  7.74174E-18  7.17700E-25  2.14158E-24  0.00000E+00  1.0E-05
   1.50000E+08  7.74113E-18  4.98338E-25  1.48927E-24  0.00000E+00  1.0E-05
   1.75000E+08  7.74084E-18  3.66046E-25  1.09496E-24  0.00000E+00  1.0E-05
   2.00000E+08  7.74089E-18  2.80182E-25  8.38655E-25  0.00000E+00  1.0E-05
   2.50000E+08  7.74124E-18  1.79224E-25  5.36881E-25  0.00000E+00  4.4E-05
   3.00000E+08  7.74127E-18  1.24402E-25  3.72818E-25  0.00000E+00  4.3E-05
   3.50000E+08  7.74049E-18  9.13532E-26  2.73849E-25  0.00000E+00  1.0E+00
   4.00000E+08  7.73959E-18  6.99128E-26  2.09614E-25  0.00000E+00  1.0E+00
   4.50000E+08  7.74076E-18  5.52172E-26  1.65574E-25  0.00000E+00  1.0E+00
   5.00000E+08  7.73573E-18  4.47092E-26  1.34076E-25  0.00000E+00  1.0E+00
   6.00000E+08  7.73375E-18  3.10272E-26  9.30567E-26  0.00000E+00  1.0E+00
   7.00000E+08  7.73312E-18  2.27822E-26  6.83332E-26  0.00000E+00  1.0E+00
   8.00000E+08  7.72614E-18  1.74331E-26  5.22913E-26  0.00000E+00  1.0E+00
   9.00000E+08  7.71726E-18  1.37678E-26  4.12985E-26  0.00000E+00  1.0E+00
   1.00000E+09  7.70658E-18  1.11477E-26  3.34400E-26  0.00000E+00  1.0E+00
