 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  23,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  7.44984E-16  1.76715E-16  1.73051E-16  8.67905E-16  1.7E-06
   1.25000E+02  6.77878E-16  1.61741E-16  1.42887E-16  7.36550E-16  3.4E-06
   1.50000E+02  6.21244E-16  1.46278E-16  1.21500E-16  6.41858E-16  1.8E-06
   1.75000E+02  5.73604E-16  1.31936E-16  1.06484E-16  5.70121E-16  6.4E-06
   2.00000E+02  5.33483E-16  1.19194E-16  9.56780E-17  5.13734E-16  2.2E-06
   2.50000E+02  4.70108E-16  9.83322E-17  8.12754E-17  4.30491E-16  1.1E-05
   3.00000E+02  4.22452E-16  8.24659E-17  7.17947E-17  3.71760E-16  1.5E-06
   3.50000E+02  3.85265E-16  7.02581E-17  6.47156E-17  3.27922E-16  1.5E-06
   4.00000E+02  3.55211E-16  6.06354E-17  5.89617E-17  2.93910E-16  6.5E-07
   4.50000E+02  3.30629E-16  5.30914E-17  5.42300E-17  2.66484E-16  3.1E-06
   5.00000E+02  3.10430E-16  4.71824E-17  5.03729E-17  2.43647E-16  7.6E-06
   6.00000E+02  2.78435E-16  3.83803E-17  4.41776E-17  2.07962E-16  1.1E-05
   7.00000E+02  2.52911E-16  3.20946E-17  3.92688E-17  1.81423E-16  4.4E-06
   8.00000E+02  2.32088E-16  2.73781E-17  3.52567E-17  1.60937E-16  8.7E-06
   9.00000E+02  2.15306E-16  2.37160E-17  3.18962E-17  1.44649E-16  7.5E-06
   1.00000E+03  2.01383E-16  2.07992E-17  2.90369E-17  1.31389E-16  3.2E-06
   1.25000E+03  1.74789E-16  1.56161E-17  2.34748E-17  1.06979E-16  3.0E-03
   1.50000E+03  1.55550E-16  1.22519E-17  1.94641E-17  9.02953E-17  1.0E+00
   1.75000E+03  1.40785E-16  9.92401E-18  1.64615E-17  7.81625E-17  5.0E-03
   2.00000E+03  1.28994E-16  8.23587E-18  1.41460E-17  6.89374E-17  6.1E-03
   2.50000E+03  1.11163E-16  5.98489E-18  1.08422E-17  5.58290E-17  6.8E-03
   3.00000E+03  9.81746E-17  4.57944E-18  8.62768E-18  4.69551E-17  5.5E-03
   3.50000E+03  8.82112E-17  3.63664E-18  7.06219E-18  4.05413E-17  3.8E-03
   4.00000E+03  8.02853E-17  2.97196E-18  5.91194E-18  3.56828E-17  6.8E-03
   4.50000E+03  7.37993E-17  2.48285E-18  5.03715E-18  3.18749E-17  6.9E-03
   5.00000E+03  6.83750E-17  2.11078E-18  4.35346E-18  2.88103E-17  9.0E-03
   6.00000E+03  5.97771E-17  1.58830E-18  3.36286E-18  2.41822E-17  1.2E-02
   7.00000E+03  5.32351E-17  1.24451E-18  2.68844E-18  2.08532E-17  2.3E-02
   8.00000E+03  4.80688E-17  1.00494E-18  2.20589E-18  1.83435E-17  2.6E-02
   9.00000E+03  4.38740E-17  8.30629E-19  1.84732E-18  1.63837E-17  1.3E-02
   1.00000E+04  4.03934E-17  6.99474E-19  1.57281E-18  1.48108E-17  1.3E-02
   1.25000E+04  3.34693E-17  4.84011E-19  1.11159E-18  1.19682E-17  1.2E-06
   1.50000E+04  2.89107E-17  3.56877E-19  8.32344E-19  1.00647E-17  1.7E-06
   1.75000E+04  2.55027E-17  2.75168E-19  6.49444E-19  8.70084E-18  2.0E-06
   2.00000E+04  2.28549E-17  2.19341E-19  5.22642E-19  7.67564E-18  1.0E-07
   2.50000E+04  1.90034E-17  1.49781E-19  3.62131E-19  6.23681E-18  1.0E-07
   3.00000E+04  1.63336E-17  1.09484E-19  2.67575E-19  5.27516E-18  2.8E-07
   3.50000E+04  1.43727E-17  8.39282E-20  2.06869E-19  4.58675E-18  8.9E-07
   4.00000E+04  1.28708E-17  6.66421E-20  1.65410E-19  4.07144E-18  1.0E-07
   4.50000E+04  1.16834E-17  5.43693E-20  1.35744E-19  3.66957E-18  1.0E-07
   5.00000E+04  1.07212E-17  4.53207E-20  1.13729E-19  3.34795E-18  1.0E-07
   6.00000E+04  9.25662E-18  3.30875E-20  8.37358E-20  2.86536E-18  1.3E-05
   7.00000E+04  8.19480E-18  2.53783E-20  6.46681E-20  2.52066E-18  1.2E-05
   8.00000E+04  7.38989E-18  2.01848E-20  5.17320E-20  2.26224E-18  1.2E-05
   9.00000E+04  6.75891E-18  1.65068E-20  4.25168E-20  2.06136E-18  1.9E-05
   1.00000E+05  6.25114E-18  1.37990E-20  3.56981E-20  1.90079E-18  5.2E-05
   1.25000E+05  5.33114E-18  9.46847E-21  2.47174E-20  1.61217E-18  3.8E-04
   1.50000E+05  4.71440E-18  6.98383E-21  1.83625E-20  1.41994E-18  1.6E-03
   1.75000E+05  4.27302E-18  5.41378E-21  1.43189E-20  1.28217E-18  5.1E-03
   2.00000E+05  3.94210E-18  4.35148E-21  1.15670E-20  1.17762E-18  1.3E-02
   2.50000E+05  3.48036E-18  3.03496E-21  8.13302E-21  1.02471E-18  4.7E-02
