 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  66,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  4.97422E-16  5.55909E-17  8.86574E-17  1.29025E-15  1.9E-05
   1.25000E+02  3.99229E-16  5.05127E-17  8.09039E-17  1.08552E-15  1.1E-05
   1.50000E+02  3.59163E-16  4.69578E-17  7.67882E-17  9.39451E-16  3.3E-05
   1.75000E+02  3.40095E-16  4.44009E-17  7.40027E-17  8.29957E-16  3.2E-06
   2.00000E+02  3.28085E-16  4.20323E-17  7.10862E-17  7.44668E-16  3.2E-06
   2.50000E+02  3.12945E-16  3.79588E-17  6.55666E-17  6.19720E-16  1.6E-05
   3.00000E+02  3.02674E-16  3.46489E-17  6.07345E-17  5.32101E-16  1.3E-05
   3.50000E+02  2.94425E-16  3.19412E-17  5.65965E-17  4.66939E-16  3.1E-06
   4.00000E+02  2.87202E-16  2.96819E-17  5.30313E-17  4.16446E-16  6.3E-06
   4.50000E+02  2.80616E-16  2.77661E-17  4.99351E-17  3.76091E-16  5.8E-06
   5.00000E+02  2.74474E-16  2.61119E-17  4.72121E-17  3.43067E-16  2.8E-06
   6.00000E+02  2.63211E-16  2.33877E-17  4.26391E-17  2.92174E-16  4.2E-05
   7.00000E+02  2.53016E-16  2.12081E-17  3.89168E-17  2.54748E-16  8.8E-06
   8.00000E+02  2.43795E-16  1.94364E-17  3.58532E-17  2.25995E-16  8.1E-06
   9.00000E+02  2.35355E-16  1.79404E-17  3.32519E-17  2.03225E-16  3.7E-05
   1.00000E+03  2.27626E-16  1.66613E-17  3.10196E-17  1.84726E-16  6.4E-06
   1.25000E+03  2.10906E-16  1.41377E-17  2.66036E-17  1.50729E-16  9.3E-03
   1.50000E+03  1.97121E-16  1.22600E-17  2.33121E-17  1.27510E-16  8.5E-03
   1.75000E+03  1.85557E-16  1.08027E-17  2.07519E-17  1.10612E-16  8.7E-03
   2.00000E+03  1.75698E-16  9.63664E-18  1.86951E-17  9.77446E-17  1.1E-02
   2.50000E+03  1.59730E-16  7.88971E-18  1.55854E-17  7.93990E-17  5.4E-03
   3.00000E+03  1.47295E-16  6.65309E-18  1.33471E-17  6.69030E-17  8.2E-03
   3.50000E+03  1.37265E-16  5.73644E-18  1.16562E-17  5.78227E-17  9.7E-03
   4.00000E+03  1.28935E-16  5.02780E-18  1.03254E-17  5.09266E-17  1.3E-02
   4.50000E+03  1.21861E-16  4.46142E-18  9.24512E-18  4.55151E-17  2.2E-02
   5.00000E+03  1.15751E-16  3.99878E-18  8.35051E-18  4.11560E-17  2.5E-02
   6.00000E+03  1.05657E-16  3.28892E-18  6.95542E-18  3.45694E-17  1.7E-02
   7.00000E+03  9.75966E-17  2.77225E-18  5.92224E-18  2.98288E-17  1.8E-02
   8.00000E+03  9.09640E-17  2.38095E-18  5.12977E-18  2.62532E-17  1.3E-02
   9.00000E+03  8.53807E-17  2.07540E-18  4.50492E-18  2.34596E-17  2.2E-02
   1.00000E+04  8.05975E-17  1.83090E-18  4.00101E-18  2.12166E-17  1.2E-02
   1.25000E+04  7.18199E-17  1.39343E-18  3.08961E-18  1.71591E-17  1.0E-06
   1.50000E+04  6.45543E-17  1.10665E-18  2.48370E-18  1.44382E-17  1.0E-07
   1.75000E+04  5.88906E-17  9.06381E-19  2.05526E-18  1.24858E-17  1.0E-07
   2.00000E+04  5.43255E-17  7.59815E-19  1.73820E-18  1.10164E-17  1.1E-07
   2.50000E+04  4.73700E-17  5.61799E-19  1.30397E-18  8.95192E-18  6.1E-07
   3.00000E+04  4.22796E-17  4.36115E-19  1.02401E-18  7.57369E-18  1.0E-07
   3.50000E+04  3.83673E-17  3.50538E-19  8.30969E-19  6.58660E-18  1.0E-07
   4.00000E+04  3.52534E-17  2.89225E-19  6.91227E-19  5.84544E-18  3.3E-06
   4.50000E+04  3.27085E-17  2.43572E-19  5.86266E-19  5.26855E-18  1.0E-07
   5.00000E+04  3.05854E-17  2.08534E-19  5.05098E-19  4.80677E-18  5.2E-06
   6.00000E+04  2.72359E-17  1.58852E-19  3.88934E-19  4.11388E-18  4.4E-06
   7.00000E+04  2.47057E-17  1.25828E-19  3.10873E-19  3.61891E-18  9.5E-06
   8.00000E+04  2.27224E-17  1.02632E-19  2.55538E-19  3.24773E-18  3.3E-05
   9.00000E+04  2.11238E-17  8.56416E-20  2.14688E-19  2.95911E-18  9.2E-05
   1.00000E+05  1.98069E-17  7.27815E-20  1.83553E-19  2.72824E-18  2.2E-04
   1.25000E+05  1.73439E-17  5.14679E-20  1.31451E-19  2.31209E-18  1.2E-03
   1.50000E+05  1.56313E-17  3.87359E-20  9.99450E-20  2.03210E-18  4.0E-03
   1.75000E+05  1.43720E-17  3.04594E-20  7.92591E-20  1.82711E-18  1.1E-02
   2.00000E+05  1.34078E-17  2.47423E-20  6.48490E-20  1.66620E-18  2.1E-02
   2.50000E+05  1.20319E-17  1.75074E-20  4.64295E-20  1.49534E-18  7.3E-06
   3.00000E+05  1.11010E-17  1.32246E-20  3.53970E-20  1.36196E-18  8.7E-06
   3.50000E+05  1.04324E-17  1.04506E-20  2.81823E-20  1.26797E-18  1.0E-07
   4.00000E+05  9.93134E-18  8.53476E-21  2.31588E-20  1.19849E-18  2.0E-07
   4.50000E+05  9.54341E-18  7.14637E-21  1.94928E-20  1.14518E-18  6.2E-07
   5.00000E+05  9.23541E-18  6.10192E-21  1.67180E-20  1.10348E-18  1.0E-07
   6.00000E+05  8.78017E-18  4.64955E-21  1.28305E-20  1.04214E-18  1.0E-07
   7.00000E+05  8.46294E-18  3.69925E-21  1.02647E-20  9.99774E-19  1.0E-07
   8.00000E+05  8.23158E-18  3.03612E-21  8.46164E-21  9.69053E-19  1.0E-07
   9.00000E+05  8.05691E-18  2.55086E-21  7.13454E-21  9.45951E-19  1.0E-07
   1.00000E+06  7.92140E-18  2.18259E-21  6.12250E-21  9.28077E-19  1.0E-07
   1.25000E+06  7.70560E-18  1.57969E-21  4.45505E-21  0.00000E+00  1.0E-07
   1.50000E+06  7.58866E-18  1.20578E-21  3.41398E-21  0.00000E+00  1.0E-05
   1.75000E+06  7.48287E-18  9.54014E-22  2.70893E-21  0.00000E+00  1.0E-05
   2.00000E+06  7.40868E-18  7.77426E-22  2.21247E-21  0.00000E+00  1.0E-05
   2.50000E+06  7.31359E-18  5.49768E-22  1.56976E-21  0.00000E+00  1.0E-05
   3.00000E+06  7.25786E-18  4.12317E-22  1.18008E-21  0.00000E+00  1.0E-05
   3.50000E+06  7.22183E-18  3.22185E-22  9.23782E-22  0.00000E+00  1.0E-05
   4.00000E+06  7.19931E-18  2.59532E-22  7.45214E-22  0.00000E+00  1.0E-05
   4.50000E+06  7.17878E-18  2.14032E-22  6.15296E-22  0.00000E+00  1.0E-05
   5.00000E+06  7.18162E-18  1.79916E-22  5.17748E-22  0.00000E+00  1.0E-05
   6.00000E+06  7.15459E-18  1.32667E-22  3.82403E-22  0.00000E+00  1.0E-05
   7.00000E+06  7.14382E-18  1.02237E-22  2.95072E-22  0.00000E+00  1.0E-05
   8.00000E+06  7.13780E-18  8.14007E-23  2.35187E-22  0.00000E+00  1.0E-05
   9.00000E+06  7.13333E-18  6.64673E-23  1.92216E-22  0.00000E+00  1.0E-05
   1.00000E+07  7.12950E-18  5.53763E-23  1.60269E-22  0.00000E+00  1.0E-05
   1.25000E+07  7.12577E-18  3.74869E-23  1.08672E-22  0.00000E+00  1.0E-05
   1.50000E+07  7.12390E-18  2.71622E-23  7.88455E-23  0.00000E+00  1.0E-05
   1.75000E+07  7.12277E-18  2.06395E-23  5.99794E-23  0.00000E+00  1.0E-05
   2.00000E+07  7.12154E-18  1.62445E-23  4.72549E-23  0.00000E+00  1.0E-05
   2.50000E+07  7.11935E-18  1.08530E-23  3.16278E-23  0.00000E+00  1.0E-05
   3.00000E+07  7.11876E-18  7.78397E-24  2.27210E-23  0.00000E+00  1.0E-05
   3.50000E+07  7.11620E-18  5.86471E-24  1.71455E-23  0.00000E+00  1.0E-05
   4.00000E+07  7.11497E-18  4.58196E-24  1.34159E-23  0.00000E+00  1.0E-05
   4.50000E+07  7.11705E-18  3.68056E-24  1.07929E-23  0.00000E+00  1.0E-05
   5.00000E+07  7.11266E-18  3.02210E-24  8.87535E-24  0.00000E+00  1.0E-05
   6.00000E+07  7.11365E-18  2.14289E-24  6.31169E-24  0.00000E+00  1.0E-05
   7.00000E+07  7.11705E-18  1.59774E-24  4.71897E-24  0.00000E+00  1.0E-05
   8.00000E+07  7.11672E-18  1.23625E-24  3.66033E-24  0.00000E+00  1.0E-05
   9.00000E+07  7.11659E-18  9.84384E-25  2.92082E-24  0.00000E+00  1.0E-05
   1.00000E+08  7.11742E-18  8.02026E-25  2.38395E-24  0.00000E+00  1.0E-05
   1.25000E+08  7.11769E-18  5.18256E-25  1.54521E-24  0.00000E+00  1.0E-05
   1.50000E+08  7.11859E-18  3.62022E-25  1.08135E-24  0.00000E+00  1.0E-05
   1.75000E+08  7.11890E-18  2.67025E-25  7.98496E-25  0.00000E+00  1.0E-05
   2.00000E+08  7.11921E-18  2.05014E-25  6.13521E-25  0.00000E+00  1.0E-05
   2.50000E+08  7.11815E-18  1.31691E-25  3.94447E-25  0.00000E+00  3.8E-05
   3.00000E+08  7.11625E-18  9.16623E-26  2.74684E-25  0.00000E+00  1.1E-04
