 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  92,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  5.93198E-16  6.94180E-17  1.10409E-16  1.36788E-15  8.9E-06
   1.25000E+02  5.00027E-16  6.30977E-17  1.01005E-16  1.15995E-15  3.0E-06
   1.50000E+02  4.63322E-16  5.83940E-17  9.58180E-17  1.01014E-15  7.0E-06
   1.75000E+02  4.46015E-16  5.53646E-17  9.26709E-17  8.96757E-16  5.0E-06
   2.00000E+02  4.34761E-16  5.25784E-17  8.93727E-17  8.07661E-16  3.4E-05
   2.50000E+02  4.20199E-16  4.77797E-17  8.30399E-17  6.75937E-16  2.6E-06
   3.00000E+02  4.10031E-16  4.38447E-17  7.73758E-17  5.82688E-16  3.4E-05
   3.50000E+02  4.01510E-16  4.05718E-17  7.24074E-17  5.12897E-16  5.4E-06
   4.00000E+02  3.93722E-16  3.77945E-17  6.80375E-17  4.58567E-16  7.5E-06
   4.50000E+02  3.86353E-16  3.54020E-17  6.41763E-17  4.14998E-16  4.8E-06
   5.00000E+02  3.79273E-16  3.33084E-17  6.07349E-17  3.79247E-16  3.0E-05
   6.00000E+02  3.65833E-16  2.97932E-17  5.48513E-17  3.24001E-16  1.6E-05
   7.00000E+02  3.53408E-16  2.69786E-17  5.00576E-17  2.83172E-16  2.8E-05
   8.00000E+02  3.41891E-16  2.46454E-17  4.60444E-17  2.51743E-16  1.6E-05
   9.00000E+02  3.31241E-16  2.26777E-17  4.26351E-17  2.26772E-16  3.7E-06
   1.00000E+03  3.21412E-16  2.10003E-17  3.97105E-17  2.06422E-16  5.6E-06
   1.25000E+03  2.99926E-16  1.77165E-17  3.39291E-17  1.68856E-16  6.5E-03
   1.50000E+03  2.82024E-16  1.53210E-17  2.96493E-17  1.43035E-16  1.1E-02
   1.75000E+03  2.66874E-16  1.35065E-17  2.63572E-17  1.24136E-16  8.6E-03
   2.00000E+03  2.53825E-16  1.20762E-17  2.37270E-17  1.09696E-16  9.0E-03
   2.50000E+03  2.32354E-16  9.96421E-18  1.97755E-17  8.90652E-17  6.3E-03
   3.00000E+03  2.15250E-16  8.46666E-18  1.69267E-17  7.50406E-17  6.3E-03
   3.50000E+03  2.01189E-16  7.34668E-18  1.47740E-17  6.48846E-17  5.4E-03
   4.00000E+03  1.89351E-16  6.47591E-18  1.30902E-17  5.71891E-17  4.8E-03
   4.50000E+03  1.79205E-16  5.77915E-18  1.17384E-17  5.11541E-17  1.5E-02
   5.00000E+03  1.70381E-16  5.20839E-18  1.06289E-17  4.62935E-17  2.0E-02
   6.00000E+03  1.55716E-16  4.32881E-18  8.91555E-18  3.89443E-17  2.1E-02
   7.00000E+03  1.43951E-16  3.68334E-18  7.65378E-18  3.36469E-17  2.1E-02
   8.00000E+03  1.34254E-16  3.19070E-18  6.68600E-18  2.96437E-17  1.7E-02
   9.00000E+03  1.26094E-16  2.80383E-18  5.92124E-18  2.65087E-17  2.1E-02
   1.00000E+04  1.19109E-16  2.49286E-18  5.30213E-18  2.39859E-17  1.2E-02
   1.25000E+04  1.06256E-16  1.93174E-18  4.17135E-18  1.94101E-17  5.9E-07
   1.50000E+04  9.57156E-17  1.55786E-18  3.40534E-18  1.63369E-17  1.0E-07
   1.75000E+04  8.75130E-17  1.29240E-18  2.85396E-18  1.41316E-17  1.0E-07
   2.00000E+04  8.09098E-17  1.09533E-18  2.43998E-18  1.24722E-17  1.0E-07
   2.50000E+04  7.08604E-17  8.24610E-19  1.86398E-18  1.01406E-17  2.8E-07
   3.00000E+04  6.35103E-17  6.49534E-19  1.48608E-18  8.57962E-18  1.0E-06
   3.50000E+04  5.78605E-17  5.28481E-19  1.22166E-18  7.46595E-18  1.0E-07
   4.00000E+04  5.33608E-17  4.40651E-19  1.02779E-18  6.62720E-18  1.0E-07
   4.50000E+04  4.96799E-17  3.74537E-19  8.80482E-19  5.97396E-18  3.1E-06
   5.00000E+04  4.66054E-17  3.23294E-19  7.65342E-19  5.45092E-18  1.5E-06
