 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  37,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.29210E-15  1.16984E-16  1.85789E-16  1.23721E-15  1.3E-05
   1.25000E+02  1.08739E-15  1.16784E-16  1.65941E-16  1.04349E-15  5.7E-06
   1.50000E+02  9.46851E-16  1.15186E-16  1.48599E-16  9.05732E-16  4.2E-06
   1.75000E+02  8.44974E-16  1.12282E-16  1.33369E-16  8.02050E-16  1.4E-06
   2.00000E+02  7.67864E-16  1.08610E-16  1.20219E-16  7.20666E-16  2.4E-06
   2.50000E+02  6.60118E-16  1.00693E-16  9.96538E-17  5.99867E-16  2.9E-06
   3.00000E+02  5.87343E-16  9.27356E-17  8.48549E-17  5.14294E-16  1.4E-06
   3.50000E+02  5.33856E-16  8.51576E-17  7.40370E-17  4.50477E-16  3.3E-06
   4.00000E+02  4.92191E-16  7.81674E-17  6.59642E-17  4.01045E-16  2.8E-06
   4.50000E+02  4.58275E-16  7.18446E-17  5.98030E-17  3.61601E-16  1.1E-06
   5.00000E+02  4.30081E-16  6.61785E-17  5.49874E-17  3.29381E-16  6.9E-06
   6.00000E+02  3.85136E-16  5.65854E-17  4.79514E-17  2.79869E-16  9.0E-07
   7.00000E+02  3.50382E-16  4.89262E-17  4.29586E-17  2.43562E-16  1.0E-06
   8.00000E+02  3.22154E-16  4.27692E-17  3.91544E-17  2.15771E-16  6.0E-06
   9.00000E+02  2.98066E-16  3.77573E-17  3.61021E-17  1.93795E-16  8.4E-07
   1.00000E+03  2.77361E-16  3.36252E-17  3.35489E-17  1.75972E-16  8.6E-07
   1.25000E+03  2.36752E-16  2.59747E-17  2.85219E-17  1.43304E-16  4.7E-03
   1.50000E+03  2.08435E-16  2.07901E-17  2.47043E-17  1.21065E-16  6.4E-03
   1.75000E+03  1.87428E-16  1.70884E-17  2.16604E-17  1.04932E-16  4.2E-03
   2.00000E+03  1.71164E-16  1.43714E-17  1.92141E-17  9.26343E-17  8.7E-03
   2.50000E+03  1.47408E-16  1.07153E-17  1.55569E-17  7.50665E-17  1.0E-02
   3.00000E+03  1.30604E-16  8.38473E-18  1.29399E-17  6.31331E-17  8.0E-03
   3.50000E+03  1.17913E-16  6.78545E-18  1.09788E-17  5.45011E-17  1.1E-02
   4.00000E+03  1.07894E-16  5.63069E-18  9.46209E-18  4.79673E-17  8.1E-03
   4.50000E+03  9.97295E-17  4.76469E-18  8.26009E-18  4.28494E-17  2.7E-02
   5.00000E+03  9.29152E-17  4.09573E-18  7.28847E-18  3.87318E-17  1.7E-02
   6.00000E+03  8.21182E-17  3.13945E-18  5.82453E-18  3.25156E-17  2.3E-02
   7.00000E+03  7.38853E-17  2.49755E-18  4.78430E-18  2.80452E-17  4.2E-02
   8.00000E+03  6.73570E-17  2.04291E-18  4.01466E-18  2.46751E-17  3.7E-02
   9.00000E+03  6.20298E-17  1.70819E-18  3.42771E-18  2.20422E-17  4.5E-02
   1.00000E+04  5.75849E-17  1.45363E-18  2.96825E-18  1.99284E-17  2.2E-02
   1.25000E+04  4.83207E-17  1.02861E-18  2.17199E-18  1.61065E-17  1.0E-07
   1.50000E+04  4.24326E-17  7.72271E-19  1.67087E-18  1.35461E-17  2.1E-07
   1.75000E+04  3.79518E-17  6.04411E-19  1.33235E-18  1.17105E-17  6.9E-07
   2.00000E+04  3.44143E-17  4.87860E-19  1.09159E-18  1.03295E-17  1.8E-06
   2.50000E+04  2.91626E-17  3.39802E-19  7.77689E-19  8.39634E-18  1.0E-07
   3.00000E+04  2.54341E-17  2.52102E-19  5.86608E-19  7.10255E-18  4.5E-06
   3.50000E+04  2.26411E-17  1.95517E-19  4.60818E-19  6.17695E-18  2.5E-06
   4.00000E+04  2.04666E-17  1.56708E-19  3.73192E-19  5.48201E-18  1.0E-07
   4.50000E+04  1.87237E-17  1.28838E-19  3.09473E-19  4.94112E-18  2.8E-06
