 37  8.273E+03  8.908E+03
 38  1.076E+04  1.200E+04
 39  1.503E+04  1.517E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   5   1   1
  1  1.395E+00  1.417E+00
  2  1.749E+00  1.785E+00
  3  2.180E+00  2.219E+00
  4  2.742E+00  2.784E+00
  5  3.490E+00  3.550E+00
  6  4.341E+00  4.407E+00
  7  5.524E+00  5.607E+00
  8  6.952E+00  7.088E+00
  9  8.779E+00  8.930E+00
 10  1.111E+01  1.135E+01
 11  1.397E+01  1.423E+01
 12  1.769E+01  1.809E+01
 13  2.217E+01  2.263E+01
 14  2.813E+01  2.870E+01
 15  3.548E+01  3.615E+01
 16  4.501E+01  4.612E+01
 17  5.703E+01  5.838E+01
 18  7.205E+01  7.378E+01
 19  9.174E+01  9.419E+01
 20  1.164E+02  1.198E+02
 21  1.475E+02  1.522E+02
 22  1.878E+02  1.943E+02
 23  2.406E+02  2.489E+02
 24  3.061E+02  3.185E+02
 25  3.929E+02  4.101E+02
 26  5.072E+02  5.289E+02
 27  6.460E+02  6.749E+02
 28  8.241E+02  8.644E+02
 29  1.071E+03  1.123E+03
 30  1.373E+03  1.438E+03
 31  1.770E+03  1.836E+03
 32  2.231E+03  2.358E+03
 33  2.848E+03  2.984E+03
 34  3.632E+03  3.787E+03
 35  4.644E+03  4.876E+03
 36  5.659E+03  6.050E+03
 37  7.488E+03  7.709E+03
 38  1.067E+04  1.096E+04
 39  1.232E+04  1.522E+04
 40  1.596E+04  1.602E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   6   1   1
  1  1.389E+00  1.410E+00
  2  1.758E+00  1.782E+00
  3  2.210E+00  2.251E+00
  4  2.744E+00  2.791E+00
  5  3.455E+00  3.509E+00
  6  4.401E+00  4.484E+00
  7  5.522E+00  5.622E+00
  8  6.977E+00  7.088E+00
  9  8.763E+00  8.915E+00
 10  1.109E+01  1.129E+01
 11  1.389E+01  1.411E+01
 12  1.762E+01  1.796E+01
 13  2.214E+01  2.256E+01
 14  2.806E+01  2.857E+01
 15  3.522E+01  3.601E+01
 16  4.485E+01  4.570E+01
 17  5.659E+01  5.798E+01
 18  7.167E+01  7.332E+01
 19  9.056E+01  9.303E+01
 20  1.156E+02  1.185E+02
 21  1.466E+02  1.507E+02
 22  1.868E+02  1.923E+02
 23  2.377E+02  2.454E+02
 24  3.022E+02  3.118E+02
 25  3.869E+02  4.012E+02
 26  4.935E+02  5.133E+02
 27  6.343E+02  6.605E+02
 28  8.104E+02  8.441E+02
 29  1.032E+03  1.075E+03
 30  1.327E+03  1.382E+03
 31  1.703E+03  1.749E+03
 32  2.165E+03  2.258E+03
 33  2.744E+03  2.895E+03
 34  3.533E+03  3.713E+03
 35  4.320E+03  4.571E+03
 36  5.696E+03  5.943E+03
 37  7.182E+03  7.453E+03
 38  9.466E+03  9.871E+03
 39  1.102E+04  1.195E+04
 40  1.850E+04  1.855E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   7   1   1
  1  1.398E+00  1.423E+00
  2  1.753E+00  1.773E+00
  3  2.203E+00  2.248E+00
  4  2.755E+00  2.802E+00
  5  3.469E+00  3.536E+00
  6  4.378E+00  4.451E+00
  7  5.530E+00  5.629E+00
  8  6.968E+00  7.096E+00
  9  8.716E+00  8.865E+00
 10  1.107E+01  1.128E+01
 11  1.388E+01  1.412E+01
 12  1.758E+01  1.791E+01
 13  2.216E+01  2.247E+01
 14  2.774E+01  2.832E+01
 15  3.548E+01  3.616E+01
 16  4.469E+01  4.562E+01
 17  5.646E+01  5.764E+01
 18  7.152E+01  7.304E+01
 19  9.043E+01  9.268E+01
 20  1.149E+02  1.179E+02
 21  1.460E+02  1.497E+02
 22  1.851E+02  1.909E+02
 23  2.354E+02  2.425E+02
 24  2.994E+02  3.088E+02
 25  3.832E+02  3.961E+02
 26  4.889E+02  5.073E+02
 27  6.277E+02  6.525E+02
 28  8.005E+02  8.333E+02
 29  1.025E+03  1.060E+03
 30  1.300E+03  1.364E+03
 31  1.687E+03  1.753E+03
 32  2.136E+03  2.213E+03
 33  2.729E+03  2.853E+03
 34  3.412E+03  3.602E+03
 35  4.298E+03  4.464E+03
 36  5.701E+03  5.889E+03
 37  7.092E+03  7.484E+03
 38  9.371E+03  9.928E+03
 39  1.324E+04  1.343E+04
 40  1.466E+04  1.478E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   8   1   1
  1  1.398E+00  1.422E+00
  2  1.748E+00  1.781E+00
  3  2.188E+00  2.221E+00
  4  2.749E+00  2.795E+00
  5  3.469E+00  3.536E+00
  6  4.367E+00  4.448E+00
  7  5.521E+00  5.610E+00
  8  6.965E+00  7.076E+00
  9  8.753E+00  8.927E+00
 10  1.105E+01  1.123E+01
 11  1.393E+01  1.418E+01
 12  1.758E+01  1.791E+01
 13  2.218E+01  2.252E+01
 14  2.797E+01  2.853E+01
 15  3.546E+01  3.612E+01
 16  4.485E+01  4.580E+01
 17  5.679E+01  5.795E+01
 18  7.168E+01  7.325E+01
 19  9.107E+01  9.334E+01
 20  1.157E+02  1.187E+02
 21  1.465E+02  1.506E+02
 22  1.861E+02  1.918E+02
 23  2.366E+02  2.438E+02
 24  3.026E+02  3.129E+02
 25  3.858E+02  4.007E+02
 26  4.912E+02  5.115E+02
 27  6.297E+02  6.585E+02
 28  8.088E+02  8.419E+02
 29  1.035E+03  1.077E+03
 30  1.331E+03  1.390E+03
 31  1.705E+03  1.787E+03
 32  2.200E+03  2.282E+03
 33  2.745E+03  2.824E+03
 34  3.581E+03  3.738E+03
 35  4.461E+03  4.746E+03
 36  5.675E+03  5.961E+03
 37  7.184E+03  7.972E+03
 38  9.640E+03  9.958E+03
 39  1.169E+04  1.185E+04
 40  1.704E+04  1.711E+04
 41  2.365E+04  2.368E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   9   1   1
  1  1.390E+00  1.411E+00
  2  1.762E+00  1.788E+00
  3  2.203E+00  2.250E+00
  4  2.779E+00  2.824E+00
  5  3.473E+00  3.539E+00
  6  4.368E+00  4.441E+00
  7  5.538E+00  5.633E+00
  8  6.964E+00  7.097E+00
  9  8.797E+00  8.952E+00
 10  1.106E+01  1.125E+01
 11  1.390E+01  1.411E+01
 12  1.756E+01  1.788E+01
 13  2.227E+01  2.273E+01
 14  2.802E+01  2.855E+01
 15  3.565E+01  3.651E+01
 16  4.486E+01  4.577E+01
 17  5.694E+01  5.827E+01
 18  7.231E+01  7.400E+01
 19  9.147E+01  9.397E+01
 20  1.166E+02  1.202E+02
 21  1.480E+02  1.525E+02
 22  1.891E+02  1.952E+02
 23  2.405E+02  2.487E+02
 24  3.077E+02  3.200E+02
 25  3.945E+02  4.100E+02
 26  5.043E+02  5.255E+02
 27  6.478E+02  6.811E+02
 28  8.211E+02  8.662E+02
 29  1.072E+03  1.119E+03
 30  1.341E+03  1.425E+03
 31  1.747E+03  1.823E+03
 32  2.212E+03  2.339E+03
 33  2.859E+03  3.006E+03
 34  3.651E+03  3.865E+03
 35  4.643E+03  4.870E+03
 36  5.866E+03  6.246E+03
 37  8.039E+03  8.335E+03
 38  9.319E+03  9.541E+03
 39  1.262E+04  1.278E+04
0 0 0 0 0 0 0 0 0 0 0 0 
  10   1   1
  1  1.392E+00  1.413E+00
  2  1.755E+00  1.778E+00
  3  2.203E+00  2.234E+00
  4  2.759E+00  2.807E+00
  5  3.480E+00  3.546E+00
  6  4.409E+00  4.480E+00
  7  5.531E+00  5.634E+00
  8  6.972E+00  7.095E+00
  9  8.785E+00  8.929E+00
 10  1.112E+01  1.132E+01
 11  1.395E+01  1.421E+01
 12  1.774E+01  1.803E+01
 13  2.233E+01  2.278E+01
 14  2.802E+01  2.857E+01
 15  3.540E+01  3.620E+01
 16  4.502E+01  4.605E+01
 17  5.716E+01  5.845E+01
 18  7.250E+01  7.443E+01
 19  9.201E+01  9.436E+01
 20  1.171E+02  1.206E+02
 21  1.487E+02  1.541E+02
 22  1.906E+02  1.972E+02
 23  2.421E+02  2.508E+02
 24  3.107E+02  3.244E+02
 25  3.996E+02  4.157E+02
 26  5.124E+02  5.367E+02
 27  6.548E+02  6.853E+02
 28  8.405E+02  8.813E+02
 29  1.085E+03  1.138E+03
 30  1.388E+03  1.473E+03
 31  1.781E+03  1.884E+03
 32  2.295E+03  2.437E+03
 33  2.942E+03  3.115E+03
 34  3.719E+03  3.890E+03
 35  4.828E+03  5.110E+03
 36  6.084E+03  6.654E+03
 37  8.036E+03  8.388E+03
 38  1.127E+04  1.187E+04
 39  1.583E+04  1.585E+04
 40  2.620E+04  2.979E+04
0 0 0 0 0 0 0 0 0 0 0 0 
  11   1   1
  1  1.401E+00  1.426E+00
  2  1.760E+00  1.791E+00
  3  2.196E+00  2.232E+00
  4  2.746E+00  2.795E+00
  5  3.505E+00  3.564E+00
  6  4.367E+00  4.446E+00
  7  5.537E+00  5.640E+00
  8  6.967E+00  7.099E+00
  9  8.758E+00  8.909E+00
 10  1.105E+01  1.124E+01
 11  1.399E+01  1.427E+01
 12  1.766E+01  1.801E+01
 13  2.229E+01  2.273E+01
 14  2.813E+01  2.868E+01
 15  3.562E+01  3.636E+01
 16  4.516E+01  4.625E+01
 17  5.715E+01  5.868E+01
 18  7.241E+01  7.428E+01
 19  9.170E+01  9.418E+01
 20  1.170E+02  1.206E+02
 21  1.488E+02  1.536E+02
 22  1.893E+02  1.964E+02
 23  2.414E+02  2.510E+02
 24  3.094E+02  3.228E+02
 25  3.994E+02  4.171E+02
 26  5.105E+02  5.353E+02
 27  6.593E+02  6.929E+02
 28  8.441E+02  8.898E+02
 29  1.091E+03  1.146E+03
 30  1.386E+03  1.471E+03
 31  1.794E+03  1.887E+03
 32  2.287E+03  2.418E+03
 33  2.916E+03  3.116E+03
 34  3.791E+03  3.941E+03
 35  4.931E+03  5.206E+03
 36  6.255E+03  6.499E+03
 37  8.506E+03  8.934E+03
 38  1.095E+04  1.198E+04
 39  1.434E+04  1.475E+04
 40  2.156E+04  2.163E+04
0 0 0 0 0 0 0 0 0 0 0 0 
  12   1   1
  1  1.389E+00  1.409E+00
  2  1.758E+00  1.786E+00
  3  2.215E+00  2.251E+00
  4  2.766E+00  2.815E+00
  5  3.465E+00  3.524E+00
  6  4.405E+00  4.479E+00
  7  5.536E+00  5.556E+00
  8  6.941E+00  7.028E+00
  9  8.759E+00  8.905E+00
 10  1.107E+01  1.130E+01
 11  1.392E+01  1.415E+01
 12  1.759E+01  1.793E+01
 13  2.239E+01  2.280E+01
 14  2.806E+01  2.866E+01
 15  3.546E+01  3.616E+01
 16  4.481E+01  4.585E+01
 17  5.682E+01  5.826E+01
 18  7.204E+01  7.395E+01
 19  9.150E+01  9.387E+01
 20  1.161E+02  1.194E+02
 21  1.478E+02  1.526E+02
 22  1.891E+02  1.954E+02
 23  2.405E+02  2.499E+02
 24  3.076E+02  3.199E+02
 25  3.932E+02  4.094E+02
 26  5.040E+02  5.278E+02
 27  6.451E+02  6.792E+02
 28  8.291E+02  8.712E+02
 29  1.076E+03  1.129E+03
 30  1.385E+03  1.464E+03
 31  1.762E+03  1.862E+03
 32  2.297E+03  2.412E+03
 33  2.865E+03  3.052E+03
 34  3.715E+03  3.961E+03
 35  4.863E+03  5.096E+03
 36  6.310E+03  6.609E+03
 37  7.083E+03  8.087E+03
 38  1.090E+04  1.136E+04
 39  1.404E+04  1.445E+04
 40  2.091E+04  2.154E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   1   2   1
  1  1.404E+00  1.431E+00
  2  1.766E+00  1.798E+00
  3  2.216E+00  2.256E+00
  4  2.794E+00  2.845E+00
  5  3.517E+00  3.601E+00
  6  4.437E+00  4.525E+00
  7  5.587E+00  5.709E+00
  8  7.042E+00  7.190E+00
  9  8.874E+00  9.054E+00
 10  1.121E+01  1.146E+01
 11  1.412E+01  1.451E+01
 12  1.791E+01  1.832E+01
 13  2.246E+01  2.299E+01
 14  2.839E+01  2.915E+01
 15  3.591E+01  3.678E+01
 16  4.553E+01  4.663E+01
 17  5.742E+01  5.895E+01
 18  7.242E+01  7.431E+01
 19  9.125E+01  9.376E+01
 20  1.152E+02  1.180E+02
 21  1.454E+02  1.490E+02
 22  1.837E+02  1.880E+02
 23  2.334E+02  2.390E+02
 24  2.964E+02  3.034E+02
 25  3.743E+02  3.833E+02
 26  4.785E+02  4.927E+02
 27  5.983E+02  6.136E+02
 28  7.804E+02  8.039E+02
 29  9.928E+02  1.036E+03
 30  1.239E+03  1.278E+03
 31  1.635E+03  1.685E+03
 32  2.040E+03  2.088E+03
 33  2.718E+03  2.839E+03
 34  3.515E+03  3.767E+03
 35  4.662E+03  4.873E+03
 36  6.049E+03  6.450E+03
 37  7.288E+03  7.921E+03
 38  1.070E+04  1.159E+04
 39  1.370E+04  1.524E+04
 40  1.960E+04  1.969E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   2   2   1
  1  1.402E+00  1.431E+00
  2  1.765E+00  1.798E+00
  3  2.213E+00  2.249E+00
  4  2.794E+00  2.850E+00
  5  3.515E+00  3.581E+00
  6  4.445E+00  4.543E+00
  7  5.583E+00  5.696E+00
  8  7.042E+00  7.204E+00
  9  8.905E+00  9.090E+00
 10  1.121E+01  1.146E+01
 11  1.418E+01  1.451E+01
 12  1.780E+01  1.816E+01
 13  2.268E+01  2.323E+01
 14  2.852E+01  2.924E+01
 15  3.605E+01  3.694E+01
 16  4.540E+01  4.649E+01
 17  5.742E+01  5.881E+01
 18  7.235E+01  7.402E+01
 19  9.175E+01  9.385E+01
 20  1.154E+02  1.178E+02
 21  1.458E+02  1.492E+02
 22  1.838E+02  1.890E+02
 23  2.323E+02  2.381E+02
 24  2.964E+02  3.049E+02
 25  3.744E+02  3.861E+02
 26  4.792E+02  4.924E+02
 27  6.086E+02  6.294E+02
 28  7.811E+02  8.083E+02
 29  1.005E+03  1.033E+03
 30  1.304E+03  1.356E+03
 31  1.649E+03  1.686E+03
 32  2.116E+03  2.249E+03
 33  2.692E+03  2.831E+03
 34  3.616E+03  3.729E+03
 35  4.693E+03  4.965E+03
 36  5.942E+03  6.155E+03
 37  8.546E+03  8.635E+03
 38  1.121E+04  1.266E+04
 39  1.443E+04  1.448E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   3   2   1
  1  1.401E+00  1.429E+00
  2  1.768E+00  1.805E+00
  3  2.222E+00  2.264E+00
  4  2.792E+00  2.848E+00
  5  3.516E+00  3.589E+00
  6  4.458E+00  4.558E+00
  7  5.557E+00  5.668E+00
  8  7.068E+00  7.230E+00
  9  8.933E+00  9.161E+00
 10  1.122E+01  1.148E+01
 11  1.423E+01  1.462E+01
 12  1.791E+01  1.840E+01
 13  2.262E+01  2.322E+01
 14  2.851E+01  2.929E+01
 15  3.596E+01  3.682E+01
 16  4.577E+01  4.695E+01
 17  5.767E+01  5.923E+01
 18  7.291E+01  7.484E+01
 19  9.206E+01  9.440E+01
 20  1.161E+02  1.185E+02
 21  1.468E+02  1.503E+02
 22  1.867E+02  1.919E+02
 23  2.344E+02  2.405E+02
 24  2.994E+02  3.079E+02
 25  3.756E+02  3.823E+02
 26  4.822E+02  4.972E+02
 27  6.211E+02  6.337E+02
 28  7.897E+02  8.174E+02
 29  1.032E+03  1.067E+03
 30  1.317E+03  1.354E+03
 31  1.700E+03  1.750E+03
 32  2.111E+03  2.163E+03
 33  2.747E+03  2.810E+03
 34  3.604E+03  3.778E+03
 35  4.698E+03  4.871E+03
 36  6.000E+03  6.821E+03
 37  7.418E+03  7.960E+03
 38  9.982E+03  1.015E+04
 39  1.444E+04  1.449E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   4   2   1
  1  1.413E+00  1.442E+00
  2  1.766E+00  1.801E+00
  3  2.219E+00  2.263E+00
  4  2.785E+00  2.833E+00
  5  3.514E+00  3.588E+00
  6  4.426E+00  4.509E+00
  7  5.591E+00  5.730E+00
  8  7.072E+00  7.234E+00
  9  8.940E+00  9.160E+00
 10  1.118E+01  1.142E+01
 11  1.416E+01  1.448E+01
 12  1.797E+01  1.842E+01
 13  2.267E+01  2.314E+01
 14  2.856E+01  2.920E+01
 15  3.625E+01  3.720E+01
 16  4.568E+01  4.687E+01
 17  5.758E+01  5.890E+01
 18  7.268E+01  7.432E+01
 19  9.209E+01  9.431E+01
 20  1.165E+02  1.199E+02
 21  1.482E+02  1.514E+02
 22  1.849E+02  1.901E+02
 23  2.362E+02  2.421E+02
 24  2.986E+02  3.052E+02
 25  3.780E+02  3.884E+02
 26  4.828E+02  4.996E+02
 27  6.086E+02  6.339E+02
 28  8.052E+02  8.328E+02
 29  1.012E+03  1.060E+03
 30  1.279E+03  1.326E+03
 31  1.721E+03  1.817E+03
 32  2.083E+03  2.197E+03
 33  2.754E+03  2.907E+03
 34  3.678E+03  3.882E+03
 35  4.755E+03  5.123E+03
 36  6.252E+03  6.486E+03
 37  6.997E+03  7.836E+03
 38  1.256E+04  1.262E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   5   2   1
  1  1.403E+00  1.429E+00
  2  1.767E+00  1.805E+00
  3  2.225E+00  2.274E+00
  4  2.780E+00  2.829E+00
  5  3.515E+00  3.580E+00
  6  4.462E+00  4.562E+00
  7  5.592E+00  5.705E+00
  8  7.035E+00  7.170E+00
  9  8.937E+00  9.137E+00
 10  1.123E+01  1.148E+01
 11  1.418E+01  1.453E+01
 12  1.783E+01  1.825E+01
 13  2.257E+01  2.306E+01
 14  2.841E+01  2.912E+01
 15  3.596E+01  3.688E+01
 16  4.560E+01  4.666E+01
 17  5.763E+01  5.922E+01
 18  7.251E+01  7.422E+01
 19  9.152E+01  9.387E+01
 20  1.160E+02  1.183E+02
 21  1.456E+02  1.493E+02
 22  1.848E+02  1.893E+02
 23  2.321E+02  2.398E+02
 24  2.969E+02  3.040E+02
 25  3.771E+02  3.882E+02
 26  4.803E+02  4.915E+02
 27  6.091E+02  6.271E+02
 28  7.813E+02  8.014E+02
 29  1.015E+03  1.052E+03
 30  1.299E+03  1.361E+03
 31  1.638E+03  1.687E+03
 32  2.081E+03  2.132E+03
 33  2.677E+03  2.850E+03
 34  3.594E+03  3.706E+03
 35  4.048E+03  4.100E+03
 36  5.788E+03  6.058E+03
 37  7.746E+03  7.776E+03
 38  1.083E+04  1.168E+04
 39  1.219E+04  1.220E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   6   2   1
  1  1.402E+00  1.432E+00
  2  1.763E+00  1.799E+00
  3  2.228E+00  2.283E+00
  4  2.784E+00  2.840E+00
  5  3.507E+00  3.582E+00
  6  4.422E+00  4.504E+00
  7  5.567E+00  5.681E+00
  8  7.030E+00  7.154E+00
  9  8.841E+00  9.034E+00
 10  1.122E+01  1.149E+01
 11  1.419E+01  1.456E+01
 12  1.783E+01  1.827E+01
 13  2.237E+01  2.294E+01
 14  2.835E+01  2.905E+01
 15  3.581E+01  3.669E+01
 16  4.518E+01  4.624E+01
 17  5.717E+01  5.859E+01
 18  7.238E+01  7.407E+01
 19  9.108E+01  9.312E+01
 20  1.149E+02  1.174E+02
 21  1.454E+02  1.490E+02
 22  1.832E+02  1.873E+02
 23  2.320E+02  2.375E+02
 24  2.944E+02  3.010E+02
 25  3.740E+02  3.811E+02
 26  4.785E+02  4.893E+02
 27  6.093E+02  6.247E+02
 28  7.688E+02  8.039E+02
 29  9.987E+02  1.029E+03
 30  1.260E+03  1.313E+03
 31  1.624E+03  1.674E+03
 32  2.072E+03  2.140E+03
 33  2.613E+03  2.748E+03
 34  3.500E+03  3.667E+03
 35  4.263E+03  4.423E+03
 36  5.624E+03  5.869E+03
 37  6.496E+03  6.511E+03
 38  8.550E+03  8.627E+03
 39  1.306E+04  1.315E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   7   2   1
  1  1.401E+00  1.428E+00
  2  1.764E+00  1.801E+00
  3  2.222E+00  2.266E+00
  4  2.801E+00  2.850E+00
  5  3.532E+00  3.621E+00
  6  4.413E+00  4.502E+00
  7  5.550E+00  5.651E+00
  8  7.040E+00  7.178E+00
  9  8.845E+00  9.049E+00
 10  1.119E+01  1.144E+01
 11  1.412E+01  1.445E+01
 12  1.780E+01  1.821E+01
 13  2.239E+01  2.290E+01
 14  2.834E+01  2.900E+01
 15  3.579E+01  3.658E+01
 16  4.517E+01  4.624E+01
 17  5.686E+01  5.826E+01
 18  7.166E+01  7.346E+01
 19  9.072E+01  9.280E+01
 20  1.148E+02  1.173E+02
 21  1.446E+02  1.477E+02
 22  1.829E+02  1.876E+02
 23  2.325E+02  2.365E+02
 24  2.925E+02  2.989E+02
 25  3.716E+02  3.819E+02
 26  4.749E+02  4.839E+02
 27  6.038E+02  6.226E+02
 28  7.792E+02  8.066E+02
 29  9.797E+02  1.012E+03
 30  1.224E+03  1.257E+03
 31  1.615E+03  1.672E+03
 32  2.063E+03  2.149E+03
 33  2.592E+03  2.714E+03
 34  3.314E+03  3.446E+03
 35  4.265E+03  4.409E+03
 36  5.838E+03  6.063E+03
 37  6.957E+03  7.198E+03
 38  9.353E+03  9.411E+03
 39  1.216E+04  1.222E+04
 40  1.960E+04  1.969E+04
 41  2.252E+04  2.252E+04
0 0 0 0 0 0 0 0 0 0 0 0 
   8   2   1
  1  1.400E+00  1.431E+00
  2  1.764E+00  1.796E+00
  3  2.220E+00  2.267E+00
  4  2.782E+00  2.835E+00
  5  3.507E+00  3.578E+00
  6  4.435E+00  4.505E+00
  7  5.588E+00  5.698E+00
  8  7.052E+00  7.188E+00
  9  8.922E+00  9.169E+00
 10  1.116E+01  1.140E+01
 11  1.406E+01  1.437E+01
 12  1.776E+01  1.823E+01
 13  2.251E+01  2.306E+01
 14  2.841E+01  2.907E+01
 15  3.601E+01  3.678E+01
 16  4.532E+01  4.643E+01
 17  5.719E+01  5.855E+01
 18  7.238E+01  7.416E+01
 19  9.131E+01  9.333E+01
 20  1.155E+02  1.184E+02
 21  1.442E+02  1.480E+02
 22  1.834E+02  1.869E+02
 23  2.317E+02  2.368E+02
 24  2.947E+02  3.025E+02
 25  3.759E+02  3.846E+02
 26  4.721E+02  4.862E+02
 27  6.011E+02  6.181E+02
 28  7.891E+02  8.139E+02
 29  1.014E+03  1.051E+03
 30  1.278E+03  1.350E+03
 31  1.579E+03  1.624E+03
