 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  91,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  6.01356E-16  6.96316E-17  1.11222E-16  1.40221E-15  2.7E-05
   1.25000E+02  5.09132E-16  6.32075E-17  1.01749E-16  1.18893E-15  1.1E-05
   1.50000E+02  4.73403E-16  5.84359E-17  9.64855E-17  1.03520E-15  2.5E-05
   1.75000E+02  4.56797E-16  5.53903E-17  9.33211E-17  9.18801E-16  2.0E-05
   2.00000E+02  4.45968E-16  5.25946E-17  9.00001E-17  8.27302E-16  3.1E-06
   2.50000E+02  4.32041E-16  4.77847E-17  8.36038E-17  6.92010E-16  1.1E-05
   3.00000E+02  4.22142E-16  4.38519E-17  7.78833E-17  5.96225E-16  6.2E-06
   3.50000E+02  4.13655E-16  4.05699E-17  7.28410E-17  5.24573E-16  2.4E-05
   4.00000E+02  4.05775E-16  3.77857E-17  6.84049E-17  4.68814E-16  3.5E-05
   4.50000E+02  3.98202E-16  3.53743E-17  6.44659E-17  4.24138E-16  2.4E-05
   5.00000E+02  3.90875E-16  3.32650E-17  6.09581E-17  3.87492E-16  9.4E-06
   6.00000E+02  3.76900E-16  2.97324E-17  5.49798E-17  3.30882E-16  5.8E-06
   7.00000E+02  3.63874E-16  2.68845E-17  5.00872E-17  2.89106E-16  1.3E-05
   8.00000E+02  3.51808E-16  2.45346E-17  4.60123E-17  2.56952E-16  8.2E-06
   9.00000E+02  3.40655E-16  2.25577E-17  4.25614E-17  2.31411E-16  2.8E-05
   1.00000E+03  3.30364E-16  2.08747E-17  3.96061E-17  2.10601E-16  7.5E-03
   1.25000E+03  3.07893E-16  1.75892E-17  3.37823E-17  1.72200E-16  1.4E-02
   1.50000E+03  2.89213E-16  1.52064E-17  2.94952E-17  1.45806E-16  1.1E-02
   1.75000E+03  2.73410E-16  1.34005E-17  2.61975E-17  1.26504E-16  9.2E-03
   2.00000E+03  2.59813E-16  1.19803E-17  2.35693E-17  1.11760E-16  1.0E-02
   2.50000E+03  2.37462E-16  9.88081E-18  1.96222E-17  9.07156E-17  8.0E-03
   3.00000E+03  2.19686E-16  8.39404E-18  1.67844E-17  7.64174E-17  8.7E-03
   3.50000E+03  2.05092E-16  7.28225E-18  1.46436E-17  6.60679E-17  8.2E-03
   4.00000E+03  1.92826E-16  6.41816E-18  1.29718E-17  5.82272E-17  8.0E-03
   4.50000E+03  1.82327E-16  5.72651E-18  1.16304E-17  5.20797E-17  2.1E-02
   5.00000E+03  1.73210E-16  5.15999E-18  1.05301E-17  4.71289E-17  2.2E-02
   6.00000E+03  1.58083E-16  4.28702E-18  8.83151E-18  3.96436E-17  1.4E-02
   7.00000E+03  1.45975E-16  3.64662E-18  7.58085E-18  3.42484E-17  1.3E-02
   8.00000E+03  1.36015E-16  3.15820E-18  6.62188E-18  3.01708E-17  2.1E-02
   9.00000E+03  1.27646E-16  2.77490E-18  5.86418E-18  2.69776E-17  1.6E-02
   1.00000E+04  1.20493E-16  2.46694E-18  5.25084E-18  2.44080E-17  2.0E-02
   1.25000E+04  1.07364E-16  1.91107E-18  4.12980E-18  1.97488E-17  7.5E-07
   1.50000E+04  9.66090E-17  1.54061E-18  3.37009E-18  1.66209E-17  1.0E-07
   1.75000E+04  8.82532E-17  1.27764E-18  2.82338E-18  1.43765E-17  1.0E-07
   2.00000E+04  8.15354E-17  1.08248E-18  2.41307E-18  1.26879E-17  1.0E-07
   2.50000E+04  7.13269E-17  8.14490E-19  1.84245E-18  1.03154E-17  3.3E-07
   3.00000E+04  6.38723E-17  6.41267E-19  1.46829E-18  8.72688E-18  1.2E-06
   3.50000E+04  5.81494E-17  5.21561E-19  1.20661E-18  7.59428E-18  1.0E-07
   4.00000E+04  5.35960E-17  4.34747E-19  1.01481E-18  6.74094E-18  1.2E-06
   4.50000E+04  4.98743E-17  3.69420E-19  8.69118E-19  6.07638E-18  2.6E-06
   5.00000E+04  4.67679E-17  3.18798E-19  7.55268E-19  5.54428E-18  1.9E-06
   6.00000E+04  4.18613E-17  2.46136E-19  5.90112E-19  4.74562E-18  2.3E-06
   7.00000E+04  3.81470E-17  1.97126E-19  4.77323E-19  4.17496E-18  4.9E-06
   8.00000E+04  3.52285E-17  1.62276E-19  3.96286E-19  3.74702E-18  1.8E-05
   9.00000E+04  3.28703E-17  1.36483E-19  3.35777E-19  3.41431E-18  5.1E-05
   1.00000E+05  3.09225E-17  1.16780E-19  2.89203E-19  3.14820E-18  1.3E-04
   1.25000E+05  2.72648E-17  8.37166E-20  2.10208E-19  2.66895E-18  7.2E-04
   1.50000E+05  2.47069E-17  6.36566E-20  1.61636E-19  2.34741E-18  2.6E-03
   1.75000E+05  2.28166E-17  5.04558E-20  1.29321E-19  2.11327E-18  7.0E-03
   2.00000E+05  2.13631E-17  4.12460E-20  1.06567E-19  1.93074E-18  1.4E-02
   2.50000E+05  1.92778E-17  2.94606E-20  7.71220E-20  1.72585E-18  5.1E-06
   3.00000E+05  1.78585E-17  2.23999E-20  5.92499E-20  1.57194E-18  5.8E-06
   3.50000E+05  1.68346E-17  1.77866E-20  4.74462E-20  1.46351E-18  1.0E-07
   4.00000E+05  1.60644E-17  1.45795E-20  3.91648E-20  1.38334E-18  1.0E-07
   4.50000E+05  1.54663E-17  1.22434E-20  3.30848E-20  1.32188E-18  3.3E-07
   5.00000E+05  1.49903E-17  1.04789E-20  2.84604E-20  1.27333E-18  8.8E-07
   6.00000E+05  1.42848E-17  8.01427E-21  2.19456E-20  1.20291E-18  1.0E-07
   7.00000E+05  1.37917E-17  6.39406E-21  1.76201E-20  1.15402E-18  1.0E-07
   8.00000E+05  1.34313E-17  5.25955E-21  1.45668E-20  1.11857E-18  1.0E-07
   9.00000E+05  1.31587E-17  4.42712E-21  1.23114E-20  1.09192E-18  1.0E-07
   1.00000E+06  1.29469E-17  3.79400E-21  1.05864E-20  1.07130E-18  1.0E-07
   1.25000E+06  1.26131E-17  2.75957E-21  7.74720E-21  0.00000E+00  1.0E-07
   1.50000E+06  1.23880E-17  2.10521E-21  5.93652E-21  0.00000E+00  1.0E-07
   1.75000E+06  1.22385E-17  1.67081E-21  4.72712E-21  0.00000E+00  1.0E-07
   2.00000E+06  1.21679E-17  1.36753E-21  3.87903E-21  0.00000E+00  1.1E-05
   2.50000E+06  1.20136E-17  9.69610E-22  2.76061E-21  0.00000E+00  1.1E-05
   3.00000E+06  1.19232E-17  7.28790E-22  2.08048E-21  0.00000E+00  1.1E-05
   3.50000E+06  1.18652E-17  5.70539E-22  1.63201E-21  0.00000E+00  1.1E-05
   4.00000E+06  1.18280E-17  4.60327E-22  1.31887E-21  0.00000E+00  1.1E-05
   4.50000E+06  1.17964E-17  3.80162E-22  1.09063E-21  0.00000E+00  1.1E-05
   5.00000E+06  1.17944E-17  3.19940E-22  9.18904E-22  0.00000E+00  1.1E-05
   6.00000E+06  1.17542E-17  2.36429E-22  6.80275E-22  0.00000E+00  1.1E-05
   7.00000E+06  1.17360E-17  1.82515E-22  5.25898E-22  0.00000E+00  1.1E-05
   8.00000E+06  1.17252E-17  1.45529E-22  4.19820E-22  0.00000E+00  1.1E-05
   9.00000E+06  1.17174E-17  1.18980E-22  3.43575E-22  0.00000E+00  1.1E-05
   1.00000E+07  1.17109E-17  9.92368E-23  2.86810E-22  0.00000E+00  1.1E-05
   1.25000E+07  1.17034E-17  6.73286E-23  1.94936E-22  0.00000E+00  1.1E-05
   1.50000E+07  1.16991E-17  4.88702E-23  1.41693E-22  0.00000E+00  1.0E-05
   1.75000E+07  1.16964E-17  3.71878E-23  1.07950E-22  0.00000E+00  1.0E-05
   2.00000E+07  1.16946E-17  2.93054E-23  8.51586E-23  0.00000E+00  1.0E-05
   2.50000E+07  1.16928E-17  1.96207E-23  5.71212E-23  0.00000E+00  1.0E-05
   3.00000E+07  1.16931E-17  1.40972E-23  4.11090E-23  0.00000E+00  1.0E-05
   3.50000E+07  1.16909E-17  1.06371E-23  3.10680E-23  0.00000E+00  1.0E-05
   4.00000E+07  1.16900E-17  8.32129E-24  2.43414E-23  0.00000E+00  1.0E-05
   4.50000E+07  1.16926E-17  6.69182E-24  1.96047E-23  0.00000E+00  1.0E-05
   5.00000E+07  1.16877E-17  5.50037E-24  1.61385E-23  0.00000E+00  1.0E-05
   6.00000E+07  1.16886E-17  3.90695E-24  1.14976E-23  0.00000E+00  1.0E-05
   7.00000E+07  1.16918E-17  2.91697E-24  8.60871E-24  0.00000E+00  1.0E-05
   8.00000E+07  1.16908E-17  2.25935E-24  6.68524E-24  0.00000E+00  1.0E-05
   9.00000E+07  1.16902E-17  1.80046E-24  5.33945E-24  0.00000E+00  1.0E-05
   1.00000E+08  1.16909E-17  1.46782E-24  4.36112E-24  0.00000E+00  1.0E-05
   1.25000E+08  1.16904E-17  9.49512E-25  2.83029E-24  0.00000E+00  1.0E-05
   1.50000E+08  1.16904E-17  6.63722E-25  1.98217E-24  0.00000E+00  1.0E-05
   1.75000E+08  1.16904E-17  4.89793E-25  1.46446E-24  0.00000E+00  1.0E-05
   2.00000E+08  1.16905E-17  3.76186E-25  1.12566E-24  0.00000E+00  1.0E-05
   2.50000E+08  1.16904E-17  2.41782E-25  7.24151E-25  0.00000E+00  2.2E-05
   3.00000E+08  1.16893E-17  1.68359E-25  5.04500E-25  0.00000E+00  7.6E-05
   3.50000E+08  1.16868E-17  1.23915E-25  3.71432E-25  0.00000E+00  8.2E-05
   4.00000E+08  1.16836E-17  9.49923E-26  2.84794E-25  0.00000E+00  9.3E-05
   4.50000E+08  1.16820E-17  7.51223E-26  2.25253E-25  0.00000E+00  2.3E-04
   5.00000E+08  1.16728E-17  6.08889E-26  1.82592E-25  0.00000E+00  1.0E+00
   6.00000E+08  1.16590E-17  4.23185E-26  1.26920E-25  0.00000E+00  1.0E+00
   7.00000E+08  1.16403E-17  3.11039E-26  9.32922E-26  0.00000E+00  1.0E+00
   8.00000E+08  1.16078E-17  2.38168E-26  7.14389E-26  0.00000E+00  1.0E+00
   9.00000E+08  1.15661E-17  1.88178E-26  5.64463E-26  0.00000E+00  1.0E+00
   1.00000E+09  1.15150E-17  1.52411E-26  4.57187E-26  0.00000E+00  1.0E+00
