 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  55,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.09285E-15  6.28053E-17  1.05012E-16  1.56576E-15  2.3E-05
   1.25000E+02  7.90899E-16  5.49833E-17  9.22104E-17  1.31299E-15  2.2E-05
   1.50000E+02  6.09302E-16  4.95698E-17  8.38724E-17  1.13282E-15  3.7E-06
   1.75000E+02  5.14818E-16  4.63361E-17  7.99031E-17  9.97547E-16  3.6E-06
   2.00000E+02  4.58870E-16  4.37000E-17  7.64965E-17  8.92357E-16  1.2E-05
   2.50000E+02  3.98917E-16  3.94722E-17  7.05554E-17  7.38763E-16  6.1E-06
   3.00000E+02  3.68071E-16  3.61009E-17  6.53933E-17  6.31611E-16  9.3E-06
   3.50000E+02  3.48866E-16  3.32822E-17  6.08391E-17  5.52416E-16  3.1E-06
   4.00000E+02  3.35117E-16  3.08831E-17  5.68312E-17  4.91384E-16  6.6E-06
   4.50000E+02  3.24141E-16  2.88062E-17  5.32898E-17  4.42858E-16  3.7E-06
   5.00000E+02  3.14979E-16  2.69882E-17  5.01511E-17  4.03316E-16  3.3E-05
   6.00000E+02  2.99653E-16  2.39536E-17  4.48619E-17  3.42674E-16  2.8E-05
   7.00000E+02  2.86771E-16  2.15105E-17  4.05817E-17  2.98285E-16  4.8E-06
   8.00000E+02  2.75509E-16  1.94969E-17  3.70483E-17  2.64334E-16  4.1E-06
   9.00000E+02  2.65479E-16  1.78098E-17  3.40844E-17  2.37486E-16  2.0E-05
   1.00000E+03  2.56433E-16  1.63728E-17  3.15550E-17  2.15707E-16  4.1E-05
   1.25000E+03  2.37215E-16  1.35833E-17  2.66146E-17  1.75707E-16  3.1E-02
   1.50000E+03  2.21651E-16  1.15803E-17  2.30172E-17  1.48353E-16  2.7E-02
   1.75000E+03  2.08720E-16  1.00867E-17  2.02861E-17  1.28399E-16  2.6E-02
   2.00000E+03  1.97715E-16  8.92590E-18  1.81258E-17  1.13193E-16  3.2E-02
   2.50000E+03  1.79762E-16  7.21912E-18  1.48797E-17  9.15655E-17  1.4E-02
   3.00000E+03  1.65564E-16  6.02084E-18  1.25459E-17  7.69325E-17  2.0E-02
   3.50000E+03  1.53943E-16  5.13523E-18  1.07909E-17  6.63746E-17  2.2E-02
   4.00000E+03  1.44197E-16  4.45692E-18  9.42965E-18  5.83953E-17  5.2E-02
   4.50000E+03  1.35871E-16  3.92161E-18  8.34615E-18  5.21522E-17  4.5E-02
   5.00000E+03  1.28649E-16  3.48912E-18  7.46534E-18  4.71336E-17  6.1E-02
   6.00000E+03  1.16690E-16  2.83514E-18  6.12460E-18  3.95627E-17  6.6E-02
