 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  89,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  6.91523E-16  7.00170E-17  1.13750E-16  1.49153E-15  6.8E-05
   1.25000E+02  5.67317E-16  6.31279E-17  1.03630E-16  1.26318E-15  4.4E-05
   1.50000E+02  5.12306E-16  5.80333E-17  9.70651E-17  1.09850E-15  6.4E-06
   1.75000E+02  4.88970E-16  5.49913E-17  9.39013E-17  9.73751E-16  7.5E-06
   2.00000E+02  4.74631E-16  5.22348E-17  9.05925E-17  8.75766E-16  3.6E-06
   2.50000E+02  4.57340E-16  4.75066E-17  8.41766E-17  7.31049E-16  2.9E-06
   3.00000E+02  4.45959E-16  4.36037E-17  7.83419E-17  6.28845E-16  2.9E-06
   3.50000E+02  4.36527E-16  4.03247E-17  7.31567E-17  5.52560E-16  1.8E-05
   4.00000E+02  4.27845E-16  3.75196E-17  6.85627E-17  4.93333E-16  3.8E-05
   4.50000E+02  4.19537E-16  3.50863E-17  6.44855E-17  4.45956E-16  3.7E-05
   5.00000E+02  4.11509E-16  3.29553E-17  6.08597E-17  4.07151E-16  2.0E-05
   6.00000E+02  3.96221E-16  2.93909E-17  5.47096E-17  3.47299E-16  2.1E-05
   7.00000E+02  3.81970E-16  2.65140E-17  4.96917E-17  3.03221E-16  5.0E-06
   8.00000E+02  3.68823E-16  2.41571E-17  4.55509E-17  2.69320E-16  5.4E-06
   9.00000E+02  3.56699E-16  2.21815E-17  4.20620E-17  2.42411E-16  2.9E-05
   1.00000E+03  3.45525E-16  2.05025E-17  3.90819E-17  2.20509E-16  9.6E-03
   1.25000E+03  3.21233E-16  1.72537E-17  3.32606E-17  1.80105E-16  1.1E-02
   1.50000E+03  3.01104E-16  1.49112E-17  2.90004E-17  1.52365E-16  1.1E-02
