 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  49,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  3.18585E-16  4.93717E-17  7.69761E-17  9.54794E-16  7.8E-06
   1.25000E+02  2.91401E-16  4.55305E-17  7.30286E-17  8.07421E-16  7.1E-05
   1.50000E+02  2.80377E-16  4.33599E-17  7.09286E-17  7.01922E-16  6.1E-06
   1.75000E+02  2.72660E-16  4.12129E-17  6.83770E-17  6.22419E-16  6.6E-06
   2.00000E+02  2.66571E-16  3.92117E-17  6.57725E-17  5.60084E-16  3.4E-06
   2.50000E+02  2.56602E-16  3.56088E-17  6.07479E-17  4.68430E-16  5.6E-06
   3.00000E+02  2.48173E-16  3.25357E-17  5.62648E-17  4.03950E-16  4.0E-05
   3.50000E+02  2.40759E-16  2.99420E-17  5.23945E-17  3.55848E-16  4.4E-06
   4.00000E+02  2.34019E-16  2.77009E-17  4.90013E-17  3.18523E-16  4.1E-06
   4.50000E+02  2.27843E-16  2.57507E-17  4.60153E-17  2.88646E-16  3.3E-05
   5.00000E+02  2.22175E-16  2.40460E-17  4.33805E-17  2.64128E-16  9.0E-06
   6.00000E+02  2.12094E-16  2.12068E-17  3.89336E-17  2.26183E-16  4.0E-05
   7.00000E+02  2.03401E-16  1.89475E-17  3.53307E-17  1.98067E-16  3.0E-06
   8.00000E+02  1.95832E-16  1.71192E-17  3.23608E-17  1.76307E-16  1.6E-05
   9.00000E+02  1.89179E-16  1.56206E-17  2.98796E-17  1.58908E-16  3.0E-05
   1.00000E+03  1.83264E-16  1.43744E-17  2.77763E-17  1.44648E-16  2.9E-05
   1.25000E+03  1.70776E-16  1.19974E-17  2.36414E-17  1.18164E-16  6.2E-03
   1.50000E+03  1.60517E-16  1.02738E-17  2.05320E-17  9.99242E-17  7.2E-03
   1.75000E+03  1.51793E-16  8.95602E-18  1.80882E-17  8.66081E-17  4.7E-03
   2.00000E+03  1.44224E-16  7.91648E-18  1.61195E-17  7.64603E-17  3.9E-03
   2.50000E+03  1.31639E-16  6.38463E-18  1.31579E-17  6.20129E-17  4.1E-03
   3.00000E+03  1.21522E-16  5.31373E-18  1.10513E-17  5.22154E-17  6.2E-03
   3.50000E+03  1.13162E-16  4.52485E-18  9.48441E-18  4.51289E-17  4.0E-03
   4.00000E+03  1.06109E-16  3.92064E-18  8.27669E-18  3.97618E-17  5.7E-03
   4.50000E+03  1.00061E-16  3.44384E-18  7.31888E-18  3.55542E-17  1.3E-02
   5.00000E+03  9.48054E-17  3.05940E-18  6.54272E-18  3.21642E-17  8.6E-03
   6.00000E+03  8.60869E-17  2.47894E-18  5.36270E-18  2.70370E-17  1.0E-02
   7.00000E+03  7.91161E-17  2.06449E-18  4.51160E-18  2.33390E-17  7.9E-03
   8.00000E+03  7.33879E-17  1.75570E-18  3.87097E-18  2.05439E-17  1.3E-02
   9.00000E+03  6.85778E-17  1.51767E-18  3.37237E-18  1.83570E-17  6.8E-03
   1.00000E+04  6.44679E-17  1.32914E-18  2.97398E-18  1.65995E-17  8.7E-03
   1.25000E+04  5.67532E-17  9.96177E-19  2.26131E-18  1.34194E-17  1.1E-06
   1.50000E+04  5.06259E-17  7.81183E-19  1.79367E-18  1.12878E-17  1.2E-06
   1.75000E+04  4.58699E-17  6.32804E-19  1.46677E-18  9.75966E-18  1.0E-07
   2.00000E+04  4.20531E-17  5.25339E-19  1.22750E-18  8.61054E-18  1.0E-07
   2.50000E+04  3.62755E-17  3.82139E-19  9.04781E-19  6.99724E-18  1.3E-07
   3.00000E+04  3.20836E-17  2.92770E-19  7.00596E-19  5.91843E-18  5.0E-07
   3.50000E+04  2.88881E-17  2.32762E-19  5.61962E-19  5.14754E-18  1.0E-07
   4.00000E+04  2.63637E-17  1.90279E-19  4.62892E-19  4.56812E-18  1.0E-07
   4.50000E+04  2.43149E-17  1.58970E-19  3.89286E-19  4.11710E-18  1.0E-07
   5.00000E+04  2.26164E-17  1.35152E-19  3.32898E-19  3.75609E-18  6.1E-06
   6.00000E+04  1.99589E-17  1.01750E-19  2.53130E-19  3.21442E-18  6.5E-06
   7.00000E+04  1.79714E-17  7.98330E-20  2.00256E-19  2.82752E-18  4.2E-06
   8.00000E+04  1.64269E-17  6.46048E-20  1.63206E-19  2.53749E-18  7.2E-06
   9.00000E+04  1.51913E-17  5.35546E-20  1.36126E-19  2.31206E-18  2.1E-05
   1.00000E+05  1.41799E-17  4.52580E-20  1.15668E-19  2.13184E-18  5.2E-05
   1.25000E+05  1.23061E-17  3.16604E-20  8.18436E-20  1.80786E-18  3.0E-04
   1.50000E+05  1.10175E-17  2.36457E-20  6.16880E-20  1.59195E-18  1.1E-03
   1.75000E+05  1.00782E-17  1.84876E-20  4.86009E-20  1.43711E-18  3.1E-03
   2.00000E+05  9.36413E-18  1.49520E-20  3.95628E-20  1.31961E-18  7.1E-03
   2.50000E+05  8.35292E-18  1.05143E-20  2.81173E-20  1.14856E-18  2.5E-02
   3.00000E+05  7.67426E-18  7.90890E-21  2.13270E-20  1.06398E-18  1.3E-05
   3.50000E+05  7.18976E-18  6.23112E-21  1.69165E-20  9.90559E-19  1.2E-05
   4.00000E+05  6.82820E-18  5.07722E-21  1.38610E-20  9.36301E-19  1.0E-07
   4.50000E+05  6.54923E-18  4.24365E-21  1.16399E-20  8.94731E-19  1.4E-07
   5.00000E+05  6.32832E-18  3.61811E-21  9.96391E-21  8.61960E-19  3.7E-07
   6.00000E+05  6.00269E-18  2.75062E-21  7.62399E-21  8.14115E-19  1.0E-07
   7.00000E+05  5.77633E-18  2.18458E-21  6.08528E-21  7.81013E-19  1.0E-07
   8.00000E+05  5.61149E-18  1.79039E-21  5.00697E-21  7.57010E-19  1.0E-07
   9.00000E+05  5.48714E-18  1.50240E-21  4.21506E-21  7.38966E-19  1.0E-07
   1.00000E+06  5.39073E-18  1.28412E-21  3.61225E-21  7.24996E-19  1.0E-07
   1.25000E+06  5.24999E-18  9.28832E-22  2.62572E-21  0.00000E+00  1.0E-05
   1.50000E+06  5.14150E-18  7.04834E-22  1.99951E-21  0.00000E+00  1.0E-05
   1.75000E+06  5.06977E-18  5.57031E-22  1.58438E-21  0.00000E+00  1.0E-05
   2.00000E+06  5.01956E-18  4.53454E-22  1.29243E-21  0.00000E+00  1.0E-05
   2.50000E+06  4.95551E-18  3.20088E-22  9.15091E-22  0.00000E+00  1.0E-05
   3.00000E+06  4.91800E-18  2.39695E-22  6.86756E-22  0.00000E+00  1.0E-05
   3.50000E+06  4.89350E-18  1.87052E-22  5.36825E-22  0.00000E+00  1.0E-05
   4.00000E+06  4.87813E-18  1.50506E-22  4.32522E-22  0.00000E+00  1.0E-05
   4.50000E+06  4.86335E-18  1.23993E-22  3.56722E-22  0.00000E+00  1.0E-05
   5.00000E+06  4.86641E-18  1.04142E-22  2.99900E-22  0.00000E+00  1.0E-05
   6.00000E+06  4.84763E-18  7.66792E-23  2.21153E-22  0.00000E+00  1.0E-05
   7.00000E+06  4.84042E-18  5.90191E-23  1.70427E-22  0.00000E+00  1.0E-05
   8.00000E+06  4.83701E-18  4.69439E-23  1.35696E-22  0.00000E+00  1.0E-05
   9.00000E+06  4.83429E-18  3.82988E-23  1.10802E-22  0.00000E+00  1.0E-05
   1.00000E+07  4.83181E-18  3.18842E-23  9.23139E-23  0.00000E+00  1.0E-05
   1.25000E+07  4.82830E-18  2.15492E-23  6.24888E-23  0.00000E+00  1.0E-05
   1.50000E+07  4.82571E-18  1.55934E-23  4.52756E-23  0.00000E+00  1.0E-05
   1.75000E+07  4.82399E-18  1.18357E-23  3.44027E-23  0.00000E+00  1.0E-05
   2.00000E+07  4.82293E-18  9.30700E-24  2.70790E-23  0.00000E+00  1.0E-05
