 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  92,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.22915E-15  2.53114E-16  2.57187E-16  1.24853E-15  1.3E-06
   1.25000E+02  1.00839E-15  2.11214E-16  2.47817E-16  1.06972E-15  5.1E-07
   1.50000E+02  8.81502E-16  1.71824E-16  2.21661E-16  9.39294E-16  1.4E-06
   1.75000E+02  8.09690E-16  1.42865E-16  1.97143E-16  8.39349E-16  1.2E-06
   2.00000E+02  7.67492E-16  1.23430E-16  1.78997E-16  7.59981E-16  8.5E-06
   2.50000E+02  7.21869E-16  1.02692E-16  1.57871E-16  6.41113E-16  6.9E-07
   3.00000E+02  6.94079E-16  9.38214E-17  1.46381E-16  5.55752E-16  7.8E-06
   3.50000E+02  6.70346E-16  8.94558E-17  1.37738E-16  4.91185E-16  1.0E-06
   4.00000E+02  6.47409E-16  8.66672E-17  1.29719E-16  4.40546E-16  1.4E-06
   4.50000E+02  6.24848E-16  8.43519E-17  1.21888E-16  3.99719E-16  9.1E-07
   5.00000E+02  6.02901E-16  8.21156E-17  1.14297E-16  3.66079E-16  5.8E-06
   6.00000E+02  5.61883E-16  7.75115E-17  1.00313E-16  3.13842E-16  3.0E-06
   7.00000E+02  5.25532E-16  7.27872E-17  8.83360E-17  2.75083E-16  5.2E-06
   8.00000E+02  4.93844E-16  6.81324E-17  7.83573E-17  2.45130E-16  2.6E-06
   9.00000E+02  4.66305E-16  6.37363E-17  7.01050E-17  2.21223E-16  5.5E-07
   1.00000E+03  4.41880E-16  5.96907E-17  6.33252E-17  2.01648E-16  7.7E-07
   1.25000E+03  3.91393E-16  5.10594E-17  5.10589E-17  1.65277E-16  8.1E-04
   1.50000E+03  3.55074E-16  4.41811E-17  4.30371E-17  1.40163E-16  1.2E-03
   1.75000E+03  3.27364E-16  3.86482E-17  3.74540E-17  1.21768E-16  9.9E-04
   2.00000E+03  3.05243E-16  3.41434E-17  3.33440E-17  1.07710E-16  1.0E-03
   2.50000E+03  2.71546E-16  2.73332E-17  2.76274E-17  8.76249E-17  7.7E-04
