    50.00        584.4    
    64.33        603.6    
    82.76        598.8    
    106.5        610.7    
    137.0        618.3    
    176.2        623.2    
    226.7        630.8    
    291.7        632.1    
    375.3        634.3    
    482.8        657.3    
    621.2        657.2    
    799.2        661.0    
    1028.        660.6    
    1323.        660.0    
    1702.        671.6    
    2189.        668.5    
    2817.        663.3    
    3624.        678.1    
    4662.        682.1    
    5998.        692.7    
    7717.        698.1    
    9928.        699.3    
   1.2773E+04    703.0    
   1.6433E+04    721.8    
   2.1142E+04    704.3    
   2.7200E+04    726.6    
   3.4994E+04    730.5    
   4.5021E+04    745.8    
   5.7921E+04    749.3    
   7.4518E+04    754.8    
   9.5871E+04    756.2    
   1.2334E+05    758.9    
   1.5868E+05    779.9    
   2.0415E+05    781.8    
   2.6265E+05    787.9    
   3.3791E+05    785.9    
   4.3474E+05    799.7    
   5.5931E+05    805.7    
   7.1958E+05    808.6    
   9.2577E+05    811.0    
   1.1910E+06    817.0    
   1.5323E+06    841.2    
   1.9714E+06    825.3    
   2.5363E+06    853.8    
   3.2630E+06    853.3    
   4.1980E+06    866.8    
   5.4009E+06    865.3    
   6.9485E+06    877.6    
   8.9396E+06    891.1    
   1.1501E+07    896.4    
   1.4797E+07    898.4    
   1.9037E+07    900.1    
   2.4491E+07    916.8    
   3.1509E+07    921.3    
   4.0538E+07    920.7    
   5.2154E+07    917.9    
   6.7098E+07    925.2    
   8.6324E+07    940.3    
   1.1106E+08    933.7    
   1.4288E+08    948.4    
   1.8382E+08    957.7    
   2.3650E+08    959.9    
   3.0426E+08    948.1    
   3.9145E+08    952.3    
   5.0361E+08    965.7    
   6.4792E+08    969.2    
   8.3358E+08    970.1    
   1.0724E+09    987.9    
   1.3797E+09    997.1    
   1.7751E+09    987.6    
   2.2837E+09    1004.    
   2.9381E+09    1001.    
   3.7800E+09    990.2    
   4.8631E+09    1014.    
   6.2566E+09    1024.    
   8.0494E+09    1026.    
   1.0356E+10    1020.    
   1.3323E+10    1020.    
   1.7141E+10    1030.    
   2.2052E+10    1033.    
   2.8371E+10    1032.    
   3.6501E+10    1041.    
   4.6960E+10    1046.    
   6.0416E+10    1065.    
   7.7728E+10    1059.    
   1.0000E+11    1044.    
