    50.00        527.5    
    64.33        539.1    
    82.76        546.1    
    106.5        545.2    
    137.0        557.8    
    176.2        568.5    
    226.7        570.0    
    291.7        574.1    
    375.3        575.2    
    482.8        587.4    
    621.2        592.4    
    799.2        600.0    
    1028.        596.7    
    1323.        600.8    
    1702.        599.9    
    2189.        605.7    
    2817.        615.8    
    3624.        613.6    
    4662.        614.5    
    5998.        629.2    
    7717.        630.1    
    9928.        639.5    
   1.2773E+04    644.9    
   1.6433E+04    650.6    
   2.1142E+04    641.5    
   2.7200E+04    659.6    
   3.4994E+04    667.3    
   4.5021E+04    663.7    
   5.7921E+04    676.6    
   7.4518E+04    680.2    
   9.5871E+04    702.1    
   1.2334E+05    701.8    
   1.5868E+05    709.7    
   2.0415E+05    706.4    
   2.6265E+05    715.7    
   3.3791E+05    719.5    
   4.3474E+05    738.5    
   5.5931E+05    735.2    
   7.1958E+05    737.0    
   9.2577E+05    747.6    
   1.1910E+06    760.1    
   1.5323E+06    754.8    
   1.9714E+06    768.2    
   2.5363E+06    775.6    
   3.2630E+06    784.7    
   4.1980E+06    787.3    
   5.4009E+06    799.5    
   6.9485E+06    786.2    
   8.9396E+06    816.8    
   1.1501E+07    816.6    
   1.4797E+07    833.6    
   1.9037E+07    828.6    
   2.4491E+07    828.7    
   3.1509E+07    851.9    
   4.0538E+07    854.5    
   5.2154E+07    854.4    
   6.7098E+07    861.6    
   8.6324E+07    857.8    
   1.1106E+08    876.9    
   1.4288E+08    881.2    
   1.8382E+08    881.8    
   2.3650E+08    872.6    
   3.0426E+08    882.2    
   3.9145E+08    886.8    
   5.0361E+08    890.3    
   6.4792E+08    888.4    
   8.3358E+08    916.4    
   1.0724E+09    908.3    
   1.3797E+09    912.5    
   1.7751E+09    914.1    
   2.2837E+09    902.8    
   2.9381E+09    914.8    
   3.7800E+09    925.0    
   4.8631E+09    931.5    
   6.2566E+09    933.6    
   8.0494E+09    950.3    
   1.0356E+10    949.9    
   1.3323E+10    945.2    
   1.7141E+10    948.6    
   2.2052E+10    959.3    
   2.8371E+10    937.5    
   3.6501E+10    955.3    
   4.6960E+10    968.0    
   6.0416E+10    980.1    
   7.7728E+10    974.5    
   1.0000E+11    973.8    
