    50.00        831.5    
    64.33        836.7    
    82.76        845.5    
    106.5        848.6    
    137.0        860.7    
    176.2        855.5    
    226.7        873.8    
    291.7        881.5    
    375.3        881.5    
    482.8        909.3    
    621.2        898.6    
    799.2        897.1    
    1028.        909.1    
    1323.        921.3    
    1702.        923.3    
    2189.        917.4    
    2817.        928.4    
    3624.        930.4    
    4662.        947.2    
    5998.        957.2    
    7717.        942.2    
    9928.        964.1    
   1.2773E+04    974.1    
   1.6433E+04    984.1    
   2.1142E+04    979.9    
   2.7200E+04    985.8    
   3.4994E+04    991.5    
   4.5021E+04    992.2    
   5.7921E+04    1006.    
   7.4518E+04    1015.    
   9.5871E+04    1020.    
   1.2334E+05    1031.    
   1.5868E+05    1038.    
   2.0415E+05    1050.    
   2.6265E+05    1065.    
   3.3791E+05    1069.    
   4.3474E+05    1078.    
   5.5931E+05    1073.    
   7.1958E+05    1083.    
   9.2577E+05    1090.    
   1.1910E+06    1098.    
   1.5323E+06    1117.    
   1.9714E+06    1125.    
   2.5363E+06    1123.    
   3.2630E+06    1122.    
   4.1980E+06    1135.    
   5.4009E+06    1156.    
   6.9485E+06    1167.    
   8.9396E+06    1183.    
   1.1501E+07    1155.    
   1.4797E+07    1195.    
   1.9037E+07    1200.    
   2.4491E+07    1210.    
   3.1509E+07    1204.    
   4.0538E+07    1216.    
   5.2154E+07    1221.    
   6.7098E+07    1238.    
   8.6324E+07    1247.    
   1.1106E+08    1231.    
   1.4288E+08    1232.    
   1.8382E+08    1251.    
   2.3650E+08    1249.    
   3.0426E+08    1252.    
   3.9145E+08    1254.    
   5.0361E+08    1267.    
   6.4792E+08    1281.    
   8.3358E+08    1283.    
   1.0724E+09    1286.    
   1.3797E+09    1316.    
   1.7751E+09    1318.    
   2.2837E+09    1288.    
   2.9381E+09    1309.    
   3.7800E+09    1305.    
   4.8631E+09    1319.    
   6.2566E+09    1322.    
   8.0494E+09    1324.    
   1.0356E+10    1325.    
   1.3323E+10    1322.    
   1.7141E+10    1335.    
   2.2052E+10    1334.    
   2.8371E+10    1340.    
   3.6501E+10    1351.    
   4.6960E+10    1354.    
   6.0416E+10    1362.    
   7.7728E+10    1363.    
   1.0000E+11    1357.    
