    50.00        102.2    
    64.33        101.1    
    82.76        99.12    
    106.5        102.1    
    137.0        103.7    
    176.2        102.9    
    226.7        107.5    
    291.7        105.3    
    375.3        107.9    
    482.8        106.6    
    621.2        109.8    
    799.2        112.7    
    1028.        113.1    
    1323.        114.3    
    1702.        113.1    
    2189.        117.4    
    2817.        115.2    
    3624.        118.7    
    4662.        120.0    
    5998.        120.6    
    7717.        124.6    
    9928.        122.0    
   1.2773E+04    131.8    
   1.6433E+04    131.2    
   2.1142E+04    132.3    
   2.7200E+04    135.8    
   3.4994E+04    135.5    
   4.5021E+04    139.7    
   5.7921E+04    142.0    
   7.4518E+04    144.0    
   9.5871E+04    148.1    
   1.2334E+05    147.2    
   1.5868E+05    150.9    
   2.0415E+05    150.7    
   2.6265E+05    158.2    
   3.3791E+05    163.1    
   4.3474E+05    159.8    
   5.5931E+05    164.2    
   7.1958E+05    173.6    
   9.2577E+05    179.0    
   1.1910E+06    176.2    
   1.5323E+06    180.2    
   1.9714E+06    180.9    
   2.5363E+06    183.2    
   3.2630E+06    188.7    
   4.1980E+06    188.0    
   5.4009E+06    191.4    
   6.9485E+06    198.5    
   8.9396E+06    202.3    
   1.1501E+07    201.7    
   1.4797E+07    205.0    
   1.9037E+07    209.3    
   2.4491E+07    213.3    
   3.1509E+07    205.4    
   4.0538E+07    213.9    
   5.2154E+07    213.8    
   6.7098E+07    219.5    
   8.6324E+07    224.3    
   1.1106E+08    226.4    
   1.4288E+08    224.0    
   1.8382E+08    228.9    
   2.3650E+08    228.8    
   3.0426E+08    232.6    
   3.9145E+08    241.2    
   5.0361E+08    242.8    
   6.4792E+08    242.4    
   8.3358E+08    244.4    
   1.0724E+09    246.5    
   1.3797E+09    249.7    
   1.7751E+09    250.3    
   2.2837E+09    259.9    
   2.9381E+09    261.7    
   3.7800E+09    255.7    
   4.8631E+09    254.6    
   6.2566E+09    261.8    
   8.0494E+09    266.9    
   1.0356E+10    264.8    
   1.3323E+10    266.8    
   1.7141E+10    278.6    
   2.2052E+10    278.7    
   2.8371E+10    275.9    
   3.6501E+10    280.4    
   4.6960E+10    279.9    
   6.0416E+10    282.7    
   7.7728E+10    287.4    
   1.0000E+11    297.5    
