    50.00        58.65    
    64.33        54.35    
    82.76        58.54    
    106.5        56.86    
    137.0        60.33    
    176.2        56.23    
    226.7        58.37    
    291.7        58.01    
    375.3        58.61    
    482.8        61.71    
    621.2        60.01    
    799.2        60.33    
    1028.        62.31    
    1323.        65.54    
    1702.        64.43    
    2189.        65.93    
    2817.        66.74    
    3624.        65.77    
    4662.        67.07    
    5998.        68.50    
    7717.        72.01    
    9928.        72.42    
   1.2773E+04    70.09    
   1.6433E+04    70.56    
   2.1142E+04    72.86    
   2.7200E+04    76.25    
   3.4994E+04    75.08    
   4.5021E+04    79.12    
   5.7921E+04    79.54    
   7.4518E+04    82.93    
   9.5871E+04    84.22    
   1.2334E+05    85.36    
   1.5868E+05    85.94    
   2.0415E+05    91.91    
   2.6265E+05    86.85    
   3.3791E+05    97.55    
   4.3474E+05    94.84    
   5.5931E+05    97.14    
   7.1958E+05    101.6    
   9.2577E+05    101.3    
   1.1910E+06    102.9    
   1.5323E+06    107.7    
   1.9714E+06    105.7    
   2.5363E+06    114.6    
   3.2630E+06    111.7    
   4.1980E+06    117.5    
   5.4009E+06    114.3    
   6.9485E+06    118.7    
   8.9396E+06    118.6    
   1.1501E+07    126.3    
   1.4797E+07    125.6    
   1.9037E+07    122.5    
   2.4491E+07    126.2    
   3.1509E+07    130.4    
   4.0538E+07    130.5    
   5.2154E+07    130.7    
   6.7098E+07    133.9    
   8.6324E+07    132.5    
   1.1106E+08    139.5    
   1.4288E+08    138.8    
   1.8382E+08    141.2    
   2.3650E+08    146.9    
   3.0426E+08    141.1    
   3.9145E+08    151.0    
   5.0361E+08    145.3    
   6.4792E+08    150.1    
   8.3358E+08    155.6    
   1.0724E+09    156.0    
   1.3797E+09    156.3    
   1.7751E+09    158.8    
   2.2837E+09    160.4    
   2.9381E+09    164.4    
   3.7800E+09    154.6    
   4.8631E+09    165.1    
   6.2566E+09    167.7    
   8.0494E+09    168.7    
   1.0356E+10    169.3    
   1.3323E+10    174.7    
   1.7141E+10    172.2    
   2.2052E+10    171.9    
   2.8371E+10    172.2    
   3.6501E+10    175.9    
   4.6960E+10    181.6    
   6.0416E+10    185.8    
   7.7728E+10    182.1    
   1.0000E+11    186.5    
