 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  27,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  2.24729E-16  3.63239E-17  5.83685E-17  7.01744E-16  3.2E-06
   1.25000E+02  2.09203E-16  3.39104E-17  5.62432E-17  5.93900E-16  6.1E-05
   1.50000E+02  2.01251E-16  3.20117E-17  5.41043E-17  5.16562E-16  1.1E-05
   1.75000E+02  1.95262E-16  3.01825E-17  5.16844E-17  4.58133E-16  2.0E-05
   2.00000E+02  1.90211E-16  2.84842E-17  4.92645E-17  4.12316E-16  1.8E-05
   2.50000E+02  1.81624E-16  2.55335E-17  4.48359E-17  3.44771E-16  3.0E-06
   3.00000E+02  1.74238E-16  2.30898E-17  4.10400E-17  2.97172E-16  4.7E-05
   3.50000E+02  1.67691E-16  2.10476E-17  3.78133E-17  2.61677E-16  1.2E-05
   4.00000E+02  1.61809E-16  1.93185E-17  3.50514E-17  2.34111E-16  2.1E-05
   4.50000E+02  1.56492E-16  1.78386E-17  3.26681E-17  2.12029E-16  1.8E-05
   5.00000E+02  1.51650E-16  1.65561E-17  3.05877E-17  1.93914E-16  8.7E-06
   6.00000E+02  1.43145E-16  1.44436E-17  2.71263E-17  1.65893E-16  7.6E-06
   7.00000E+02  1.35893E-16  1.27747E-17  2.43538E-17  1.45161E-16  2.0E-05
   8.00000E+02  1.29647E-16  1.14330E-17  2.20923E-17  1.29136E-16  1.8E-05
   9.00000E+02  1.24180E-16  1.03287E-17  2.02041E-17  1.16356E-16  6.3E-06
   1.00000E+03  1.19353E-16  9.40878E-18  1.86075E-17  1.05903E-16  6.6E-03
   1.25000E+03  1.09369E-16  7.67284E-18  1.55196E-17  8.64971E-17  6.6E-03
   1.50000E+03  1.01440E-16  6.45062E-18  1.32720E-17  7.31039E-17  6.1E-03
   1.75000E+03  9.48672E-17  5.53481E-18  1.15426E-17  6.33141E-17  6.1E-03
   2.00000E+03  8.92708E-17  4.82146E-18  1.01663E-17  5.58510E-17  3.6E-03
   2.50000E+03  8.01572E-17  3.78612E-18  8.11961E-18  4.52274E-17  3.8E-03
   3.00000E+03  7.29856E-17  3.07723E-18  6.68249E-18  3.80280E-17  5.2E-03
   3.50000E+03  6.71546E-17  2.56563E-18  5.62673E-18  3.28261E-17  2.8E-03
