 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  13,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  6.10080E-16  1.31726E-16  1.14461E-16  5.29483E-16  9.5E-06
   1.25000E+02  5.38162E-16  1.12649E-16  9.83664E-17  4.53691E-16  1.1E-06
   1.50000E+02  4.84906E-16  9.73477E-17  8.71831E-17  3.97359E-16  1.8E-06
   1.75000E+02  4.43009E-16  8.49794E-17  7.87364E-17  3.53872E-16  1.3E-06
   2.00000E+02  4.08783E-16  7.48468E-17  7.19928E-17  3.19284E-16  1.2E-05
   2.50000E+02  3.55656E-16  5.95016E-17  6.16765E-17  2.67643E-16  9.1E-06
   3.00000E+02  3.15902E-16  4.85974E-17  5.39536E-17  2.30869E-16  1.6E-06
   3.50000E+02  2.84805E-16  4.05698E-17  4.78535E-17  2.03294E-16  2.2E-06
   4.00000E+02  2.59710E-16  3.44834E-17  4.28784E-17  1.81807E-16  1.2E-06
   4.50000E+02  2.38947E-16  2.97382E-17  3.87198E-17  1.64573E-16  6.9E-06
   5.00000E+02  2.21374E-16  2.59640E-17  3.51684E-17  1.50424E-16  1.9E-05
   6.00000E+02  1.92942E-16  2.03960E-17  2.94935E-17  1.28542E-16  2.7E-06
   7.00000E+02  1.70976E-16  1.65341E-17  2.51849E-17  1.12372E-16  2.1E-05
   8.00000E+02  1.53999E-16  1.37293E-17  2.18179E-17  9.99156E-17  4.1E-06
   9.00000E+02  1.40431E-16  1.16183E-17  1.91244E-17  9.00081E-17  4.7E-06
   1.00000E+03  1.29301E-16  9.98110E-18  1.69267E-17  8.19296E-17  3.1E-05
   1.25000E+03  1.08648E-16  7.22600E-18  1.29745E-17  6.69055E-17  3.7E-03
   1.50000E+03  9.42277E-17  5.53453E-18  1.03530E-17  5.65397E-17  3.2E-03
   1.75000E+03  8.34640E-17  4.40206E-18  8.49515E-18  4.89669E-17  3.4E-03
   2.00000E+03  7.50638E-17  3.59925E-18  7.11904E-18  4.31944E-17  5.0E-03
   2.50000E+03  6.27076E-17  2.55367E-18  5.23988E-18  3.49760E-17  6.9E-03
   3.00000E+03  5.39908E-17  1.91716E-18  4.03863E-18  2.94056E-17  6.7E-03
   3.50000E+03  4.74776E-17  1.49811E-18  3.21938E-18  2.53800E-17  5.8E-03
   4.00000E+03  4.24109E-17  1.20632E-18  2.63344E-18  2.23343E-17  5.6E-03
   4.50000E+03  3.83495E-17  9.94348E-19  2.19868E-18  1.99491E-17  6.6E-03
   5.00000E+03  3.50172E-17  8.35158E-19  1.86651E-18  1.80304E-17  1.1E-02
   6.00000E+03  2.98672E-17  6.15489E-19  1.39903E-18  1.51342E-17  2.5E-02
   7.00000E+03  2.60674E-17  4.74102E-19  1.09167E-18  1.30515E-17  2.3E-02
   8.00000E+03  2.31453E-17  3.77433E-19  8.78082E-19  1.14817E-17  2.7E-02
   9.00000E+03  2.08272E-17  3.08283E-19  7.23290E-19  1.02557E-17  1.6E-02
   1.00000E+04  1.89428E-17  2.57021E-19  6.07305E-19  9.27167E-18  1.6E-02
   1.25000E+04  1.52921E-17  1.74443E-19  4.17887E-19  7.49326E-18  6.6E-07
   1.50000E+04  1.29796E-17  1.26842E-19  3.06968E-19  6.30211E-18  5.9E-07
   1.75000E+04  1.12965E-17  9.67739E-20  2.36085E-19  5.44852E-18  6.7E-07
   2.00000E+04  1.00164E-17  7.65042E-20  1.87865E-19  4.80697E-18  1.0E-07
   2.50000E+04  8.19787E-18  5.16060E-20  1.28039E-19  3.90657E-18  1.0E-07
   3.00000E+04  6.96803E-18  3.73934E-20  9.35151E-20  3.30486E-18  3.4E-07
   3.50000E+04  6.08086E-18  2.84775E-20  7.16773E-20  2.87444E-18  1.0E-07
   4.00000E+04  5.41069E-18  2.24965E-20  5.69300E-20  2.55128E-18  1.0E-07
   4.50000E+04  4.88664E-18  1.82779E-20  4.64702E-20  2.29963E-18  1.0E-07
   5.00000E+04  4.46564E-18  1.51841E-20  3.87628E-20  2.09840E-18  1.0E-07
   6.00000E+04  3.83130E-18  1.10267E-20  2.83458E-20  1.79621E-18  3.0E-06
   7.00000E+04  3.37625E-18  8.42377E-21  2.17800E-20  1.58040E-18  3.5E-06
   8.00000E+04  3.03401E-18  6.67893E-21  1.73542E-20  1.41858E-18  1.9E-06
   9.00000E+04  2.76735E-18  5.44807E-21  1.42173E-20  1.29280E-18  2.9E-06
   1.00000E+05  2.55380E-18  4.54476E-21  1.19056E-20  1.19225E-18  7.6E-06
   1.25000E+05  2.16924E-18  3.10592E-21  8.20209E-21  1.01159E-18  5.0E-05
   1.50000E+05  1.91314E-18  2.28424E-21  6.07145E-21  8.91496E-19  2.0E-04
   1.75000E+05  1.73068E-18  1.76678E-21  4.72152E-21  8.06118E-19  5.9E-04
   2.00000E+05  1.59433E-18  1.41758E-21  3.80585E-21  7.42242E-19  1.4E-03
   2.50000E+05  1.40472E-18  9.86064E-22  2.66729E-21  6.53070E-19  5.7E-03
   3.00000E+05  1.27972E-18  7.36437E-22  2.00383E-21  5.93455E-19  1.6E-02
   3.50000E+05  1.19157E-18  5.77213E-22  1.57811E-21  5.54913E-19  5.7E-06
   4.00000E+05  1.12636E-18  4.68429E-22  1.28577E-21  5.24606E-19  1.0E-07
   4.50000E+05  1.07638E-18  3.90224E-22  1.07469E-21  5.01405E-19  1.0E-07
   5.00000E+05  1.03701E-18  3.31754E-22  9.16272E-22  4.83074E-19  3.1E-07
   6.00000E+05  9.79289E-19  2.50999E-22  6.96451E-22  4.56364E-19  1.0E-07
   7.00000E+05  9.39390E-19  1.98535E-22  5.52869E-22  4.37910E-19  1.0E-07
   8.00000E+05  9.10449E-19  1.62127E-22  4.52788E-22  4.24505E-19  1.0E-07
   9.00000E+05  8.88686E-19  1.35606E-22  3.79620E-22  4.14434E-19  1.0E-07
   1.00000E+06  8.71857E-19  1.15559E-22  3.24143E-22  4.06653E-19  1.0E-07
