8.9 1.3 0.7 5.11000E-04
8.9 1.3 1.7 3.59552E-04
8.9 1.3 1.9 6.85146E-05
8.9 1.5 0.7 4.74024E-04
8.9 1.5 0.9 3.69759E-05
8.9 1.5 1.1 9.16181E-04
8.9 1.5 1.3 2.84378E-04
8.9 1.7 0.7 5.56689E-05
8.9 1.7 1.5 5.33185E-04
8.9 1.7 1.7 2.33195E-04
8.9 1.7 1.9 6.43815E-04
8.9 1.9 0.9 2.22752E-04
8.9 1.9 1.7 1.18015E-04
9.1 0.1 0.9 2.24361E-04
9.1 0.1 1.7 7.02334E-04
9.1 0.3 0.9 3.40332E-04
9.1 0.3 1.7 1.40210E-05
9.1 0.5 0.5 2.57793E-04
9.1 0.5 0.7 1.18992E-04
9.1 0.5 1.7 2.31413E-04
9.1 0.5 1.9 3.50315E-04
9.1 0.7 0.3 6.59637E-04
9.1 0.7 0.5 2.53207E-04
9.1 0.7 1.3 2.18431E-04
9.1 0.7 1.7 9.30619E-06
9.1 0.7 1.9 2.70280E-04
9.1 0.9 0.3 3.13215E-04
9.1 0.9 0.9 3.11502E-04
9.1 0.9 1.1 7.80313E-04
9.1 0.9 1.5 4.78543E-03
9.1 0.9 1.7 2.09368E-03
9.1 0.9 1.9 1.97179E-03
9.1 1.1 0.9 3.46028E-04
9.1 1.1 1.1 5.15072E-04
9.1 1.1 1.3 5.13432E-04
9.1 1.1 1.5 5.57474E-04
9.1 1.1 1.7 4.86538E-03
9.1 1.1 1.9 8.20054E-04
9.1 1.3 1.7 3.42203E-04
9.1 1.3 1.9 1.03838E-04
9.1 1.5 1.1 8.91703E-03
9.1 1.5 1.3 1.31122E-03
9.1 1.5 1.7 3.42107E-04
9.1 1.5 1.9 3.15354E-03
9.1 1.7 0.3 1.42075E-04
9.1 1.7 0.5 4.94656E-05
9.1 1.7 0.9 1.67373E-04
9.1 1.7 1.9 1.25635E-03
9.1 1.9 0.3 1.98618E-03
9.1 1.9 0.5 8.78757E-05
9.3 0.1 1.3 5.11000E-04
9.3 0.3 0.5 6.32713E-04
9.3 0.3 0.9 2.90586E-04
9.3 0.3 1.9 3.94291E-04
9.3 0.5 1.1 3.47784E-04
9.3 0.5 1.3 3.31642E-05
9.3 0.5 1.7 3.58188E-04
9.3 0.7 0.5 3.85918E-04
9.3 0.7 0.7 5.11000E-04
9.3 0.7 0.9 2.48820E-03
9.3 0.7 1.1 1.26214E-03
9.3 0.7 1.3 1.70668E-04
9.3 0.7 1.5 3.51091E-03
9.3 0.7 1.7 3.12463E-04
9.3 0.7 1.9 2.57514E-04
9.3 0.9 0.1 4.97713E-04
9.3 0.9 0.9 1.54240E-04
9.3 0.9 1.1 1.63826E-03
9.3 0.9 1.5 2.76230E-03
9.3 0.9 1.7 4.35860E-03
9.3 0.9 1.9 3.90339E-03
9.3 1.1 0.3 5.12637E-04
9.3 1.1 1.1 2.12254E-03
9.3 1.1 1.5 5.11000E-04
9.3 1.1 1.7 1.08281E-05
9.3 1.1 1.9 1.03196E-03
9.3 1.3 0.7 5.96399E-04
9.3 1.3 1.1 5.11000E-04
9.3 1.3 1.3 6.20888E-04
9.3 1.3 1.7 1.65041E-04
9.3 1.3 1.9 1.41302E-03
9.3 1.5 0.7 3.47330E-03
9.3 1.5 0.9 2.60953E-04
9.3 1.5 1.9 2.47807E-03
9.3 1.7 0.1 4.66032E-04
9.3 1.7 0.3 1.79058E-04
9.3 1.7 0.7 5.92022E-03
9.3 1.7 1.3 1.74488E-04
9.3 1.7 1.5 1.71885E-03
9.3 1.7 1.7 3.63071E-04
9.3 1.7 1.9 2.31432E-03
9.3 1.9 0.7 1.86445E-04
9.3 1.9 0.9 2.73055E-04
9.3 1.9 1.3 1.43994E-04
9.3 1.9 1.5 2.23798E-03
9.5 0.1 0.3 3.22502E-04
9.5 0.1 0.9 2.30134E-04
9.5 0.1 1.9 3.38482E-04
9.5 0.3 0.5 5.13333E-04
9.5 0.3 0.9 3.94920E-03
9.5 0.3 1.3 8.97274E-04
9.5 0.3 1.5 5.11000E-04
9.5 0.3 1.7 1.61566E-04
9.5 0.3 1.9 1.94091E-04
9.5 0.5 0.5 5.11000E-04
9.5 0.5 0.7 5.11000E-04
9.5 0.5 0.9 4.86892E-04
9.5 0.5 1.1 2.15882E-04
9.5 0.5 1.3 3.28232E-04
9.5 0.5 1.5 1.45015E-03
9.5 0.5 1.7 3.94599E-03
9.5 0.5 1.9 2.32630E-03
9.5 0.7 0.3 2.58262E-04
9.5 0.7 0.7 2.24079E-04
9.5 0.7 0.9 3.38473E-03
9.5 0.7 1.1 2.80375E-03
9.5 0.7 1.3 3.20296E-03
9.5 0.7 1.5 4.67621E-03
9.5 0.7 1.7 7.71132E-03
9.5 0.7 1.9 5.42112E-03
9.5 0.9 0.1 5.24287E-04
9.5 0.9 0.3 7.92894E-04
9.5 0.9 0.7 1.79081E-03
9.5 0.9 0.9 6.37485E-03
9.5 0.9 1.1 1.41085E-03
9.5 0.9 1.3 1.52874E-03
9.5 0.9 1.5 7.82889E-03
9.5 0.9 1.7 5.09859E-03
9.5 0.9 1.9 2.29348E-03
9.5 1.1 0.1 9.27853E-05
9.5 1.1 0.3 2.15424E-04
9.5 1.1 0.5 1.90703E-04
9.5 1.1 0.7 2.84314E-03
9.5 1.1 0.9 2.58292E-03
9.5 1.1 1.1 4.95674E-03
9.5 1.1 1.3 2.04065E-03
9.5 1.1 1.5 2.99213E-03
9.5 1.1 1.7 2.92947E-03
9.5 1.1 1.9 1.66305E-03
9.5 1.3 0.3 1.30777E-03
9.5 1.3 0.7 4.79305E-04
9.5 1.3 0.9 2.67461E-03
9.5 1.3 1.1 1.42364E-03
9.5 1.3 1.5 3.66693E-03
9.5 1.3 1.7 5.39886E-03
9.5 1.3 1.9 4.30950E-03
9.5 1.5 0.1 3.35494E-04
9.5 1.5 0.5 6.26951E-05
9.5 1.5 0.7 6.32918E-04
9.5 1.5 0.9 1.59765E-03
9.5 1.5 1.1 3.15657E-03
9.5 1.5 1.3 4.96236E-03
9.5 1.5 1.5 3.42741E-05
9.5 1.5 1.9 1.94778E-03
9.5 1.7 0.5 1.87940E-04
9.5 1.7 0.9 1.88334E-04
9.5 1.7 1.1 8.23495E-03
9.5 1.7 1.3 7.92215E-03
9.5 1.7 1.5 3.02974E-04
9.5 1.7 1.7 6.62733E-04
9.5 1.7 1.9 5.95941E-03
9.5 1.9 1.3 2.12801E-03
9.5 1.9 1.7 4.45478E-05
9.5 1.9 1.9 4.23423E-03
9.7 0.1 0.9 1.60159E-03
9.7 0.3 0.7 5.78778E-04
9.7 0.3 0.9 9.91093E-04
9.7 0.3 1.5 7.35821E-04
9.7 0.3 1.7 1.75648E-04
9.7 0.3 1.9 3.39752E-04
9.7 0.5 0.5 7.88677E-04
9.7 0.5 0.7 4.46991E-03
9.7 0.5 0.9 2.55383E-04
9.7 0.5 1.1 2.40083E-04
9.7 0.5 1.3 2.40452E-04
9.7 0.5 1.5 6.78504E-04
9.7 0.5 1.7 6.26954E-03
9.7 0.5 1.9 4.52459E-03
9.7 0.7 0.1 3.19098E-04
9.7 0.7 0.5 2.38617E-03
9.7 0.7 0.7 2.28390E-03
9.7 0.7 0.9 3.89259E-03
9.7 0.7 1.1 5.45243E-03
9.7 0.7 1.3 1.12517E-02
9.7 0.7 1.5 1.11373E-02
9.7 0.7 1.7 8.31801E-03
9.7 0.7 1.9 1.40200E-02
9.7 0.9 0.3 6.20976E-04
9.7 0.9 0.5 3.43552E-04
9.7 0.9 0.7 7.45801E-03
9.7 0.9 0.9 6.94708E-03
9.7 0.9 1.1 3.77197E-03
9.7 0.9 1.3 1.56890E-02
9.7 0.9 1.5 1.66447E-02
9.7 0.9 1.7 1.06605E-02
9.7 0.9 1.9 1.68795E-02
9.7 1.1 0.1 6.91986E-03
9.7 1.1 0.3 3.41692E-03
9.7 1.1 0.5 5.33129E-04
9.7 1.1 0.7 1.11735E-02
9.7 1.1 0.9 1.30912E-02
9.7 1.1 1.1 4.51655E-03
9.7 1.1 1.3 5.06907E-03
9.7 1.1 1.5 1.20572E-02
9.7 1.1 1.7 1.38116E-02
9.7 1.1 1.9 1.62197E-02
9.7 1.3 0.1 4.00274E-03
9.7 1.3 0.3 1.49069E-03
9.7 1.3 0.7 5.15105E-03
9.7 1.3 0.9 7.56019E-03
9.7 1.3 1.1 2.40151E-03
9.7 1.3 1.3 4.27720E-03
9.7 1.3 1.5 1.12128E-02
9.7 1.3 1.7 5.65917E-03
9.7 1.3 1.9 8.75811E-03
9.7 1.5 0.1 3.34305E-04
9.7 1.5 0.7 3.15488E-03
9.7 1.5 0.9 3.69530E-03
9.7 1.5 1.1 8.65109E-03
9.7 1.5 1.3 1.19766E-03
9.7 1.5 1.5 4.17449E-03
9.7 1.5 1.7 2.03511E-03
9.7 1.5 1.9 2.93835E-04
9.7 1.7 0.5 1.23631E-04
9.7 1.7 0.9 5.11000E-04
9.7 1.7 1.1 1.13995E-03
9.7 1.7 1.3 4.72268E-03
9.7 1.7 1.5 2.24209E-03
9.7 1.7 1.7 1.56642E-03
9.7 1.9 1.5 3.35439E-04
9.7 1.9 1.7 1.64033E-03
9.7 1.9 1.9 1.58078E-03
9.9 0.1 1.3 6.33630E-04
9.9 0.3 1.3 2.00748E-04
9.9 0.3 1.5 2.58013E-03
9.9 0.3 1.7 9.24497E-04
9.9 0.3 1.9 1.32432E-04
9.9 0.5 0.7 1.24828E-03
9.9 0.5 0.9 2.00560E-04
9.9 0.5 1.1 5.11000E-04
9.9 0.5 1.3 6.62736E-04
9.9 0.5 1.5 3.43098E-03
9.9 0.5 1.7 4.74283E-03
9.9 0.5 1.9 7.73973E-03
9.9 0.7 0.3 5.11000E-04
9.9 0.7 0.5 2.02166E-03
9.9 0.7 0.7 5.44500E-03
9.9 0.7 0.9 9.66241E-03
9.9 0.7 1.1 1.80812E-02
9.9 0.7 1.3 9.77103E-03
9.9 0.7 1.5 1.19938E-02
9.9 0.7 1.7 2.72207E-02
9.9 0.7 1.9 2.68162E-02
9.9 0.9 0.1 3.62627E-02
9.9 0.9 0.3 6.83414E-02
9.9 0.9 0.5 8.13806E-02
9.9 0.9 0.7 0.10080
9.9 0.9 0.9 8.83120E-02
9.9 0.9 1.1 0.11966
9.9 0.9 1.3 0.13046
9.9 0.9 1.5 0.18553
9.9 0.9 1.7 0.16581
9.9 0.9 1.9 0.13945
9.9 1.1 0.1 4.78489E-02
9.9 1.1 0.3 7.41216E-02
9.9 1.1 0.5 6.77122E-02
9.9 1.1 0.7 9.66502E-02
9.9 1.1 0.9 0.11945
9.9 1.1 1.1 0.13346
9.9 1.1 1.3 0.16043
9.9 1.1 1.5 0.15193
9.9 1.1 1.7 0.18313
9.9 1.1 1.9 0.16129
9.9 1.3 0.1 2.92412E-03
9.9 1.3 0.3 3.11093E-03
9.9 1.3 0.5 6.72784E-03
9.9 1.3 0.7 1.67505E-02
9.9 1.3 0.9 9.11056E-03
9.9 1.3 1.1 1.27676E-02
9.9 1.3 1.3 1.94727E-02
9.9 1.3 1.5 2.12828E-02
9.9 1.3 1.7 2.48272E-02
9.9 1.3 1.9 1.54151E-02
9.9 1.5 0.1 1.66080E-04
9.9 1.5 0.3 5.11000E-04
9.9 1.5 0.5 1.68785E-03
9.9 1.5 0.7 3.73592E-03
9.9 1.5 0.9 5.32854E-03
9.9 1.5 1.1 7.83573E-03
9.9 1.5 1.3 4.08359E-03
9.9 1.5 1.5 5.16154E-03
9.9 1.5 1.7 2.04616E-03
9.9 1.5 1.9 8.62317E-03
9.9 1.7 0.5 5.27868E-04
9.9 1.7 0.7 2.15766E-03
9.9 1.7 0.9 2.59811E-03
9.9 1.7 1.1 5.78612E-04
9.9 1.7 1.3 5.21059E-04
9.9 1.7 1.5 2.78337E-04
9.9 1.7 1.9 1.42037E-05
9.9 1.9 0.7 1.25644E-03
9.9 1.9 0.9 6.36033E-04
9.9 1.9 1.1 5.11000E-04
9.9 1.9 1.3 4.23011E-04
9.9 1.9 1.7 9.19785E-04
9.9 1.9 1.9 1.03278E-03
10.1 0.1 0.1 2.89579E-04
10.1 0.1 0.5 1.88498E-04
10.1 0.1 0.7 2.29235E-04
10.1 0.1 1.9 8.48606E-04
10.1 0.3 0.1 2.04562E-04
10.1 0.3 0.5 9.37005E-04
10.1 0.3 0.9 1.88256E-04
10.1 0.3 1.1 2.59448E-04
10.1 0.3 1.3 6.74139E-04
10.1 0.3 1.5 7.51263E-04
10.1 0.3 1.7 5.60046E-03
10.1 0.3 1.9 3.45009E-03
10.1 0.5 0.3 4.27498E-04
10.1 0.5 0.5 8.72252E-04
10.1 0.5 0.9 2.65656E-03
10.1 0.5 1.1 3.65613E-03
10.1 0.5 1.3 1.84095E-03
10.1 0.5 1.5 9.47369E-03
10.1 0.5 1.7 3.30783E-03
10.1 0.5 1.9 9.91779E-03
10.1 0.7 0.1 6.01626E-03
10.1 0.7 0.3 3.60028E-04
10.1 0.7 0.5 3.83592E-03
10.1 0.7 0.7 4.67898E-03
10.1 0.7 0.9 7.82929E-03
10.1 0.7 1.1 1.25821E-02
10.1 0.7 1.3 1.59631E-02
10.1 0.7 1.5 1.35977E-02
10.1 0.7 1.7 2.52010E-02
10.1 0.7 1.9 2.04982E-02
10.1 0.9 0.1 4.49680E-02
10.1 0.9 0.3 7.40085E-02
10.1 0.9 0.5 7.20805E-02
10.1 0.9 0.7 9.03024E-02
10.1 0.9 0.9 8.93247E-02
10.1 0.9 1.1 0.11836
10.1 0.9 1.3 0.13059
10.1 0.9 1.5 0.16608
10.1 0.9 1.7 0.17194
10.1 0.9 1.9 0.17395
10.1 1.1 0.1 4.39558E-02
10.1 1.1 0.3 8.37719E-02
10.1 1.1 0.5 8.71042E-02
10.1 1.1 0.7 8.39960E-02
10.1 1.1 0.9 0.12641
10.1 1.1 1.1 0.14234
10.1 1.1 1.3 0.15301
10.1 1.1 1.5 0.16163
10.1 1.1 1.7 0.19580
10.1 1.1 1.9 0.16491
10.1 1.3 0.1 5.11000E-04
10.1 1.3 0.3 9.66104E-05
10.1 1.3 0.5 1.60438E-03
10.1 1.3 0.7 5.18905E-03
10.1 1.3 0.9 7.38742E-03
10.1 1.3 1.1 1.42874E-02
10.1 1.3 1.3 1.06076E-02
10.1 1.3 1.5 1.35056E-02
10.1 1.3 1.7 2.03746E-02
10.1 1.3 1.9 1.14073E-02
10.1 1.5 0.3 4.14390E-04
10.1 1.5 0.5 1.91064E-03
10.1 1.5 0.7 1.21496E-03
10.1 1.5 0.9 9.07761E-04
10.1 1.5 1.1 6.90853E-04
10.1 1.5 1.3 5.07571E-03
10.1 1.5 1.5 8.42419E-03
10.1 1.5 1.7 1.20999E-02
10.1 1.5 1.9 2.70285E-03
10.1 1.7 0.3 8.15508E-04
10.1 1.7 0.5 2.36631E-03
10.1 1.7 0.7 5.71196E-04
10.1 1.7 1.3 9.21855E-04
10.1 1.7 1.5 2.03938E-03
10.1 1.7 1.7 1.28578E-04
10.1 1.7 1.9 4.70043E-03
10.1 1.9 0.5 4.85740E-04
10.1 1.9 0.7 2.09633E-03
10.1 1.9 1.3 4.18326E-04
10.1 1.9 1.7 2.37891E-05
10.1 1.9 1.9 7.62983E-04
10.3 0.1 1.3 9.18602E-04
10.3 0.1 1.5 1.01196E-07
10.3 0.1 1.7 4.41944E-04
10.3 0.1 1.9 5.30400E-04
10.3 0.3 0.7 1.39652E-04
10.3 0.3 1.3 2.00452E-04
10.3 0.3 1.5 7.23384E-04
10.3 0.3 1.9 8.60583E-04
10.3 0.5 0.3 4.40122E-03
10.3 0.5 0.5 1.24370E-03
10.3 0.5 0.7 3.87875E-03
10.3 0.5 0.9 5.60130E-03
10.3 0.5 1.1 4.97009E-03
10.3 0.5 1.3 3.75867E-03
10.3 0.5 1.5 2.04216E-03
10.3 0.5 1.7 2.10341E-03
10.3 0.5 1.9 5.09979E-03
10.3 0.7 0.1 1.44206E-03
10.3 0.7 0.3 1.50098E-03
10.3 0.7 0.5 2.29430E-03
10.3 0.7 0.7 3.22981E-03
10.3 0.7 0.9 2.79729E-03
10.3 0.7 1.1 9.84051E-04
10.3 0.7 1.3 4.41684E-03
10.3 0.7 1.5 3.07211E-03
10.3 0.7 1.7 5.58900E-03
10.3 0.7 1.9 9.64887E-03
10.3 0.9 0.1 6.15239E-03
10.3 0.9 0.3 1.07500E-02
10.3 0.9 0.5 8.31568E-03
10.3 0.9 0.7 9.69766E-03
10.3 0.9 0.9 2.34712E-03
10.3 0.9 1.1 4.96480E-03
10.3 0.9 1.3 1.99593E-02
10.3 0.9 1.5 1.89171E-02
10.3 0.9 1.7 1.27621E-02
10.3 0.9 1.9 9.74381E-03
10.3 1.1 0.3 2.20885E-03
10.3 1.1 0.5 1.01293E-02
10.3 1.1 0.7 2.03006E-02
10.3 1.1 0.9 9.96342E-03
10.3 1.1 1.1 8.53024E-03
10.3 1.1 1.3 1.34141E-02
10.3 1.1 1.5 1.27417E-02
10.3 1.1 1.7 8.96991E-03
10.3 1.1 1.9 1.90233E-02
10.3 1.3 0.1 2.41943E-04
10.3 1.3 0.3 2.56523E-04
10.3 1.3 0.5 1.04347E-02
10.3 1.3 0.7 1.27482E-03
10.3 1.3 0.9 7.06046E-03
10.3 1.3 1.1 8.31365E-03
10.3 1.3 1.3 6.00513E-03
10.3 1.3 1.5 1.24001E-02
10.3 1.3 1.7 2.94467E-03
10.3 1.3 1.9 6.67301E-03
10.3 1.5 0.3 3.16154E-04
10.3 1.5 0.5 3.40910E-03
10.3 1.5 0.7 3.11313E-04
10.3 1.5 0.9 8.48552E-04
10.3 1.5 1.1 5.41781E-03
10.3 1.5 1.3 4.55038E-03
10.3 1.5 1.5 2.55047E-03
10.3 1.5 1.7 1.00376E-03
10.3 1.5 1.9 5.41326E-03
10.3 1.7 0.1 3.44856E-04
10.3 1.7 0.5 1.46002E-03
10.3 1.7 0.7 3.74747E-05
10.3 1.7 0.9 9.86686E-04
10.3 1.7 1.1 1.78497E-03
10.3 1.7 1.3 5.92404E-04
10.3 1.7 1.5 3.90813E-04
10.3 1.7 1.7 8.86939E-04
10.3 1.7 1.9 1.63208E-03
10.3 1.9 0.1 4.32966E-05
10.3 1.9 0.9 2.54339E-03
10.3 1.9 1.1 9.45458E-04
10.3 1.9 1.3 4.40628E-04
10.3 1.9 1.5 9.95447E-04
10.5 0.1 0.1 1.70627E-04
10.5 0.1 1.5 1.60273E-03
10.5 0.1 1.7 2.50223E-03
10.5 0.1 1.9 7.33221E-04
10.5 0.3 0.1 2.25171E-04
10.5 0.3 0.5 6.03191E-04
10.5 0.3 0.7 1.76945E-03
10.5 0.3 1.1 2.70347E-04
10.5 0.3 1.3 2.51943E-04
10.5 0.3 1.5 5.11000E-04
10.5 0.5 0.1 5.18880E-03
10.5 0.5 0.3 2.19736E-03
10.5 0.5 0.7 1.07155E-03
10.5 0.5 0.9 1.06898E-03
10.5 0.5 1.1 1.09694E-03
10.5 0.5 1.3 5.11000E-04
10.5 0.7 0.3 9.41992E-04
10.5 0.7 0.5 1.30343E-03
10.5 0.7 0.7 1.43529E-03
10.5 0.7 0.9 2.93465E-03
10.5 0.7 1.1 4.21392E-03
10.5 0.7 1.3 9.33309E-04
10.5 0.7 1.5 9.19955E-04
10.5 0.7 1.7 9.02078E-04
10.5 0.7 1.9 3.80810E-05
10.5 0.9 0.3 3.24261E-03
10.5 0.9 0.5 1.28360E-03
10.5 0.9 0.7 4.03551E-03
10.5 0.9 0.9 5.24454E-03
10.5 0.9 1.1 5.07941E-03
10.5 0.9 1.3 5.23323E-03
10.5 0.9 1.5 7.33866E-03
10.5 0.9 1.7 2.55638E-03
10.5 0.9 1.9 1.20845E-03
10.5 1.1 0.3 8.40856E-04
10.5 1.1 0.7 1.90677E-03
10.5 1.1 0.9 5.92925E-03
10.5 1.1 1.1 2.53438E-03
10.5 1.1 1.3 1.10215E-02
10.5 1.1 1.5 4.03292E-03
10.5 1.1 1.7 2.55223E-03
10.5 1.1 1.9 4.19319E-04
10.5 1.3 0.1 7.93985E-05
10.5 1.3 0.3 1.88151E-04
10.5 1.3 0.7 2.36357E-03
10.5 1.3 0.9 8.96792E-04
10.5 1.3 1.1 8.84508E-03
10.5 1.3 1.3 1.23587E-03
10.5 1.3 1.5 3.53185E-03
10.5 1.3 1.7 5.61881E-03
10.5 1.3 1.9 1.98781E-03
10.5 1.5 0.1 4.46413E-04
10.5 1.5 0.7 3.30189E-04
10.5 1.5 1.5 2.59474E-04
10.5 1.7 0.5 5.51583E-05
10.5 1.7 0.7 1.66312E-04
10.5 1.7 0.9 3.36141E-04
10.5 1.7 1.1 4.39282E-04
10.5 1.7 1.9 2.38822E-03
10.5 1.9 1.5 8.78003E-04
10.5 1.9 1.7 1.59281E-04
10.7 0.1 0.9 2.55227E-04
10.7 0.1 1.9 3.23377E-04
10.7 0.3 0.1 2.66403E-04
10.7 0.3 0.7 2.72836E-04
10.7 0.3 0.9 5.11000E-04
10.7 0.5 0.5 9.61624E-04
10.7 0.5 1.1 9.31537E-05
10.7 0.5 1.3 1.47441E-03
10.7 0.7 0.1 7.81572E-04
10.7 0.7 0.5 4.91796E-04
10.7 0.7 1.3 6.22145E-03
10.7 0.7 1.5 1.31558E-03
10.7 0.7 1.7 7.19722E-04
10.7 0.7 1.9 5.51088E-04
10.7 0.9 0.3 2.15313E-04
10.7 0.9 1.1 3.41178E-04
10.7 0.9 1.3 3.47317E-07
10.7 0.9 1.5 5.55254E-03
10.7 0.9 1.7 2.73260E-03
10.7 0.9 1.9 3.58674E-03
10.7 1.1 0.5 4.16590E-04
10.7 1.1 0.7 1.37631E-03
10.7 1.1 0.9 1.56344E-03
10.7 1.1 1.1 1.88040E-03
10.7 1.1 1.3 1.07229E-03
10.7 1.1 1.5 6.56278E-04
10.7 1.1 1.7 1.24073E-03
10.7 1.1 1.9 6.10270E-04
10.7 1.3 0.7 1.92039E-03
10.7 1.3 0.9 2.57079E-03
10.7 1.3 1.1 5.05886E-04
10.7 1.3 1.3 1.80272E-03
10.7 1.3 1.5 1.79092E-03
10.7 1.3 1.7 6.06980E-03
10.7 1.3 1.9 1.34993E-03
10.7 1.5 1.1 5.11000E-04
10.7 1.5 1.5 1.17322E-04
10.7 1.5 1.7 3.39083E-03
10.7 1.5 1.9 2.30568E-03
10.7 1.7 0.3 2.04166E-04
10.7 1.7 1.5 5.11000E-04
10.7 1.9 1.1 5.11000E-04
10.9 0.1 1.9 1.03879E-04
10.9 0.3 0.5 9.95222E-04
10.9 0.3 0.7 4.96207E-04
10.9 0.3 0.9 6.10630E-04
10.9 0.3 1.9 8.49159E-04
10.9 0.5 0.5 3.14902E-04
10.9 0.5 0.7 1.95732E-04
10.9 0.5 1.3 4.75661E-08
10.9 0.5 1.5 5.11000E-04
10.9 0.5 1.7 7.38183E-04
10.9 0.5 1.9 4.78413E-03
10.9 0.7 0.5 5.81945E-04
10.9 0.7 0.9 5.11000E-04
10.9 0.7 1.1 5.09913E-04
10.9 0.7 1.5 5.54129E-03
10.9 0.7 1.7 1.06237E-03
10.9 0.7 1.9 4.59169E-04
10.9 0.9 1.5 2.57558E-03
10.9 0.9 1.7 1.77698E-03
10.9 1.1 0.5 9.62294E-04
10.9 1.1 0.7 7.05086E-04
10.9 1.1 0.9 2.29294E-04
10.9 1.1 1.5 1.01373E-04
10.9 1.3 0.9 2.62824E-03
10.9 1.3 1.5 5.40025E-04
10.9 1.3 1.7 1.52821E-03
10.9 1.3 1.9 3.44789E-04
10.9 1.5 0.5 2.68998E-04
10.9 1.5 1.1 4.70540E-04
10.9 1.5 1.3 1.98633E-04
10.9 1.5 1.5 3.69508E-04
10.9 1.5 1.7 8.98669E-04
11.1 0.1 1.1 4.37921E-04
11.1 0.3 1.1 5.39165E-04
11.1 0.3 1.7 3.29034E-04
11.1 0.3 1.9 6.89669E-05
11.1 0.5 1.1 3.66332E-04
11.1 0.5 1.3 4.29637E-04
11.1 0.5 1.5 5.11000E-04
11.1 0.5 1.9 2.21753E-03
11.1 0.7 1.7 8.40309E-05
11.1 1.1 0.1 7.15587E-05
11.1 1.1 0.3 2.08371E-04
11.1 1.1 0.5 5.47461E-05
11.1 1.1 1.1 3.98594E-04
11.1 1.1 1.3 3.75912E-04
11.1 1.1 1.9 5.67711E-04
11.1 1.3 0.9 6.33872E-04
11.1 1.3 1.7 6.34677E-04
11.1 1.5 0.5 3.28164E-04
11.1 1.5 0.7 1.82836E-04
11.1 1.5 0.9 1.43235E-03
11.1 1.5 1.1 1.46880E-03
11.1 1.5 1.5 2.33319E-04
11.1 1.7 0.5 3.06834E-04
11.3 0.1 0.1 2.63078E-04
11.3 0.1 1.5 5.03484E-05
11.3 0.5 0.3 5.77794E-05
11.3 0.5 0.7 3.66803E-05
11.3 0.7 1.1 5.01041E-04
11.3 1.1 1.1 2.81460E-04
11.3 1.3 0.1 2.43209E-04
11.3 1.3 1.1 8.38683E-04
11.3 1.5 0.7 3.13110E-04
11.3 1.5 1.1 3.59788E-03
11.3 1.5 1.3 1.19484E-03
11.3 1.7 0.9 3.05274E-04
11.3 1.7 1.3 3.67554E-04
11.3 1.9 1.5 8.57965E-04
11.3 1.9 1.7 5.86431E-05
11.5 0.3 1.1 1.71656E-04
11.5 0.3 1.5 2.77221E-04
11.5 0.5 1.1 3.39344E-04
11.5 0.5 1.9 1.60302E-04
11.5 1.1 1.3 4.43385E-04
11.5 1.3 1.1 2.04297E-03
