 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  41,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  3.89281E-16  5.20239E-17  8.27766E-17  1.02150E-15  2.2E-05
   1.25000E+02  3.33643E-16  4.65209E-17  7.60064E-17  8.63854E-16  3.9E-06
   1.50000E+02  3.11730E-16  4.35070E-17  7.29796E-17  7.51192E-16  4.9E-06
   1.75000E+02  2.98239E-16  4.07217E-17  6.97150E-17  6.66351E-16  6.6E-05
   2.00000E+02  2.88753E-16  3.81794E-17  6.64708E-17  5.99879E-16  3.2E-05
   2.50000E+02  2.75347E-16  3.38277E-17  6.04921E-17  5.01866E-16  4.1E-05
   3.00000E+02  2.65499E-16  3.03192E-17  5.53583E-17  4.32588E-16  1.1E-05
   3.50000E+02  2.57472E-16  2.74800E-17  5.10172E-17  3.80696E-16  2.3E-05
   4.00000E+02  2.50593E-16  2.51650E-17  4.73495E-17  3.40184E-16  1.8E-05
   4.50000E+02  2.44488E-16  2.32468E-17  4.42157E-17  3.07593E-16  7.4E-06
   5.00000E+02  2.38927E-16  2.16280E-17  4.14986E-17  2.80768E-16  3.0E-05
   6.00000E+02  2.28871E-16  1.90066E-17  3.69562E-17  2.39209E-16  7.1E-06
   7.00000E+02  2.19829E-16  1.69546E-17  3.32778E-17  2.08492E-16  6.5E-06
   8.00000E+02  2.11554E-16  1.52900E-17  3.02198E-17  1.84867E-16  2.8E-05
   9.00000E+02  2.03940E-16  1.39114E-17  2.76409E-17  1.66127E-16  3.5E-06
   1.00000E+03  1.96915E-16  1.27517E-17  2.54419E-17  1.50893E-16  3.9E-05
   1.25000E+03  1.81556E-16  1.05271E-17  2.11627E-17  1.22896E-16  8.7E-03
   1.50000E+03  1.68752E-16  8.93570E-18  1.80691E-17  1.03786E-16  9.6E-03
   1.75000E+03  1.57922E-16  7.73856E-18  1.57339E-17  8.98976E-17  1.2E-02
   2.00000E+03  1.48639E-16  6.80421E-18  1.39095E-17  7.93403E-17  9.6E-03
   2.50000E+03  1.33537E-16  5.44221E-18  1.12470E-17  6.43281E-17  8.9E-03
   3.00000E+03  1.21731E-16  4.49802E-18  9.39506E-18  5.41523E-17  5.3E-03
