 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  39,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  4.64138E-16  5.05868E-17  8.39591E-17  1.24076E-15  6.5E-05
   1.25000E+02  3.85309E-16  4.52898E-17  7.60731E-17  1.04478E-15  2.0E-05
   1.50000E+02  3.58671E-16  4.22741E-17  7.30988E-17  9.04902E-16  3.5E-05
   1.75000E+02  3.43318E-16  3.95043E-17  6.97581E-17  7.99921E-16  2.2E-05
   2.00000E+02  3.32787E-16  3.69562E-17  6.63567E-17  7.17917E-16  5.8E-06
   2.50000E+02  3.18216E-16  3.26244E-17  6.00773E-17  5.97426E-16  1.4E-05
   3.00000E+02  3.07416E-16  2.92025E-17  5.47629E-17  5.12600E-16  6.2E-06
   3.50000E+02  2.98389E-16  2.64870E-17  5.03389E-17  4.49306E-16  1.9E-05
   4.00000E+02  2.90350E-16  2.42841E-17  4.66135E-17  4.00135E-16  2.3E-05
   4.50000E+02  2.82908E-16  2.24409E-17  4.34051E-17  3.60806E-16  1.3E-05
   5.00000E+02  2.75898E-16  2.08670E-17  4.06018E-17  3.28618E-16  3.9E-06
   6.00000E+02  2.62882E-16  1.82972E-17  3.59097E-17  2.79071E-16  2.9E-05
   7.00000E+02  2.51040E-16  1.62837E-17  3.21423E-17  2.42690E-16  4.3E-05
   8.00000E+02  2.40246E-16  1.46601E-17  2.90560E-17  2.14832E-16  2.1E-05
   9.00000E+02  2.30406E-16  1.33248E-17  2.64912E-17  1.92800E-16  4.0E-06
   1.00000E+03  2.21422E-16  1.22067E-17  2.43305E-17  1.74933E-16  5.2E-06
   1.25000E+03  2.02101E-16  1.00666E-17  2.01786E-17  1.42194E-16  1.0E+00
   1.50000E+03  1.86331E-16  8.53627E-18  1.72090E-17  1.19920E-16  1.1E-02
   1.75000E+03  1.73228E-16  7.38579E-18  1.49801E-17  1.03763E-16  7.5E-03
   2.00000E+03  1.62156E-16  6.48832E-18  1.32430E-17  9.14965E-17  7.3E-03
   2.50000E+03  1.44431E-16  5.17993E-18  1.07074E-17  7.40830E-17  1.1E-02
   3.00000E+03  1.30811E-16  4.27543E-18  8.94456E-18  6.22929E-17  9.7E-03
   3.50000E+03  1.19968E-16  3.61634E-18  7.64848E-18  5.37673E-17  7.4E-03
   4.00000E+03  1.11093E-16  3.11745E-18  6.65696E-18  4.73084E-17  1.3E-02
   4.50000E+03  1.03663E-16  2.72721E-18  5.87309E-18  4.22458E-17  3.4E-02
   5.00000E+03  9.73295E-17  2.41387E-18  5.23738E-18  3.81715E-17  1.8E-02
   6.00000E+03  8.70513E-17  1.94292E-18  4.26949E-18  3.20212E-17  2.4E-02
   7.00000E+03  7.90187E-17  1.60759E-18  3.56965E-18  2.76005E-17  2.1E-02
   8.00000E+03  7.25332E-17  1.35834E-18  3.04274E-18  2.42700E-17  3.4E-02
   9.00000E+03  6.71660E-17  1.16692E-18  2.63372E-18  2.16707E-17  2.2E-02
   1.00000E+04  6.26372E-17  1.01607E-18  2.30846E-18  1.95856E-17  2.9E-02
   1.25000E+04  5.44435E-17  7.52059E-19  1.73217E-18  1.58193E-17  1.3E-06
   1.50000E+04  4.79095E-17  5.83696E-19  1.35920E-18  1.32989E-17  1.0E-07
   1.75000E+04  4.29297E-17  4.68730E-19  1.10152E-18  1.14935E-17  1.0E-07
   2.00000E+04  3.89935E-17  3.86226E-19  9.14761E-19  1.01368E-17  1.0E-07
   2.50000E+04  3.31402E-17  2.77522E-19  6.65763E-19  8.23282E-18  3.1E-07
   3.00000E+04  2.89758E-17  2.10552E-19  5.10261E-19  6.95988E-18  1.2E-06
   3.50000E+04  2.58499E-17  1.66044E-19  4.05783E-19  6.05289E-18  1.0E-07
   4.00000E+04  2.34116E-17  1.34807E-19  3.31791E-19  5.37054E-18  1.0E-07
   4.50000E+04  2.14535E-17  1.11960E-19  2.77257E-19  4.83962E-18  7.7E-06
   5.00000E+04  1.98451E-17  9.46982E-20  2.35782E-19  4.41481E-18  1.0E-07
   6.00000E+04  1.73565E-17  7.06992E-20  1.77650E-19  3.77760E-18  1.0E-07
   7.00000E+04  1.55186E-17  5.51111E-20  1.39537E-19  3.32261E-18  7.2E-06
   8.00000E+04  1.41049E-17  4.43686E-20  1.13068E-19  2.98151E-18  2.7E-05
   9.00000E+04  1.29833E-17  3.66255E-20  9.38655E-20  2.71644E-18  7.8E-05
   1.00000E+05  1.20719E-17  3.08445E-20  7.94474E-20  2.50448E-18  2.0E-04
   1.25000E+05  1.03988E-17  2.14381E-20  5.58031E-20  2.12297E-18  1.2E-03
   1.50000E+05  9.26085E-18  1.59399E-20  4.18453E-20  1.86734E-18  4.3E-03
   1.75000E+05  8.43784E-18  1.24225E-20  3.28438E-20  1.68157E-18  1.2E-02
   2.00000E+05  7.81595E-18  1.00223E-20  2.66591E-20  1.53701E-18  2.7E-02
   2.50000E+05  6.94098E-18  7.02361E-21  1.88685E-20  1.37215E-18  1.2E-05
   3.00000E+05  6.35755E-18  5.27122E-21  1.42715E-20  1.24972E-18  1.8E-05
   3.50000E+05  5.94288E-18  4.14622E-21  1.12967E-20  1.16345E-18  1.0E-07
   4.00000E+05  5.63444E-18  3.37422E-21  9.24142E-21  1.09968E-18  1.0E-07
   4.50000E+05  5.39706E-18  2.81746E-21  7.75051E-21  1.05080E-18  3.3E-07
   5.00000E+05  5.20946E-18  2.40019E-21  6.62742E-21  1.01220E-18  9.1E-07
   6.00000E+05  4.93359E-18  1.82235E-21  5.06235E-21  9.56151E-19  1.0E-07
   7.00000E+05  4.74234E-18  1.44586E-21  4.03525E-21  9.17261E-19  1.0E-07
   8.00000E+05  4.60339E-18  1.18398E-21  3.31659E-21  8.89056E-19  1.0E-07
   9.00000E+05  4.49879E-18  9.92813E-22  2.78947E-21  8.67853E-19  1.0E-07
   1.00000E+06  4.41783E-18  8.48036E-22  2.38864E-21  8.51457E-19  1.0E-07
   1.25000E+06  4.29459E-18  6.11474E-22  1.73033E-21  0.00000E+00  1.0E-05
   1.50000E+06  4.20594E-18  4.63661E-22  1.31642E-21  0.00000E+00  1.0E-05
   1.75000E+06  4.14726E-18  3.66174E-22  1.04223E-21  0.00000E+00  1.0E-05
   2.00000E+06  4.10620E-18  2.97892E-22  8.49535E-22  0.00000E+00  1.0E-05
   2.50000E+06  4.05347E-18  2.10033E-22  6.00715E-22  0.00000E+00  1.0E-05
   3.00000E+06  4.02244E-18  1.57128E-22  4.50341E-22  0.00000E+00  1.0E-05
   3.50000E+06  4.00235E-18  1.22518E-22  3.51708E-22  0.00000E+00  1.0E-05
   4.00000E+06  3.98950E-18  9.85114E-23  2.83158E-22  0.00000E+00  1.0E-05
   4.50000E+06  3.97877E-18  8.11104E-23  2.33390E-22  0.00000E+00  1.0E-05
   5.00000E+06  3.97686E-18  6.80834E-23  1.96087E-22  0.00000E+00  1.0E-05
   6.00000E+06  3.96390E-18  5.00838E-23  1.44459E-22  0.00000E+00  1.0E-05
   7.00000E+06  3.95791E-18  3.85199E-23  1.11237E-22  0.00000E+00  1.0E-05
   8.00000E+06  3.95401E-18  3.06179E-23  8.85046E-23  0.00000E+00  1.0E-05
   9.00000E+06  3.95102E-18  2.49644E-23  7.22233E-23  0.00000E+00  1.0E-05
   1.00000E+07  3.94859E-18  2.07721E-23  6.01388E-23  0.00000E+00  1.0E-05
   1.25000E+07  3.94559E-18  1.40246E-23  4.06658E-23  0.00000E+00  1.0E-05
   1.50000E+07  3.94432E-18  1.01409E-23  2.94415E-23  0.00000E+00  1.0E-05
   1.75000E+07  3.94391E-18  7.69289E-24  2.23583E-23  0.00000E+00  1.0E-05
   2.00000E+07  3.94367E-18  6.04648E-24  1.75902E-23  0.00000E+00  1.0E-05
   2.50000E+07  3.94321E-18  4.03070E-24  1.17464E-23  0.00000E+00  1.0E-05
   3.00000E+07  3.94307E-18  2.88569E-24  8.42299E-24  0.00000E+00  1.0E-05
   3.50000E+07  3.94206E-18  2.17086E-24  6.34619E-24  0.00000E+00  1.0E-05
   4.00000E+07  3.94146E-18  1.69383E-24  4.95907E-24  0.00000E+00  1.0E-05
   4.50000E+07  3.94215E-18  1.35910E-24  3.98494E-24  0.00000E+00  1.0E-05
   5.00000E+07  3.94075E-18  1.11492E-24  3.27375E-24  0.00000E+00  1.0E-05
   6.00000E+07  3.94115E-18  7.89428E-25  2.32454E-24  0.00000E+00  1.0E-05
   7.00000E+07  3.94211E-18  5.88007E-25  1.73601E-24  0.00000E+00  1.0E-05
   8.00000E+07  3.94167E-18  4.54650E-25  1.34548E-24  0.00000E+00  1.0E-05
   9.00000E+07  3.94130E-18  3.61837E-25  1.07304E-24  0.00000E+00  1.0E-05
   1.00000E+08  3.94120E-18  2.94687E-25  8.75439E-25  0.00000E+00  1.0E-05
   1.25000E+08  3.94060E-18  1.90271E-25  5.67033E-25  0.00000E+00  1.0E-05
   1.50000E+08  3.94087E-18  1.32835E-25  3.96624E-25  0.00000E+00  1.0E-05
   1.75000E+08  3.94127E-18  9.79386E-26  2.92783E-25  0.00000E+00  1.0E-05
   2.00000E+08  3.94182E-18  7.51725E-26  2.24906E-25  0.00000E+00  1.0E-05
   2.50000E+08  3.94196E-18  4.82697E-26  1.44556E-25  0.00000E+00  4.7E-05
   3.00000E+08  3.94120E-18  3.35897E-26  1.00647E-25  0.00000E+00  1.0E-04
   3.50000E+08  3.93986E-18  2.47118E-26  7.40692E-26  0.00000E+00  2.1E-04
   4.00000E+08  3.93813E-18  1.89388E-26  5.67775E-26  0.00000E+00  3.7E-04
   4.50000E+08  3.93694E-18  1.49753E-26  4.49015E-26  0.00000E+00  1.0E+00
   5.00000E+08  3.93324E-18  1.21372E-26  3.63957E-26  0.00000E+00  1.0E+00
   6.00000E+08  3.92664E-18  8.43668E-27  2.53023E-26  0.00000E+00  1.0E+00
   7.00000E+08  3.91683E-18  6.20296E-27  1.86047E-26  0.00000E+00  1.0E+00
   8.00000E+08  3.90119E-18  4.75188E-27  1.42532E-26  0.00000E+00  1.0E+00
   9.00000E+08  3.88101E-18  3.75650E-27  1.12680E-26  0.00000E+00  1.0E+00
