 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  10,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  7.29941E-17  2.41749E-17  3.83967E-17  1.21564E-16  3.0E-06
   1.25000E+02  7.17227E-17  2.13759E-17  3.50453E-17  1.11053E-16  4.0E-05
   1.50000E+02  6.96063E-17  1.90683E-17  3.20483E-17  1.02206E-16  1.2E-05
   1.75000E+02  6.73533E-17  1.72056E-17  2.94900E-17  9.46634E-17  2.3E-05
   2.00000E+02  6.51625E-17  1.56771E-17  2.73077E-17  8.81651E-17  2.4E-05
   2.50000E+02  6.11400E-17  1.32874E-17  2.37775E-17  7.75993E-17  7.5E-06
   3.00000E+02  5.76370E-17  1.14936E-17  2.10430E-17  6.93657E-17  7.8E-06
   3.50000E+02  5.46048E-17  1.01003E-17  1.88571E-17  6.27513E-17  3.1E-05
   4.00000E+02  5.19659E-17  8.99010E-18  1.70679E-17  5.73004E-17  6.1E-06
   4.50000E+02  4.96410E-17  8.08204E-18  1.55709E-17  5.27308E-17  6.5E-06
   5.00000E+02  4.75753E-17  7.32675E-18  1.43017E-17  4.88288E-17  2.8E-05
   6.00000E+02  4.40529E-17  6.14385E-18  1.22617E-17  4.25214E-17  5.0E-06
   7.00000E+02  4.11456E-17  5.26334E-18  1.06938E-17  3.76309E-17  1.8E-05
   8.00000E+02  3.86920E-17  4.58536E-18  9.45283E-18  3.37222E-17  3.0E-06
   9.00000E+02  3.65722E-17  4.04585E-18  8.44266E-18  3.05338E-17  1.0E+00
   1.00000E+03  3.47104E-17  3.60634E-18  7.60335E-18  2.78869E-17  3.7E-04
   1.25000E+03  3.08701E-17  2.79598E-18  6.01580E-18  2.29078E-17  4.9E-04
   1.50000E+03  2.78472E-17  2.24419E-18  4.90279E-18  1.94357E-17  5.5E-04
   1.75000E+03  2.53904E-17  1.84813E-18  4.08630E-18  1.68799E-17  2.9E-04
   2.00000E+03  2.33482E-17  1.55282E-18  3.46690E-18  1.49211E-17  4.8E-04
   2.50000E+03  2.01404E-17  1.14767E-18  2.60081E-18  1.21169E-17  3.1E-04
   3.00000E+03  1.77299E-17  8.87785E-19  2.03416E-18  1.02059E-17  5.9E-04
   3.50000E+03  1.58490E-17  7.10115E-19  1.64111E-18  8.81970E-18  4.3E-04
   4.00000E+03  1.43385E-17  5.82728E-19  1.35615E-18  7.76813E-18  1.5E-03
   4.50000E+03  1.30980E-17  4.87963E-19  1.14229E-18  6.94296E-18  1.2E-03
   5.00000E+03  1.20604E-17  4.15375E-19  9.77270E-19  6.27808E-18  1.6E-03
   6.00000E+03  1.04213E-17  3.12815E-19  7.42135E-19  5.27278E-18  1.1E-03
   7.00000E+03  9.18406E-18  2.45035E-19  5.85263E-19  4.54867E-18  1.3E-03
   8.00000E+03  8.21629E-18  1.97714E-19  4.74914E-19  4.00221E-18  1.1E-03
   9.00000E+03  7.43823E-18  1.63265E-19  3.94079E-19  3.57515E-18  1.8E-03
   1.00000E+04  6.79886E-18  1.37347E-19  3.32937E-19  3.23222E-18  1.3E-03
   1.25000E+04  5.63019E-18  9.48084E-20  2.31858E-19  2.61206E-18  5.2E-06
   1.50000E+04  4.79936E-18  6.97463E-20  1.71769E-19  2.19658E-18  6.1E-06
   1.75000E+04  4.19025E-18  5.36679E-20  1.32944E-19  1.89884E-18  3.5E-07
   2.00000E+04  3.72444E-18  4.27009E-20  1.06306E-19  1.67500E-18  4.3E-07
