1.000E-01 0.000E+00 0 0.000E+00 2.308E-02 7.943E+00 1.259E+00
1.259E-01 0.000E+00 0 0.000E+00 2.905E-02 7.943E+00 1.259E+00
1.585E-01 4.753E-03 50.667 4.000E+00 3.657E-02 7.943E+00 1.259E+00
1.995E-01 1.888E-03 20.1261 2.000E+00 4.604E-02 7.943E+00 1.259E+00
2.512E-01 3.749E-03 39.9643 5.000E+00 5.797E-02 7.943E+00 1.259E+00
3.162E-01 6.551E-03 69.8337 1.100E+01 7.298E-02 7.943E+00 1.259E+00
3.981E-01 3.785E-03 40.3481 8.000E+00 9.187E-02 7.943E+00 1.259E+00
5.012E-01 6.013E-03 64.0986 1.600E+01 1.157E-01 7.943E+00 1.259E+00
6.310E-01 6.269E-03 66.8275 2.100E+01 1.456E-01 7.943E+00 1.259E+00
7.943E-01 9.721E-03 103.626 4.100E+01 1.833E-01 7.943E+00 1.259E+00
1.000E+00 1.130E-02 120.458 6.000E+01 2.308E-01 7.943E+00 1.259E+00
1.259E+00 1.272E-02 135.595 8.500E+01 2.905E-01 7.943E+00 1.259E+00
1.585E+00 1.901E-02 202.647 1.600E+02 3.657E-01 7.943E+00 1.259E+00
1.995E+00 2.067E-02 220.342 2.190E+02 4.604E-01 7.943E+00 1.259E+00
2.512E+00 2.324E-02 247.738 3.100E+02 5.797E-01 7.943E+00 1.259E+00
3.162E+00 2.978E-02 317.455 5.000E+02 7.298E-01 7.943E+00 1.259E+00
3.981E+00 3.222E-02 343.465 6.810E+02 9.187E-01 7.943E+00 1.259E+00
5.012E+00 3.754E-02 400.176 9.990E+02 1.157E+00 7.943E+00 1.259E+00
6.310E+00 3.836E-02 408.918 1.285E+03 1.456E+00 7.943E+00 1.259E+00
7.943E+00 4.128E-02 440.045 1.741E+03 1.833E+00 7.943E+00 1.259E+00
1.000E+01 4.113E-02 438.446 2.184E+03 2.308E+00 7.943E+00 1.259E+00
1.259E+01 3.824E-02 407.638 2.556E+03 2.905E+00 7.943E+00 1.259E+00
1.585E+01 3.310E-02 352.846 2.785E+03 3.657E+00 7.943E+00 1.259E+00
1.995E+01 2.641E-02 281.531 2.798E+03 4.604E+00 7.943E+00 1.259E+00
2.512E+01 1.869E-02 199.235 2.493E+03 5.797E+00 7.943E+00 1.259E+00
3.162E+01 1.086E-02 115.768 1.823E+03 7.298E+00 7.943E+00 1.259E+00
3.981E+01 5.649E-03 60.2183 1.194E+03 9.187E+00 7.943E+00 1.259E+00
5.012E+01 2.552E-03 27.2043 6.790E+02 1.157E+01 7.943E+00 1.259E+00
6.310E+01 7.910E-04 8.43206 2.650E+02 1.456E+01 7.943E+00 1.259E+00
7.943E+01 1.589E-04 1.69387 6.700E+01 1.833E+01 7.943E+00 1.259E+00
1.000E+02 2.825E-05 0.301145 1.500E+01 2.308E+01 7.943E+00 1.259E+00
1.259E+02 1.496E-06 0.0159474 1.000E+00 2.905E+01 7.943E+00 1.259E+00
1.585E+02 0.000E+00 0 0.000E+00 3.657E+01 7.943E+00 1.259E+00
1.995E+02 0.000E+00 0 0.000E+00 4.604E+01 7.943E+00 1.259E+00
2.512E+02 0.000E+00 0 0.000E+00 5.797E+01 7.943E+00 1.259E+00
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 7.943E+00 1.259E+00
