 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  48,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  6.48443E-16  1.81688E-16  2.26877E-16  4.63252E-16  3.2E-06
   1.25000E+02  5.82208E-16  1.49569E-16  2.03932E-16  4.09181E-16  1.8E-06
   1.50000E+02  5.41989E-16  1.37585E-16  1.88940E-16  3.67070E-16  8.3E-06
   1.75000E+02  5.11891E-16  1.31754E-16  1.74389E-16  3.33486E-16  1.4E-05
   2.00000E+02  4.86409E-16  1.27530E-16  1.59798E-16  3.06167E-16  1.3E-05
   2.50000E+02  4.43047E-16  1.19343E-16  1.33201E-16  2.64337E-16  1.2E-06
   3.00000E+02  4.07096E-16  1.10580E-16  1.12141E-16  2.33696E-16  1.0E-06
   3.50000E+02  3.77289E-16  1.01839E-16  9.63083E-17  2.10147E-16  2.2E-06
   4.00000E+02  3.52472E-16  9.35742E-17  8.44124E-17  1.91428E-16  2.8E-06
   4.50000E+02  3.31637E-16  8.60191E-17  7.53160E-17  1.76132E-16  2.0E-06
   5.00000E+02  3.13911E-16  7.92033E-17  6.81819E-17  1.63373E-16  8.2E-07
   6.00000E+02  2.85642E-16  6.78568E-17  5.79008E-17  1.42974E-16  5.4E-07
   7.00000E+02  2.64611E-16  5.93051E-17  5.11270E-17  1.26839E-16  1.8E-06
   8.00000E+02  2.47166E-16  5.25215E-17  4.62085E-17  1.13900E-16  8.5E-07
   9.00000E+02  2.33049E-16  4.69744E-17  4.24175E-17  1.03351E-16  3.0E-06
   1.00000E+03  2.21305E-16  4.23464E-17  3.93459E-17  9.46049E-17  5.1E-04
   1.25000E+03  1.98610E-16  3.35809E-17  3.35453E-17  7.81542E-17  4.8E-04
   1.50000E+03  1.81787E-16  2.74500E-17  2.93107E-17  6.66576E-17  4.1E-04
   1.75000E+03  1.68536E-16  2.29633E-17  2.60014E-17  5.81687E-17  3.9E-04
   2.00000E+03  1.57690E-16  1.95652E-17  2.33148E-17  5.16401E-17  5.1E-04
   2.50000E+03  1.40762E-16  1.48123E-17  1.91885E-17  4.22493E-17  5.0E-04
   3.00000E+03  1.27970E-16  1.16915E-17  1.61613E-17  3.58131E-17  6.8E-04
   3.50000E+03  1.17850E-16  9.51570E-18  1.38533E-17  3.11187E-17  7.5E-04
   4.00000E+03  1.09604E-16  7.94007E-18  1.20579E-17  2.75232E-17  1.6E-03
   4.50000E+03  1.02712E-16  6.75510E-18  1.06251E-17  2.46802E-17  3.1E-03
   5.00000E+03  9.68344E-17  5.83630E-18  9.45745E-18  2.23764E-17  1.8E-03
   6.00000E+03  8.72771E-17  4.51502E-18  7.67613E-18  1.88712E-17  2.9E-03
   7.00000E+03  7.97738E-17  3.62094E-18  6.38966E-18  1.63306E-17  3.0E-03
   8.00000E+03  7.36820E-17  2.98302E-18  5.42386E-18  1.44045E-17  2.2E-03
   9.00000E+03  6.86116E-17  2.50936E-18  4.67671E-18  1.28939E-17  4.0E-03
   1.00000E+04  6.43094E-17  2.14652E-18  4.08462E-18  1.16773E-17  4.7E-03
   1.25000E+04  5.55606E-17  1.53497E-18  3.04140E-18  9.46877E-18  1.1E-07
   1.50000E+04  4.94504E-17  1.16245E-18  2.37245E-18  7.98216E-18  1.2E-07
   1.75000E+04  4.47199E-17  9.16739E-19  1.91408E-18  6.91293E-18  1.7E-07
   2.00000E+04  4.09322E-17  7.44989E-19  1.58413E-18  6.10651E-18  1.5E-07
   2.50000E+04  3.52140E-17  5.24915E-19  1.14757E-18  4.97162E-18  1.0E-07
   3.00000E+04  3.10778E-17  3.93144E-19  8.77216E-19  4.21102E-18  1.0E-07
   3.50000E+04  2.79324E-17  3.07324E-19  6.96684E-19  3.66577E-18  1.1E-07
   4.00000E+04  2.54525E-17  2.47981E-19  5.69395E-19  3.25577E-18  3.2E-07
   4.50000E+04  2.34432E-17  2.05058E-19  4.75870E-19  2.93625E-18  7.4E-07
   5.00000E+04  2.17800E-17  1.72905E-19  4.04890E-19  2.68043E-18  1.0E-07
   6.00000E+04  1.91825E-17  1.28598E-19  3.05578E-19  2.29593E-18  1.0E-07
   7.00000E+04  1.72440E-17  1.00064E-19  2.40530E-19  2.02098E-18  3.7E-07
   8.00000E+04  1.57403E-17  8.05075E-20  1.95349E-19  1.81467E-18  1.0E-07
   9.00000E+04  1.45391E-17  6.64627E-20  1.62549E-19  1.65422E-18  8.5E-07
   1.00000E+05  1.35572E-17  5.60019E-20  1.37895E-19  1.52588E-18  5.0E-07
   1.25000E+05  1.17409E-17  3.90142E-20  9.73730E-20  1.29518E-18  2.2E-06
   1.50000E+05  1.04945E-17  2.90911E-20  7.33585E-20  1.14180E-18  1.1E-05
