 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  59,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  5.49932E-16  6.01482E-17  9.67156E-17  1.46851E-15  4.4E-06
   1.25000E+02  4.50740E-16  5.42087E-17  8.80457E-17  1.23620E-15  7.1E-06
   1.50000E+02  4.15365E-16  5.01548E-17  8.37984E-17  1.07032E-15  5.0E-05
   1.75000E+02  3.98218E-16  4.72262E-17  8.06140E-17  9.45794E-16  3.9E-05
   2.00000E+02  3.87495E-16  4.45879E-17  7.73623E-17  8.48525E-16  6.5E-05
   2.50000E+02  3.73909E-16  4.01624E-17  7.13031E-17  7.05636E-16  3.5E-05
   3.00000E+02  3.64355E-16  3.66449E-17  6.60482E-17  6.05179E-16  3.3E-06
   3.50000E+02  3.56167E-16  3.37679E-17  6.15064E-17  5.30439E-16  3.9E-05
   4.00000E+02  3.48502E-16  3.13544E-17  5.75510E-17  4.72554E-16  1.8E-05
   4.50000E+02  3.41160E-16  2.92796E-17  5.40627E-17  4.26363E-16  5.4E-05
   5.00000E+02  3.34055E-16  2.74753E-17  5.09730E-17  3.88611E-16  4.6E-06
   6.00000E+02  3.20527E-16  2.44705E-17  4.57401E-17  3.30558E-16  3.9E-06
   7.00000E+02  3.07988E-16  2.20644E-17  4.14947E-17  2.87936E-16  1.6E-05
   8.00000E+02  2.96425E-16  2.00801E-17  3.79743E-17  2.55286E-16  2.0E-05
   9.00000E+02  2.85813E-16  1.84151E-17  3.50135E-17  2.29443E-16  1.0E-05
   1.00000E+03  2.76070E-16  1.69937E-17  3.24840E-17  2.08464E-16  4.1E-05
   1.25000E+03  2.54985E-16  1.42034E-17  2.75127E-17  1.69947E-16  8.1E-06
   1.50000E+03  2.37665E-16  1.21565E-17  2.38499E-17  1.43646E-16  1.8E-02
   1.75000E+03  2.23207E-16  1.05971E-17  2.10372E-17  1.24489E-16  1.2E-02
   2.00000E+03  2.10950E-16  9.38110E-18  1.88173E-17  1.09874E-16  1.1E-02
   2.50000E+03  1.91179E-16  7.61010E-18  1.55230E-17  8.90101E-17  1.8E-02
   3.00000E+03  1.75746E-16  6.37218E-18  1.31648E-17  7.48385E-17  1.9E-02
   3.50000E+03  1.63236E-16  5.45331E-18  1.13799E-17  6.45928E-17  9.6E-03
   4.00000E+03  1.52816E-16  4.74526E-18  9.98274E-18  5.68417E-17  1.2E-02
   4.50000E+03  1.43957E-16  4.18407E-18  8.86171E-18  5.07736E-17  8.8E-03
   5.00000E+03  1.36303E-16  3.72959E-18  7.94507E-18  4.58932E-17  9.2E-03
   6.00000E+03  1.23676E-16  3.04047E-18  6.54111E-18  3.85281E-17  4.2E-02
   7.00000E+03  1.13621E-16  2.54465E-18  5.52100E-18  3.32331E-17  2.7E-02
   8.00000E+03  1.05377E-16  2.17256E-18  4.74973E-18  2.92415E-17  3.4E-02
   9.00000E+03  9.84661E-17  1.88416E-18  4.14806E-18  2.61239E-17  3.4E-02
   1.00000E+04  9.25715E-17  1.65502E-18  3.66705E-18  2.36208E-17  3.1E-02
   1.25000E+04  8.18214E-17  1.24909E-18  2.80652E-18  1.90929E-17  1.0E-07
   1.50000E+04  7.30124E-17  9.86028E-19  2.24099E-18  1.60573E-17  1.0E-07
   1.75000E+04  6.61987E-17  8.03548E-19  1.84390E-18  1.38808E-17  1.0E-07
   2.00000E+04  6.07437E-17  6.70646E-19  1.55164E-18  1.22441E-17  2.8E-07
   2.50000E+04  5.25028E-17  4.92249E-19  1.15435E-18  9.94514E-18  1.4E-06
   3.00000E+04  4.65313E-17  3.79924E-19  9.00612E-19  8.41416E-18  1.0E-07
   3.50000E+04  4.19800E-17  3.03928E-19  7.26978E-19  7.31668E-18  2.2E-06
   4.00000E+04  3.83831E-17  2.49772E-19  6.02074E-19  6.49279E-18  1.0E-07
   4.50000E+04  3.54618E-17  2.09629E-19  5.08745E-19  5.85158E-18  4.4E-06
   5.00000E+04  3.30379E-17  1.78941E-19  4.36891E-19  5.33840E-18  2.4E-06
   6.00000E+04  2.92400E-17  1.35637E-19  3.34605E-19  4.56842E-18  6.9E-06
   7.00000E+04  2.63936E-17  1.07014E-19  2.66287E-19  4.01838E-18  3.0E-05
   8.00000E+04  2.41771E-17  8.69998E-20  2.18096E-19  3.60591E-18  9.6E-05
   9.00000E+04  2.24003E-17  7.23957E-20  1.82668E-19  3.28508E-18  2.5E-04
   1.00000E+05  2.09434E-17  6.13781E-20  1.55764E-19  3.02826E-18  5.7E-04
