 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  38,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  4.97508E-16  4.96105E-17  8.22595E-17  1.33978E-15  3.0E-05
   1.25000E+02  3.96106E-16  4.40736E-17  7.39271E-17  1.12474E-15  2.6E-05
   1.50000E+02  3.60522E-16  4.08282E-17  7.06600E-17  9.71616E-16  4.8E-06
   1.75000E+02  3.41442E-16  3.80401E-17  6.73270E-17  8.57090E-16  7.3E-06
   2.00000E+02  3.29161E-16  3.55316E-17  6.39988E-17  7.67836E-16  9.1E-06
   2.50000E+02  3.13457E-16  3.13623E-17  5.79550E-17  6.37019E-16  6.3E-05
   3.00000E+02  3.02616E-16  2.81374E-17  5.29080E-17  5.45183E-16  3.5E-06
   3.50000E+02  2.93745E-16  2.55839E-17  4.86952E-17  4.76889E-16  2.8E-05
   4.00000E+02  2.85800E-16  2.34900E-17  4.51051E-17  4.24036E-16  3.7E-06
   4.50000E+02  2.78385E-16  2.17257E-17  4.19923E-17  3.81893E-16  4.8E-06
   5.00000E+02  2.71345E-16  2.02084E-17  3.92575E-17  3.47496E-16  5.3E-05
   6.00000E+02  2.58215E-16  1.77283E-17  3.46842E-17  2.94692E-16  5.2E-06
   7.00000E+02  2.46245E-16  1.57836E-17  3.10233E-17  2.56030E-16  2.6E-05
   8.00000E+02  2.35358E-16  1.42190E-17  2.80415E-17  2.26474E-16  3.5E-05
   9.00000E+02  2.25454E-16  1.29307E-17  2.55701E-17  2.03135E-16  1.6E-02
   1.00000E+03  2.16431E-16  1.18503E-17  2.34915E-17  1.84229E-16  9.3E-03
   1.25000E+03  1.97115E-16  9.77994E-18  1.95062E-17  1.49629E-16  1.3E-02
   1.50000E+03  1.81435E-16  8.29572E-18  1.66557E-17  1.26118E-16  1.5E-02
   1.75000E+03  1.68462E-16  7.17794E-18  1.45132E-17  1.09079E-16  8.3E-03
   2.00000E+03  1.57539E-16  6.30515E-18  1.28406E-17  9.61500E-17  1.4E-02
   2.50000E+03  1.40121E-16  5.03220E-18  1.03938E-17  7.78046E-17  9.9E-03
   3.00000E+03  1.26790E-16  4.15282E-18  8.68910E-18  6.53889E-17  9.1E-03
   3.50000E+03  1.16205E-16  3.51309E-18  7.43474E-18  5.64137E-17  1.5E-02
   4.00000E+03  1.07553E-16  3.02849E-18  6.47276E-18  4.96192E-17  2.1E-02
   4.50000E+03  1.00315E-16  2.64883E-18  5.71033E-18  4.42975E-17  3.6E-02
   5.00000E+03  9.41471E-17  2.34374E-18  5.09109E-18  4.00172E-17  2.0E-02
   6.00000E+03  8.41440E-17  1.88480E-18  4.14700E-18  3.35605E-17  3.4E-02
   7.00000E+03  7.63328E-17  1.55830E-18  3.46456E-18  2.89219E-17  3.6E-02
   8.00000E+03  7.00297E-17  1.31571E-18  2.95092E-18  2.54286E-17  3.4E-02
   9.00000E+03  6.48161E-17  1.12956E-18  2.55256E-18  2.27028E-17  2.7E-02
   1.00000E+04  6.04190E-17  9.82960E-19  2.23597E-18  2.05167E-17  3.6E-02
   1.25000E+04  5.25347E-17  7.26604E-19  1.67561E-18  1.65689E-17  1.0E-07
   1.50000E+04  4.61856E-17  5.63331E-19  1.31344E-18  1.39275E-17  1.0E-07
   1.75000E+04  4.13526E-17  4.51963E-19  1.06347E-18  1.20358E-17  1.0E-07
