 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  51,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  5.49515E-16  1.59315E-16  1.75249E-16  7.84523E-16  8.4E-06
   1.25000E+02  5.44471E-16  1.37922E-16  1.75514E-16  6.78816E-16  3.2E-06
   1.50000E+02  5.42296E-16  1.30450E-16  1.74114E-16  5.99211E-16  7.7E-06
   1.75000E+02  5.36317E-16  1.26981E-16  1.68200E-16  5.37136E-16  7.4E-06
   2.00000E+02  5.26615E-16  1.24362E-16  1.59242E-16  4.87347E-16  4.7E-06
   2.50000E+02  5.00675E-16  1.18501E-16  1.38299E-16  4.12460E-16  7.2E-06
   3.00000E+02  4.72180E-16  1.11422E-16  1.18894E-16  3.58699E-16  2.5E-06
   3.50000E+02  4.44916E-16  1.03829E-16  1.03095E-16  3.18133E-16  8.9E-06
   4.00000E+02  4.20183E-16  9.63419E-17  9.07348E-17  2.86366E-16  5.0E-06
   4.50000E+02  3.98181E-16  8.92841E-17  8.10949E-17  2.60763E-16  2.6E-06
   5.00000E+02  3.78686E-16  8.27766E-17  7.34743E-17  2.39668E-16  8.0E-07
   6.00000E+02  3.45953E-16  7.14768E-17  6.23053E-17  2.06878E-16  4.2E-06
   7.00000E+02  3.19586E-16  6.22480E-17  5.44844E-17  1.82468E-16  6.5E-07
   8.00000E+02  2.97977E-16  5.50632E-17  4.89008E-17  1.63142E-16  2.8E-06
   9.00000E+02  2.80336E-16  4.92715E-17  4.46874E-17  1.47491E-16  5.4E-07
   1.00000E+03  2.65667E-16  4.44731E-17  4.13330E-17  1.34587E-16  6.5E-07
   1.25000E+03  2.37430E-16  3.54121E-17  3.51237E-17  1.10492E-16  4.0E-04
   1.50000E+03  2.16667E-16  2.90649E-17  3.06696E-17  9.37947E-17  6.1E-04
   1.75000E+03  2.00432E-16  2.44030E-17  2.72195E-17  8.15416E-17  4.7E-04
   2.00000E+03  1.87216E-16  2.08579E-17  2.44315E-17  7.21643E-17  4.8E-04
   2.50000E+03  1.66701E-16  1.58733E-17  2.01622E-17  5.87499E-17  7.2E-04
   3.00000E+03  1.51276E-16  1.25816E-17  1.70337E-17  4.96081E-17  6.9E-04
   3.50000E+03  1.39111E-16  1.02748E-17  1.46439E-17  4.29737E-17  5.5E-04
   4.00000E+03  1.29197E-16  8.58577E-18  1.27658E-17  3.79348E-17  1.0E-03
   4.50000E+03  1.20928E-16  7.31299E-18  1.12652E-17  3.39657E-17  2.6E-03
   5.00000E+03  1.13893E-16  6.32543E-18  1.00417E-17  3.07576E-17  3.0E-03
   6.00000E+03  1.02490E-16  4.90357E-18  8.17278E-18  2.58904E-17  1.6E-03
   7.00000E+03  9.35718E-17  3.93979E-18  6.82025E-18  2.23729E-17  3.6E-03
   8.00000E+03  8.63536E-17  3.25100E-18  5.80258E-18  1.97120E-17  3.2E-03
   9.00000E+03  8.03606E-17  2.73878E-18  5.01356E-18  1.76287E-17  4.0E-03
   1.00000E+04  7.52859E-17  2.34585E-18  4.38699E-18  1.59533E-17  2.3E-03
   1.25000E+04  6.49911E-17  1.68233E-18  3.27965E-18  1.29172E-17  3.8E-07
   1.50000E+04  5.78217E-17  1.27669E-18  2.56621E-18  1.08783E-17  5.0E-07
   1.75000E+04  5.22811E-17  1.00856E-18  2.07574E-18  9.41395E-18  5.5E-07
   2.00000E+04  4.78505E-17  8.20874E-19  1.72178E-18  8.31115E-18  7.7E-07
   2.50000E+04  4.11709E-17  5.79928E-19  1.25201E-18  6.76072E-18  1.0E-07
   3.00000E+04  3.63453E-17  4.35321E-19  9.60019E-19  5.72283E-18  1.0E-07
   3.50000E+04  3.26783E-17  3.40948E-19  7.64438E-19  4.97942E-18  1.0E-07
   4.00000E+04  2.97886E-17  2.75570E-19  6.26169E-19  4.42067E-18  1.7E-07
