 #  Total cross section table (last run of 'elscata').
 #
 #  Z =   4,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.13511E-16  1.32895E-17  2.64806E-17  4.66493E-16  6.5E-05
   1.25000E+02  1.04382E-16  1.20729E-17  2.48653E-17  3.89411E-16  1.4E-05
   1.50000E+02  9.78937E-17  1.06779E-17  2.24690E-17  3.34676E-16  3.4E-05
   1.75000E+02  9.24152E-17  9.41217E-18  2.00998E-17  2.93689E-16  3.1E-05
   2.00000E+02  8.75572E-17  8.32969E-18  1.79765E-17  2.61797E-16  1.4E-05
   2.50000E+02  7.92054E-17  6.65080E-18  1.45494E-17  2.15313E-16  1.7E-05
   3.00000E+02  7.22731E-17  5.44891E-18  1.20159E-17  1.83006E-16  9.5E-05
   3.50000E+02  6.64401E-17  4.56278E-18  1.01143E-17  1.59218E-16  1.6E-04
   4.00000E+02  6.14763E-17  3.88974E-18  8.65521E-18  1.40955E-16  1.2E-04
   4.50000E+02  5.72062E-17  3.36504E-18  7.51026E-18  1.26484E-16  4.9E-05
   5.00000E+02  5.34965E-17  2.94667E-18  6.59373E-18  1.14730E-16  1.1E-05
   6.00000E+02  4.73734E-17  2.32665E-18  5.22993E-18  9.67844E-17  4.0E-05
   7.00000E+02  4.25291E-17  1.89375E-18  4.27403E-18  8.37207E-17  3.3E-05
   8.00000E+02  3.86005E-17  1.57763E-18  3.57379E-18  7.37797E-17  1.2E-04
   9.00000E+02  3.53501E-17  1.33878E-18  3.04307E-18  6.59574E-17  1.6E-05
   1.00000E+03  3.26142E-17  1.15304E-18  2.62933E-18  5.96414E-17  1.4E-04
   1.25000E+03  2.73535E-17  8.34334E-19  1.91627E-18  4.81339E-17  1.9E-02
   1.50000E+03  2.35769E-17  6.36025E-19  1.46990E-18  4.03594E-17  2.1E-02
   1.75000E+03  2.07304E-17  5.03224E-19  1.16935E-18  3.47540E-17  1.2E-02
   2.00000E+03  1.85061E-17  4.09434E-19  9.56024E-19  3.05208E-17  2.1E-02
   2.50000E+03  1.52511E-17  2.88110E-19  6.78334E-19  2.45520E-17  1.9E-02
   3.00000E+03  1.29812E-17  2.14907E-19  5.09496E-19  2.05455E-17  2.4E-02
   3.50000E+03  1.13066E-17  1.67067E-19  3.98427E-19  1.76703E-17  1.3E-02
   4.00000E+03  1.00196E-17  1.33955E-19  3.21107E-19  1.55067E-17  1.7E-02
   4.50000E+03  8.99930E-18  1.10020E-19  2.64933E-19  1.38197E-17  2.6E-02
   5.00000E+03  8.17043E-18  9.21219E-20  2.22731E-19  1.24674E-17  4.9E-02
   6.00000E+03  6.90520E-18  6.75472E-20  1.64452E-19  1.04345E-17  5.4E-02
   7.00000E+03  5.98468E-18  5.18201E-20  1.26894E-19  8.97914E-18  4.3E-02
   8.00000E+03  5.28476E-18  4.11165E-20  1.01181E-19  7.88581E-18  6.7E-02
   9.00000E+03  4.73456E-18  3.34852E-20  8.27546E-20  7.03436E-18  3.3E-02
   1.00000E+04  4.29067E-18  2.78433E-20  6.90715E-20  6.35252E-18  3.9E-02
   1.25000E+04  3.54648E-18  1.87949E-20  4.69914E-20  5.12359E-18  3.1E-06
   1.50000E+04  2.98498E-18  1.36050E-20  3.42267E-20  4.30318E-18  3.0E-06
   1.75000E+04  2.58198E-18  1.03416E-20  2.61504E-20  3.71672E-18  3.8E-06
   2.00000E+04  2.27869E-18  8.15004E-21  2.06985E-20  3.27652E-18  4.3E-06
   2.50000E+04  1.85258E-18  5.46984E-21  1.39910E-20  2.65982E-18  4.4E-06
   3.00000E+04  1.56756E-18  3.94757E-21  1.01551E-20  2.24843E-18  1.0E-07
   3.50000E+04  1.36353E-18  2.99640E-21  7.74508E-21  1.95447E-18  1.0E-07
   4.00000E+04  1.21028E-18  2.36043E-21  6.12628E-21  1.73396E-18  2.6E-07
   4.50000E+04  1.09096E-18  1.91311E-21  4.98320E-21  1.56239E-18  6.4E-07
   5.00000E+04  9.95444E-19  1.58585E-21  4.14406E-21  1.42523E-18  1.4E-06
   6.00000E+04  8.52078E-19  1.14740E-21  3.01502E-21  1.21956E-18  1.0E-07
   7.00000E+04  7.49641E-19  8.73868E-22  2.30707E-21  1.07268E-18  1.0E-07
   8.00000E+04  6.72825E-19  6.91045E-22  1.83187E-21  9.62609E-19  8.9E-06
   9.00000E+04  6.13107E-19  5.62406E-22  1.49625E-21  8.77085E-19  2.0E-05
   1.00000E+05  5.65368E-19  4.68208E-22  1.24968E-21  8.08749E-19  2.2E-05
   1.25000E+05  4.79585E-19  3.18632E-22  8.56317E-22  6.86019E-19  1.5E-05
   1.50000E+05  4.22589E-19  2.33551E-22  6.31199E-22  6.04515E-19  8.5E-05
   1.75000E+05  3.82048E-19  1.80142E-22  4.89164E-22  5.46582E-19  3.3E-04
   2.00000E+05  3.51788E-19  1.44199E-22  3.93156E-22  5.03290E-19  1.0E-03
