    50.00        83.09    
    64.33        81.25    
    82.76        84.87    
    106.5        84.22    
    137.0        82.90    
    176.2        82.10    
    226.7        86.40    
    291.7        87.05    
    375.3        93.46    
    482.8        87.88    
    621.2        88.20    
    799.2        91.20    
    1028.        88.45    
    1323.        92.55    
    1702.        91.96    
    2189.        93.26    
    2817.        96.23    
    3624.        95.57    
    4662.        97.96    
    5998.        98.25    
    7717.        99.31    
    9928.        101.7    
   1.2773E+04    104.2    
   1.6433E+04    103.8    
   2.1142E+04    103.0    
   2.7200E+04    105.3    
   3.4994E+04    108.3    
   4.5021E+04    112.9    
   5.7921E+04    112.7    
   7.4518E+04    115.1    
   9.5871E+04    114.4    
   1.2334E+05    116.4    
   1.5868E+05    116.2    
   2.0415E+05    119.7    
   2.6265E+05    120.8    
   3.3791E+05    124.7    
   4.3474E+05    121.5    
   5.5931E+05    129.1    
   7.1958E+05    129.9    
   9.2577E+05    130.0    
   1.1910E+06    134.4    
   1.5323E+06    137.1    
   1.9714E+06    137.5    
   2.5363E+06    140.4    
   3.2630E+06    145.8    
   4.1980E+06    141.8    
   5.4009E+06    148.5    
   6.9485E+06    149.9    
   8.9396E+06    149.5    
   1.1501E+07    156.8    
   1.4797E+07    157.7    
   1.9037E+07    163.8    
   2.4491E+07    164.4    
   3.1509E+07    162.8    
   4.0538E+07    162.9    
   5.2154E+07    162.8    
   6.7098E+07    170.3    
   8.6324E+07    171.0    
   1.1106E+08    174.4    
   1.4288E+08    178.5    
   1.8382E+08    175.9    
   2.3650E+08    176.6    
   3.0426E+08    178.2    
   3.9145E+08    178.8    
   5.0361E+08    184.9    
   6.4792E+08    189.4    
   8.3358E+08    191.1    
   1.0724E+09    188.8    
   1.3797E+09    184.5    
   1.7751E+09    194.7    
   2.2837E+09    198.6    
   2.9381E+09    197.1    
   3.7800E+09    200.8    
   4.8631E+09    197.1    
   6.2566E+09    202.5    
   8.0494E+09    204.4    
   1.0356E+10    200.5    
   1.3323E+10    203.5    
   1.7141E+10    207.9    
   2.2052E+10    207.5    
   2.8371E+10    211.8    
   3.6501E+10    208.4    
   4.6960E+10    210.2    
   6.0416E+10    212.1    
   7.7728E+10    210.3    
   1.0000E+11    215.8    
