    50.00        1385.    
    64.33        1381.    
    82.76        1386.    
    106.5        1385.    
    137.0        1400.    
    176.2        1397.    
    226.7        1396.    
    291.7        1411.    
    375.3        1423.    
    482.8        1417.    
    621.2        1417.    
    799.2        1437.    
    1028.        1422.    
    1323.        1450.    
    1702.        1449.    
    2189.        1450.    
    2817.        1429.    
    3624.        1456.    
    4662.        1471.    
    5998.        1478.    
    7717.        1487.    
    9928.        1503.    
   1.2773E+04    1497.    
   1.6433E+04    1498.    
   2.1142E+04    1507.    
   2.7200E+04    1528.    
   3.4994E+04    1531.    
   4.5021E+04    1526.    
   5.7921E+04    1551.    
   7.4518E+04    1553.    
   9.5871E+04    1580.    
   1.2334E+05    1581.    
   1.5868E+05    1581.    
   2.0415E+05    1605.    
   2.6265E+05    1614.    
   3.3791E+05    1596.    
   4.3474E+05    1642.    
   5.5931E+05    1616.    
   7.1958E+05    1636.    
   9.2577E+05    1650.    
   1.1910E+06    1660.    
   1.5323E+06    1690.    
   1.9714E+06    1676.    
   2.5363E+06    1682.    
   3.2630E+06    1697.    
   4.1980E+06    1701.    
   5.4009E+06    1713.    
   6.9485E+06    1730.    
   8.9396E+06    1734.    
   1.1501E+07    1739.    
   1.4797E+07    1741.    
   1.9037E+07    1765.    
   2.4491E+07    1754.    
   3.1509E+07    1760.    
   4.0538E+07    1769.    
   5.2154E+07    1789.    
   6.7098E+07    1782.    
   8.6324E+07    1810.    
   1.1106E+08    1829.    
   1.4288E+08    1820.    
   1.8382E+08    1806.    
   2.3650E+08    1828.    
   3.0426E+08    1821.    
   3.9145E+08    1836.    
   5.0361E+08    1841.    
   6.4792E+08    1857.    
   8.3358E+08    1853.    
   1.0724E+09    1867.    
   1.3797E+09    1869.    
   1.7751E+09    1862.    
   2.2837E+09    1863.    
   2.9381E+09    1894.    
   3.7800E+09    1900.    
   4.8631E+09    1874.    
   6.2566E+09    1898.    
   8.0494E+09    1897.    
   1.0356E+10    1902.    
   1.3323E+10    1896.    
   1.7141E+10    1924.    
   2.2052E+10    1914.    
   2.8371E+10    1924.    
   3.6501E+10    1929.    
   4.6960E+10    1936.    
   6.0416E+10    1948.    
   7.7728E+10    1937.    
   1.0000E+11    1955.    
