    50.00        1438.    
    64.33        1434.    
    82.76        1431.    
    106.5        1441.    
    137.0        1450.    
    176.2        1447.    
    226.7        1449.    
    291.7        1469.    
    375.3        1467.    
    482.8        1470.    
    621.2        1488.    
    799.2        1477.    
    1028.        1496.    
    1323.        1495.    
    1702.        1493.    
    2189.        1488.    
    2817.        1497.    
    3624.        1525.    
    4662.        1519.    
    5998.        1534.    
    7717.        1543.    
    9928.        1540.    
   1.2773E+04    1546.    
   1.6433E+04    1562.    
   2.1142E+04    1572.    
   2.7200E+04    1570.    
   3.4994E+04    1577.    
   4.5021E+04    1595.    
   5.7921E+04    1594.    
   7.4518E+04    1621.    
   9.5871E+04    1623.    
   1.2334E+05    1631.    
   1.5868E+05    1656.    
   2.0415E+05    1653.    
   2.6265E+05    1663.    
   3.3791E+05    1654.    
   4.3474E+05    1675.    
   5.5931E+05    1681.    
   7.1958E+05    1698.    
   9.2577E+05    1722.    
   1.1910E+06    1710.    
   1.5323E+06    1718.    
   1.9714E+06    1729.    
   2.5363E+06    1733.    
   3.2630E+06    1759.    
   4.1980E+06    1757.    
   5.4009E+06    1780.    
   6.9485E+06    1779.    
   8.9396E+06    1781.    
   1.1501E+07    1796.    
   1.4797E+07    1797.    
   1.9037E+07    1791.    
   2.4491E+07    1832.    
   3.1509E+07    1820.    
   4.0538E+07    1834.    
   5.2154E+07    1863.    
   6.7098E+07    1866.    
   8.6324E+07    1842.    
   1.1106E+08    1885.    
   1.4288E+08    1858.    
   1.8382E+08    1872.    
   2.3650E+08    1886.    
   3.0426E+08    1895.    
   3.9145E+08    1905.    
   5.0361E+08    1910.    
   6.4792E+08    1904.    
   8.3358E+08    1900.    
   1.0724E+09    1905.    
   1.3797E+09    1947.    
   1.7751E+09    1937.    
   2.2837E+09    1936.    
   2.9381E+09    1947.    
   3.7800E+09    1939.    
   4.8631E+09    1942.    
   6.2566E+09    1957.    
   8.0494E+09    1965.    
   1.0356E+10    1962.    
   1.3323E+10    1974.    
   1.7141E+10    1975.    
   2.2052E+10    1996.    
   2.8371E+10    1974.    
   3.6501E+10    2004.    
   4.6960E+10    1996.    
   6.0416E+10    2004.    
   7.7728E+10    2010.    
   1.0000E+11    2023.    
