    50.00        683.3    
    64.33        698.0    
    82.76        697.3    
    106.5        701.5    
    137.0        705.1    
    176.2        709.0    
    226.7        702.2    
    291.7        717.3    
    375.3        710.5    
    482.8        723.4    
    621.2        722.2    
    799.2        723.0    
    1028.        727.0    
    1323.        734.1    
    1702.        738.1    
    2189.        730.5    
    2817.        742.1    
    3624.        744.7    
    4662.        760.8    
    5998.        763.1    
    7717.        762.0    
    9928.        766.3    
   1.2773E+04    785.4    
   1.6433E+04    769.7    
   2.1142E+04    786.2    
   2.7200E+04    798.5    
   3.4994E+04    807.2    
   4.5021E+04    813.8    
   5.7921E+04    811.3    
   7.4518E+04    819.5    
   9.5871E+04    828.6    
   1.2334E+05    838.2    
   1.5868E+05    837.4    
   2.0415E+05    848.7    
   2.6265E+05    853.3    
   3.3791E+05    862.7    
   4.3474E+05    875.6    
   5.5931E+05    871.1    
   7.1958E+05    876.6    
   9.2577E+05    891.2    
   1.1910E+06    878.0    
   1.5323E+06    907.7    
   1.9714E+06    911.8    
   2.5363E+06    914.1    
   3.2630E+06    916.3    
   4.1980E+06    932.9    
   5.4009E+06    945.6    
   6.9485E+06    945.4    
   8.9396E+06    957.7    
   1.1501E+07    955.8    
   1.4797E+07    968.0    
   1.9037E+07    980.3    
   2.4491E+07    958.7    
   3.1509E+07    978.9    
   4.0538E+07    986.1    
   5.2154E+07    985.8    
   6.7098E+07    1004.    
   8.6324E+07    1006.    
   1.1106E+08    1009.    
   1.4288E+08    1012.    
   1.8382E+08    1010.    
   2.3650E+08    1015.    
   3.0426E+08    1026.    
   3.9145E+08    1025.    
   5.0361E+08    1034.    
   6.4792E+08    1052.    
   8.3358E+08    1044.    
   1.0724E+09    1052.    
   1.3797E+09    1041.    
   1.7751E+09    1060.    
   2.2837E+09    1073.    
   2.9381E+09    1070.    
   3.7800E+09    1085.    
   4.8631E+09    1068.    
   6.2566E+09    1082.    
   8.0494E+09    1088.    
   1.0356E+10    1087.    
   1.3323E+10    1097.    
   1.7141E+10    1100.    
   2.2052E+10    1115.    
   2.8371E+10    1113.    
   3.6501E+10    1095.    
   4.6960E+10    1105.    
   6.0416E+10    1118.    
   7.7728E+10    1109.    
   1.0000E+11    1121.    
