    50.00        332.1    
    64.33        330.6    
    82.76        337.3    
    106.5        334.7    
    137.0        341.0    
    176.2        339.9    
    226.7        346.5    
    291.7        346.1    
    375.3        355.5    
    482.8        355.8    
    621.2        356.6    
    799.2        363.9    
    1028.        360.7    
    1323.        365.1    
    1702.        361.3    
    2189.        366.4    
    2817.        367.8    
    3624.        371.3    
    4662.        369.1    
    5998.        378.4    
    7717.        378.8    
    9928.        393.0    
   1.2773E+04    391.6    
   1.6433E+04    394.7    
   2.1142E+04    401.3    
   2.7200E+04    409.2    
   3.4994E+04    406.0    
   4.5021E+04    403.5    
   5.7921E+04    414.4    
   7.4518E+04    422.2    
   9.5871E+04    424.3    
   1.2334E+05    429.5    
   1.5868E+05    433.5    
   2.0415E+05    443.9    
   2.6265E+05    450.8    
   3.3791E+05    448.6    
   4.3474E+05    458.9    
   5.5931E+05    461.5    
   7.1958E+05    458.5    
   9.2577E+05    469.2    
   1.1910E+06    473.8    
   1.5323E+06    486.9    
   1.9714E+06    481.6    
   2.5363E+06    494.9    
   3.2630E+06    498.2    
   4.1980E+06    500.2    
   5.4009E+06    508.7    
   6.9485E+06    508.2    
   8.9396E+06    516.4    
   1.1501E+07    525.5    
   1.4797E+07    526.8    
   1.9037E+07    528.8    
   2.4491E+07    536.3    
   3.1509E+07    542.6    
   4.0538E+07    552.4    
   5.2154E+07    544.2    
   6.7098E+07    558.3    
   8.6324E+07    563.1    
   1.1106E+08    561.7    
   1.4288E+08    570.6    
   1.8382E+08    577.6    
   2.3650E+08    569.5    
   3.0426E+08    582.2    
   3.9145E+08    575.7    
   5.0361E+08    575.3    
   6.4792E+08    579.4    
   8.3358E+08    587.0    
   1.0724E+09    590.3    
   1.3797E+09    614.0    
   1.7751E+09    608.8    
   2.2837E+09    600.9    
   2.9381E+09    602.1    
   3.7800E+09    612.2    
   4.8631E+09    627.7    
   6.2566E+09    618.2    
   8.0494E+09    614.1    
   1.0356E+10    623.7    
   1.3323E+10    622.6    
   1.7141E+10    624.9    
   2.2052E+10    628.4    
   2.8371E+10    629.0    
   3.6501E+10    638.0    
   4.6960E+10    641.0    
   6.0416E+10    646.6    
   7.7728E+10    631.5    
   1.0000E+11    646.5    
