1.000E-01 0.000E+00 0 0.000E+00 2.308E-02 7.943E+00
1.259E-01 0.000E+00 0 0.000E+00 2.905E-02 7.943E+00
1.585E-01 4.374E-03 37.0478 5.000E+00 3.657E-02 7.943E+00
1.995E-01 4.169E-03 35.3114 6.000E+00 4.604E-02 7.943E+00
2.512E-01 4.415E-03 37.395 8.000E+00 5.797E-02 7.943E+00
3.162E-01 8.768E-03 74.265 2.000E+01 7.298E-02 7.943E+00
3.981E-01 8.010E-03 67.8447 2.300E+01 9.187E-02 7.943E+00
5.012E-01 1.079E-02 91.3913 3.900E+01 1.157E-01 7.943E+00
6.310E-01 1.055E-02 89.3585 4.800E+01 1.456E-01 7.943E+00
7.943E-01 1.780E-02 150.766 1.020E+02 1.833E-01 7.943E+00
1.000E+00 1.913E-02 162.031 1.380E+02 2.308E-01 7.943E+00
1.259E+00 2.037E-02 172.534 1.850E+02 2.905E-01 7.943E+00
1.585E+00 2.589E-02 219.288 2.960E+02 3.657E-01 7.943E+00
1.995E+00 2.939E-02 248.933 4.230E+02 4.604E-01 7.943E+00
2.512E+00 3.450E-02 292.215 6.250E+02 5.797E-01 7.943E+00
3.162E+00 3.994E-02 338.292 9.110E+02 7.298E-01 7.943E+00
3.981E+00 4.214E-02 356.926 1.210E+03 9.187E-01 7.943E+00
5.012E+00 4.683E-02 396.65 1.693E+03 1.157E+00 7.943E+00
6.310E+00 4.676E-02 396.057 2.128E+03 1.456E+00 7.943E+00
7.943E+00 4.637E-02 392.754 2.657E+03 1.833E+00 7.943E+00
1.000E+01 4.355E-02 368.868 3.141E+03 2.308E+00 7.943E+00
1.259E+01 3.794E-02 321.352 3.445E+03 2.905E+00 7.943E+00
1.585E+01 3.083E-02 261.13 3.524E+03 3.657E+00 7.943E+00
1.995E+01 2.331E-02 197.436 3.355E+03 4.604E+00 7.943E+00
2.512E+01 1.593E-02 134.927 2.887E+03 5.797E+00 7.943E+00
3.162E+01 8.957E-03 75.8658 2.043E+03 7.298E+00 7.943E+00
3.981E+01 4.482E-03 37.9625 1.287E+03 9.187E+00 7.943E+00
5.012E+01 1.953E-03 16.5419 7.060E+02 1.157E+01 7.943E+00
6.310E+01 5.911E-04 5.00662 2.690E+02 1.456E+01 7.943E+00
7.943E+01 1.169E-04 0.990143 6.700E+01 1.833E+01 7.943E+00
1.000E+02 2.080E-05 0.176176 1.500E+01 2.308E+01 7.943E+00
1.259E+02 1.101E-06 0.00932547 1.000E+00 2.905E+01 7.943E+00
1.585E+02 0.000E+00 0 0.000E+00 3.657E+01 7.943E+00
1.995E+02 0.000E+00 0 0.000E+00 4.604E+01 7.943E+00
2.512E+02 0.000E+00 0 0.000E+00 5.797E+01 7.943E+00
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 7.943E+00
