1.122E+00 1.396E+00 35793.4 1.362E+04 2.589E-01 3.162E+00
1.413E+00 6.991E-01 17924.9 8.585E+03 3.260E-01 3.162E+00
1.778E+00 3.595E-01 9217.58 5.558E+03 4.104E-01 3.162E+00
2.239E+00 1.834E-01 4702.38 3.570E+03 5.166E-01 3.162E+00
2.818E+00 9.518E-02 2440.42 2.332E+03 6.504E-01 3.162E+00
3.548E+00 4.698E-02 1204.57 1.449E+03 8.188E-01 3.162E+00
4.467E+00 2.320E-02 594.848 9.010E+02 1.031E+00 3.162E+00
5.623E+00 1.150E-02 294.86 5.620E+02 1.298E+00 3.162E+00
7.079E+00 6.646E-03 170.403 4.090E+02 1.634E+00 3.162E+00
8.913E+00 3.020E-03 77.4328 2.340E+02 2.057E+00 3.162E+00
1.122E+01 1.497E-03 38.3831 1.460E+02 2.589E+00 3.162E+00
1.413E+01 8.469E-04 21.7145 1.040E+02 3.260E+00 3.162E+00
1.778E+01 4.981E-04 12.7713 7.700E+01 4.104E+00 3.162E+00
2.239E+01 2.055E-04 5.26902 4.000E+01 5.166E+00 3.162E+00
2.818E+01 9.796E-05 2.51169 2.400E+01 6.504E+00 3.162E+00
3.548E+01 8.105E-05 2.07812 2.500E+01 8.188E+00 3.162E+00
4.467E+01 4.635E-05 1.18841 1.800E+01 1.031E+01 3.162E+00
5.623E+01 1.841E-05 0.472032 9.000E+00 1.298E+01 3.162E+00
7.079E+01 9.749E-06 0.249964 6.000E+00 1.634E+01 3.162E+00
8.913E+01 1.291E-06 0.0331012 1.000E+00 2.057E+01 3.162E+00
1.122E+02 2.050E-06 0.052562 2.000E+00 2.589E+01 3.162E+00
1.413E+02 8.144E-07 0.0208812 1.000E+00 3.260E+01 3.162E+00
1.778E+02 0.000E+00 0 0.000E+00 4.104E+01 3.162E+00
2.239E+02 1.028E-06 0.0263579 2.000E+00 5.166E+01 3.162E+00
2.818E+02 0.000E+00 0 0.000E+00 6.504E+01 3.162E+00
3.548E+02 0.000E+00 0 0.000E+00 8.188E+01 3.162E+00
4.467E+02 0.000E+00 0 0.000E+00 1.031E+02 3.162E+00
5.623E+02 0.000E+00 0 0.000E+00 1.298E+02 3.162E+00
7.079E+02 0.000E+00 0 0.000E+00 1.634E+02 3.162E+00
8.913E+02 0.000E+00 0 0.000E+00 2.057E+02 3.162E+00
