 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  45,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  7.70561E-16  1.63962E-16  2.32349E-16  7.35602E-16  5.9E-07
   1.25000E+02  6.77252E-16  1.44256E-16  2.07786E-16  6.32182E-16  3.1E-06
   1.50000E+02  6.13401E-16  1.36063E-16  1.87895E-16  5.56486E-16  3.1E-06
   1.75000E+02  5.65175E-16  1.30799E-16  1.69465E-16  4.98520E-16  1.8E-06
   2.00000E+02  5.26363E-16  1.26039E-16  1.52730E-16  4.52576E-16  1.0E-05
   2.50000E+02  4.66436E-16  1.16185E-16  1.25315E-16  3.84113E-16  5.0E-06
   3.00000E+02  4.21930E-16  1.06221E-16  1.05215E-16  3.35258E-16  9.6E-06
   3.50000E+02  3.87598E-16  9.68301E-17  9.05082E-17  2.98418E-16  5.5E-06
   4.00000E+02  3.60298E-16  8.83264E-17  7.95145E-17  2.69510E-16  2.0E-06
   4.50000E+02  3.38250E-16  8.08964E-17  7.11785E-17  2.45968E-16  3.8E-07
   5.00000E+02  3.20509E-16  7.46501E-17  6.48577E-17  2.26089E-16  8.6E-07
   6.00000E+02  2.93067E-16  6.44904E-17  5.58608E-17  1.94553E-16  1.1E-06
   7.00000E+02  2.72045E-16  5.64658E-17  4.96387E-17  1.70768E-16  5.2E-06
   8.00000E+02  2.54102E-16  4.99668E-17  4.49722E-17  1.52219E-16  6.4E-07
   9.00000E+02  2.39437E-16  4.46091E-17  4.13044E-17  1.37363E-16  4.8E-07
   1.00000E+03  2.27144E-16  4.01299E-17  3.82986E-17  1.25197E-16  2.6E-06
   1.25000E+03  2.03191E-16  3.16543E-17  3.25685E-17  1.02635E-16  1.0E-03
   1.50000E+03  1.85342E-16  2.57545E-17  2.83662E-17  8.70855E-17  7.4E-04
   1.75000E+03  1.71278E-16  2.14605E-17  2.50820E-17  7.57073E-17  1.5E-03
   2.00000E+03  1.59789E-16  1.82236E-17  2.24193E-17  6.70137E-17  8.0E-04
   2.50000E+03  1.41931E-16  1.37210E-17  1.83416E-17  5.45937E-17  8.4E-04
   3.00000E+03  1.28518E-16  1.07836E-17  1.53672E-17  4.61343E-17  1.5E-03
   3.50000E+03  1.18005E-16  8.76408E-18  1.31362E-17  3.99650E-17  9.5E-04
   4.00000E+03  1.09471E-16  7.30449E-18  1.14063E-17  3.52636E-17  1.7E-03
   4.50000E+03  1.02357E-16  6.20714E-18  1.00282E-17  3.15627E-17  1.6E-03
   5.00000E+03  9.63061E-17  5.35673E-18  8.90722E-18  2.85741E-17  2.1E-03
   6.00000E+03  8.64970E-17  4.13513E-18  7.20194E-18  2.40440E-17  6.4E-03
   7.00000E+03  7.88256E-17  3.30993E-18  5.97516E-18  2.07729E-17  5.1E-03
   8.00000E+03  7.26190E-17  2.72217E-18  5.05747E-18  1.82998E-17  6.8E-03
   9.00000E+03  6.74691E-17  2.28644E-18  4.34979E-18  1.63642E-17  7.5E-03
   1.00000E+04  6.31116E-17  1.95311E-18  3.79054E-18  1.48081E-17  7.6E-03
   1.25000E+04  5.42722E-17  1.39267E-18  2.80947E-18  1.19886E-17  5.6E-07
   1.50000E+04  4.81470E-17  1.05250E-18  2.18389E-18  1.00947E-17  7.8E-07
   1.75000E+04  4.34241E-17  8.28494E-19  1.75677E-18  8.73476E-18  9.1E-07
   2.00000E+04  3.96552E-17  6.72162E-19  1.45024E-18  7.71088E-18  1.0E-07
   2.50000E+04  3.39884E-17  4.72249E-19  1.04614E-18  6.27160E-18  1.0E-07
   3.00000E+04  2.99078E-17  3.52854E-19  7.96947E-19  5.30824E-18  1.8E-07
   3.50000E+04  2.68158E-17  2.75269E-19  6.31136E-19  4.61803E-18  5.4E-07
   4.00000E+04  2.43855E-17  2.21728E-19  5.14581E-19  4.10049E-18  1.0E-07
   4.50000E+04  2.24216E-17  1.83070E-19  4.29167E-19  3.69688E-18  1.0E-07
   5.00000E+04  2.07996E-17  1.54159E-19  3.64495E-19  3.37369E-18  1.0E-07
   6.00000E+04  1.82738E-17  1.14399E-19  2.74269E-19  2.88848E-18  6.1E-06
   7.00000E+04  1.63950E-17  8.88561E-20  2.15371E-19  2.54171E-18  5.3E-06
   8.00000E+04  1.49415E-17  7.13859E-20  1.74578E-19  2.28159E-18  4.0E-06
   9.00000E+04  1.37831E-17  5.88613E-20  1.45033E-19  2.07935E-18  6.2E-06
   1.00000E+05  1.28381E-17  4.95459E-20  1.22869E-19  1.91764E-18  1.7E-05
   1.25000E+05  1.10946E-17  3.44473E-20  8.65346E-20  1.62692E-18  1.2E-04
   1.50000E+05  9.90178E-18  2.56482E-20  6.50691E-20  1.43338E-18  5.0E-04
   1.75000E+05  9.03545E-18  2.00236E-20  5.12031E-20  1.29501E-18  1.5E-03
   2.00000E+05  8.37864E-18  1.61841E-20  4.16569E-20  1.19060E-18  3.8E-03
   2.50000E+05  7.45125E-18  1.13798E-20  2.95956E-20  1.04051E-18  1.5E-02
   3.00000E+05  6.83053E-18  8.56385E-21  2.24486E-20  9.33825E-19  3.4E-02
   3.50000E+05  6.38809E-18  6.75021E-21  1.78059E-20  8.91987E-19  1.2E-05
   4.00000E+05  6.05824E-18  5.50189E-21  1.45878E-20  8.43171E-19  1.7E-05
   4.50000E+05  5.80388E-18  4.59912E-21  1.22467E-20  8.05769E-19  1.0E-07
   5.00000E+05  5.60249E-18  3.92088E-21  1.04789E-20  7.76305E-19  1.3E-07
   6.00000E+05  5.30559E-18  2.97887E-21  8.00852E-21  7.33190E-19  1.0E-07
   7.00000E+05  5.09907E-18  2.36321E-21  6.38263E-21  7.03390E-19  1.0E-07
   8.00000E+05  4.94850E-18  1.93403E-21  5.24282E-21  6.81778E-19  1.0E-07
   9.00000E+05  4.83477E-18  1.62030E-21  4.40578E-21  6.65526E-19  1.0E-07
   1.00000E+06  4.74645E-18  1.38251E-21  3.76887E-21  6.52952E-19  1.0E-07
   1.25000E+06  4.61284E-18  9.93122E-22  2.72092E-21  0.00000E+00  1.0E-05
   1.50000E+06  4.51409E-18  7.50906E-22  2.06477E-21  0.00000E+00  1.0E-05
   1.75000E+06  4.44851E-18  5.91290E-22  1.63048E-21  0.00000E+00  1.0E-05
   2.00000E+06  4.40229E-18  4.79663E-22  1.32571E-21  0.00000E+00  1.0E-05
   2.50000E+06  4.34295E-18  3.36424E-22  9.33162E-22  0.00000E+00  1.0E-05
   3.00000E+06  4.30819E-18  2.50519E-22  6.96778E-22  0.00000E+00  1.0E-05
   3.50000E+06  4.28552E-18  1.94537E-22  5.42263E-22  0.00000E+00  1.0E-05
   4.00000E+06  4.27135E-18  1.55847E-22  4.35214E-22  0.00000E+00  1.0E-05
   4.50000E+06  4.25815E-18  1.27892E-22  3.57712E-22  0.00000E+00  1.0E-05
   5.00000E+06  4.25938E-18  1.07027E-22  2.99777E-22  0.00000E+00  1.0E-05
   6.00000E+06  4.24247E-18  7.83142E-23  2.19877E-22  0.00000E+00  1.0E-05
   7.00000E+06  4.23571E-18  5.99510E-23  1.68661E-22  0.00000E+00  1.0E-05
   8.00000E+06  4.23174E-18  4.74539E-23  1.33741E-22  0.00000E+00  1.0E-05
   9.00000E+06  4.22845E-18  3.85439E-23  1.08805E-22  0.00000E+00  1.0E-05
   1.00000E+07  4.22554E-18  3.19574E-23  9.03456E-23  0.00000E+00  1.0E-05
   1.25000E+07  4.22099E-18  2.14015E-23  6.07053E-23  0.00000E+00  1.0E-05
   1.50000E+07  4.21790E-18  1.53607E-23  4.37016E-23  0.00000E+00  1.0E-05
   1.75000E+07  4.21588E-18  1.15721E-23  3.30150E-23  0.00000E+00  1.0E-05
   2.00000E+07  4.21454E-18  9.03604E-24  2.58480E-23  0.00000E+00  1.0E-05
   2.50000E+07  4.21308E-18  5.95056E-24  1.71066E-23  0.00000E+00  1.0E-05
   3.00000E+07  4.21323E-18  4.21272E-24  1.21663E-23  0.00000E+00  1.0E-05
   3.50000E+07  4.21199E-18  3.13675E-24  9.09711E-24  0.00000E+00  1.0E-05
   4.00000E+07  4.21143E-18  2.42466E-24  7.05883E-24  0.00000E+00  1.0E-05
   4.50000E+07  4.21302E-18  1.92918E-24  5.63559E-24  0.00000E+00  1.0E-05
   5.00000E+07  4.21057E-18  1.57069E-24  4.60230E-24  0.00000E+00  1.0E-05
   6.00000E+07  4.21149E-18  1.09839E-24  3.23446E-24  0.00000E+00  1.0E-05
   7.00000E+07  4.21399E-18  8.10501E-25  2.39564E-24  0.00000E+00  1.0E-05
   8.00000E+07  4.21409E-18  6.22307E-25  1.84452E-24  0.00000E+00  1.0E-05
   9.00000E+07  4.21404E-18  4.92674E-25  1.46335E-24  0.00000E+00  1.0E-05
   1.00000E+08  4.21419E-18  3.99639E-25  1.18893E-24  0.00000E+00  1.0E-05
   1.25000E+08  4.21309E-18  2.56312E-25  7.64574E-25  0.00000E+00  1.0E-05
   1.50000E+08  4.21209E-18  1.78186E-25  5.32370E-25  0.00000E+00  1.0E-05
   1.75000E+08  4.21141E-18  1.30992E-25  3.91764E-25  0.00000E+00  1.0E-05
   2.00000E+08  4.21117E-18  1.00327E-25  3.00258E-25  0.00000E+00  1.0E-05
   2.50000E+08  4.21097E-18  6.42354E-26  1.92403E-25  0.00000E+00  1.2E-04
   3.00000E+08  4.21071E-18  4.46167E-26  1.33702E-25  0.00000E+00  8.8E-05
   3.50000E+08  4.21013E-18  3.27811E-26  9.82625E-26  0.00000E+00  1.8E-04
   4.00000E+08  4.20948E-18  2.50980E-26  7.52463E-26  0.00000E+00  1.0E+00
   4.50000E+08  4.21042E-18  1.98299E-26  5.94599E-26  0.00000E+00  1.0E+00
   5.00000E+08  4.20749E-18  1.60613E-26  4.81642E-26  0.00000E+00  1.0E+00
   6.00000E+08  4.20679E-18  1.11535E-26  3.34509E-26  0.00000E+00  1.0E+00
   7.00000E+08  4.20621E-18  8.19498E-27  2.45798E-26  0.00000E+00  1.0E+00
   8.00000E+08  4.20156E-18  6.27473E-27  1.88212E-26  0.00000E+00  1.0E+00
   9.00000E+08  4.19530E-18  4.95844E-27  1.48734E-26  0.00000E+00  1.0E+00
   1.00000E+09  4.18730E-18  4.01710E-27  1.20500E-26  0.00000E+00  1.0E+00
