1.259E-01 7.986E-02 6.34807 1.000E+00 2.905E-02 3.162E+00 7.943E+00
1.585E-01 6.344E-02 5.04285 1.000E+00 3.657E-02 3.162E+00 7.943E+00
1.995E-01 5.039E-02 4.0055 1.000E+00 4.604E-02 3.162E+00 7.943E+00
2.512E-01 2.001E-01 15.9059 5.000E+00 5.797E-02 3.162E+00 7.943E+00
3.162E-01 2.226E-01 17.6945 7.000E+00 7.298E-02 3.162E+00 7.943E+00
3.981E-01 2.526E-01 20.0792 1.000E+01 9.187E-02 3.162E+00 7.943E+00
5.012E-01 1.204E-01 9.5706 6.000E+00 1.157E-01 3.162E+00 7.943E+00
6.310E-01 2.231E-01 17.7342 1.400E+01 1.456E-01 3.162E+00 7.943E+00
7.943E-01 2.152E-01 17.1062 1.700E+01 1.833E-01 3.162E+00 7.943E+00
1.000E+00 2.715E-01 21.5815 2.700E+01 2.308E-01 3.162E+00 7.943E+00
1.259E+00 1.997E-01 15.8742 2.500E+01 2.905E-01 3.162E+00 7.943E+00
1.585E+00 2.030E-01 16.1365 3.200E+01 3.657E-01 3.162E+00 7.943E+00
1.995E+00 2.822E-01 22.4321 5.600E+01 4.604E-01 3.162E+00 7.943E+00
2.512E+00 2.241E-01 17.8137 5.600E+01 5.797E-01 3.162E+00 7.943E+00
3.162E+00 1.272E-01 10.1111 4.000E+01 7.298E-01 3.162E+00 7.943E+00
3.981E+00 1.288E-01 10.2383 5.100E+01 9.187E-01 3.162E+00 7.943E+00
5.012E+00 7.222E-02 5.74077 3.600E+01 1.157E+00 3.162E+00 7.943E+00
6.310E+00 3.824E-02 3.0397 2.400E+01 1.456E+00 3.162E+00 7.943E+00
7.943E+00 1.139E-02 0.905391 9.000E+00 1.833E+00 3.162E+00 7.943E+00
1.000E+01 7.038E-03 0.559451 7.000E+00 2.308E+00 3.162E+00 7.943E+00
1.259E+01 3.993E-03 0.317404 5.000E+00 2.905E+00 3.162E+00 7.943E+00
1.585E+01 0.000E+00 0 0.000E+00 3.657E+00 3.162E+00 7.943E+00
1.995E+01 0.000E+00 0 0.000E+00 4.604E+00 3.162E+00 7.943E+00
2.512E+01 0.000E+00 0 0.000E+00 5.797E+00 3.162E+00 7.943E+00
3.162E+01 0.000E+00 0 0.000E+00 7.298E+00 3.162E+00 7.943E+00
3.981E+01 0.000E+00 0 0.000E+00 9.187E+00 3.162E+00 7.943E+00
5.012E+01 0.000E+00 0 0.000E+00 1.157E+01 3.162E+00 7.943E+00
6.310E+01 0.000E+00 0 0.000E+00 1.456E+01 3.162E+00 7.943E+00
7.943E+01 0.000E+00 0 0.000E+00 1.833E+01 3.162E+00 7.943E+00
1.000E+02 0.000E+00 0 0.000E+00 2.308E+01 3.162E+00 7.943E+00
1.259E+02 0.000E+00 0 0.000E+00 2.905E+01 3.162E+00 7.943E+00
1.585E+02 0.000E+00 0 0.000E+00 3.657E+01 3.162E+00 7.943E+00
1.995E+02 0.000E+00 0 0.000E+00 4.604E+01 3.162E+00 7.943E+00
2.512E+02 0.000E+00 0 0.000E+00 5.797E+01 3.162E+00 7.943E+00
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 3.162E+00 7.943E+00
