1.000E-01 2.040E-03 50.4288 1.000E+00 2.308E-02 3.162E+00 1.259E+00
1.259E-01 1.621E-03 40.0711 1.000E+00 2.905E-02 3.162E+00 1.259E+00
1.585E-01 1.287E-03 31.8146 1.000E+00 3.657E-02 3.162E+00 1.259E+00
1.995E-01 4.090E-03 101.105 4.000E+00 4.604E-02 3.162E+00 1.259E+00
2.512E-01 4.061E-03 100.388 5.000E+00 5.797E-02 3.162E+00 1.259E+00
3.162E-01 1.935E-03 47.8332 3.000E+00 7.298E-02 3.162E+00 1.259E+00
3.981E-01 4.612E-03 114.009 9.000E+00 9.187E-02 3.162E+00 1.259E+00
5.012E-01 5.699E-03 140.879 1.400E+01 1.157E-01 3.162E+00 1.259E+00
6.310E-01 8.084E-03 199.836 2.500E+01 1.456E-01 3.162E+00 1.259E+00
7.943E-01 1.207E-02 298.37 4.700E+01 1.833E-01 3.162E+00 1.259E+00
1.000E+00 1.551E-02 383.407 7.600E+01 2.308E-01 3.162E+00 1.259E+00
1.259E+00 1.588E-02 392.554 9.800E+01 2.905E-01 3.162E+00 1.259E+00
1.585E+00 2.073E-02 512.446 1.610E+02 3.657E-01 3.162E+00 1.259E+00
1.995E+00 2.393E-02 591.55 2.340E+02 4.604E-01 3.162E+00 1.259E+00
2.512E+00 2.737E-02 676.586 3.370E+02 5.797E-01 3.162E+00 1.259E+00
3.162E+00 3.129E-02 773.489 4.850E+02 7.298E-01 3.162E+00 1.259E+00
3.981E+00 3.854E-02 952.709 7.520E+02 9.187E-01 3.162E+00 1.259E+00
5.012E+00 4.095E-02 1012.28 1.006E+03 1.157E+00 3.162E+00 1.259E+00
6.310E+00 4.381E-02 1082.98 1.355E+03 1.456E+00 3.162E+00 1.259E+00
7.943E+00 4.258E-02 1052.58 1.658E+03 1.833E+00 3.162E+00 1.259E+00
1.000E+01 4.346E-02 1074.33 2.130E+03 2.308E+00 3.162E+00 1.259E+00
1.259E+01 3.805E-02 940.596 2.348E+03 2.905E+00 3.162E+00 1.259E+00
1.585E+01 3.382E-02 836.03 2.627E+03 3.657E+00 3.162E+00 1.259E+00
1.995E+01 2.539E-02 627.641 2.483E+03 4.604E+00 3.162E+00 1.259E+00
2.512E+01 1.762E-02 435.566 2.169E+03 5.797E+00 3.162E+00 1.259E+00
3.162E+01 9.748E-03 240.971 1.511E+03 7.298E+00 3.162E+00 1.259E+00
3.981E+01 5.125E-03 126.69 1.000E+03 9.187E+00 3.162E+00 1.259E+00
5.012E+01 1.970E-03 48.6984 4.840E+02 1.157E+01 3.162E+00 1.259E+00
6.310E+01 5.238E-04 12.9483 1.620E+02 1.456E+01 3.162E+00 1.259E+00
7.943E+01 1.284E-04 3.17405 5.000E+01 1.833E+01 3.162E+00 1.259E+00
1.000E+02 6.121E-06 0.151311 3.000E+00 2.308E+01 3.162E+00 1.259E+00
1.259E+02 1.621E-06 0.0400711 1.000E+00 2.905E+01 3.162E+00 1.259E+00
1.585E+02 0.000E+00 0 0.000E+00 3.657E+01 3.162E+00 1.259E+00
1.995E+02 0.000E+00 0 0.000E+00 4.604E+01 3.162E+00 1.259E+00
2.512E+02 0.000E+00 0 0.000E+00 5.797E+01 3.162E+00 1.259E+00
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 3.162E+00 1.259E+00
