 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  11,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  5.70381E-16  1.25279E-16  9.43990E-17  5.20458E-16  1.3E-06
   1.25000E+02  4.90460E-16  1.04971E-16  8.17328E-17  4.38842E-16  1.8E-05
   1.50000E+02  4.31166E-16  8.87658E-17  7.30117E-17  3.80681E-16  2.2E-06
   1.75000E+02  3.85395E-16  7.59961E-17  6.64268E-17  3.36936E-16  2.2E-06
   2.00000E+02  3.48848E-16  6.58156E-17  6.11013E-17  3.02757E-16  7.8E-06
   2.50000E+02  2.94415E-16  5.09421E-17  5.27013E-17  2.52588E-16  1.3E-06
   3.00000E+02  2.55588E-16  4.08034E-17  4.61657E-17  2.17377E-16  2.5E-05
   3.50000E+02  2.26389E-16  3.35662E-17  4.08684E-17  1.91196E-16  6.4E-06
   4.00000E+02  2.03551E-16  2.81996E-17  3.64808E-17  1.70905E-16  1.2E-05
   4.50000E+02  1.85132E-16  2.40929E-17  3.27875E-17  1.54679E-16  1.1E-05
   5.00000E+02  1.69820E-16  2.08690E-17  2.96233E-17  1.41386E-16  5.4E-06
   6.00000E+02  1.45592E-16  1.61922E-17  2.45905E-17  1.20847E-16  4.9E-06
   7.00000E+02  1.27167E-16  1.29994E-17  2.07962E-17  1.05658E-16  1.5E-05
   8.00000E+02  1.12653E-16  1.07496E-17  1.79182E-17  9.38396E-17  1.3E-05
   9.00000E+02  1.01262E-16  9.09166E-18  1.56664E-17  8.43821E-17  4.3E-06
   1.00000E+03  9.21966E-17  7.81981E-18  1.38512E-17  7.66550E-17  1.2E-02
   1.25000E+03  7.58304E-17  5.65557E-18  1.05551E-17  6.23913E-17  1.3E-02
   1.50000E+03  6.47475E-17  4.31326E-18  8.35493E-18  5.26267E-17  1.2E-02
   1.75000E+03  5.66639E-17  3.41380E-18  6.80053E-18  4.55234E-17  1.3E-02
   2.00000E+03  5.04690E-17  2.77777E-18  5.65656E-18  4.01232E-17  1.7E-02
   2.50000E+03  4.15406E-17  1.95418E-18  4.11099E-18  3.24536E-17  1.8E-02
   3.00000E+03  3.53767E-17  1.45693E-18  3.13680E-18  2.72661E-17  2.5E-02
   3.50000E+03  3.08462E-17  1.13207E-18  2.48049E-18  2.35223E-17  1.3E-02
   4.00000E+03  2.73675E-17  9.07368E-19  2.01586E-18  2.06924E-17  5.2E-02
   4.50000E+03  2.46087E-17  7.45057E-19  1.67405E-18  1.84777E-17  4.1E-02
   5.00000E+03  2.23653E-17  6.23755E-19  1.41478E-18  1.66970E-17  6.0E-02
   6.00000E+03  1.89352E-17  4.57340E-19  1.05297E-18  1.40106E-17  7.6E-02
   7.00000E+03  1.64339E-17  3.50979E-19  8.17393E-19  1.20796E-17  8.0E-02
   8.00000E+03  1.45280E-17  2.78672E-19  6.54938E-19  1.06245E-17  7.5E-02
   9.00000E+03  1.30270E-17  2.27148E-19  5.37861E-19  9.48855E-18  4.8E-02
   1.00000E+04  1.18140E-17  1.89045E-19  4.50482E-19  8.57709E-18  7.5E-02
   1.25000E+04  9.37966E-18  1.27880E-19  3.08538E-19  6.93029E-18  9.0E-07
   1.50000E+04  7.94327E-18  9.27652E-20  2.25911E-19  5.82792E-18  1.0E-07
   1.75000E+04  6.90161E-18  7.06509E-20  1.73332E-19  5.03824E-18  1.0E-07
   2.00000E+04  6.11156E-18  5.57766E-20  1.37678E-19  4.44470E-18  1.7E-07
   2.50000E+04  4.99258E-18  3.75495E-20  9.35866E-20  3.61183E-18  9.3E-07
   3.00000E+04  4.23808E-18  2.71704E-20  6.82281E-20  3.05540E-18  1.0E-07
   3.50000E+04  3.69496E-18  2.06706E-20  5.22249E-20  2.65746E-18  1.0E-07
   4.00000E+04  3.28534E-18  1.63161E-20  4.14365E-20  2.35873E-18  1.0E-07
   4.50000E+04  2.96541E-18  1.32478E-20  3.37949E-20  2.12610E-18  4.3E-06
   5.00000E+04  2.70864E-18  1.09995E-20  2.81702E-20  1.93994E-18  1.7E-07
   6.00000E+04  2.32220E-18  7.98097E-21  2.05774E-20  1.66065E-18  1.8E-07
   7.00000E+04  2.04529E-18  6.09305E-21  1.57979E-20  1.46113E-18  4.0E-06
   8.00000E+04  1.83722E-18  4.82846E-21  1.25794E-20  1.31154E-18  1.4E-05
   9.00000E+04  1.67521E-18  3.93693E-21  1.03000E-20  1.19525E-18  3.8E-05
   1.00000E+05  1.54554E-18  3.28298E-21  8.62133E-21  1.10229E-18  9.0E-05
   1.25000E+05  1.31220E-18  2.24202E-21  5.93422E-21  9.35130E-19  4.8E-04
   1.50000E+05  1.15694E-18  1.64801E-21  4.38982E-21  8.23922E-19  1.6E-03
   1.75000E+05  1.04639E-18  1.27414E-21  3.41203E-21  7.44383E-19  4.2E-03
   2.00000E+05  9.63820E-19  1.02197E-21  2.74917E-21  6.84512E-19  9.0E-03
   2.50000E+05  8.49059E-19  7.10507E-22  1.92551E-21  6.04922E-19  7.0E-06
   3.00000E+05  7.73447E-19  5.30433E-22  1.44589E-21  5.51110E-19  7.9E-06
   3.50000E+05  7.20147E-19  4.15624E-22  1.13828E-21  5.13249E-19  1.0E-07
   4.00000E+05  6.80740E-19  3.37212E-22  9.27147E-22  4.85236E-19  3.4E-07
   4.50000E+05  6.50548E-19  2.80858E-22  7.74752E-22  4.63753E-19  1.0E-06
   5.00000E+05  6.26770E-19  2.38736E-22  6.60414E-22  4.46869E-19  1.0E-07
   6.00000E+05  5.91936E-19  1.80574E-22  5.01811E-22  4.22143E-19  1.0E-07
   7.00000E+05  5.67875E-19  1.42801E-22  3.98255E-22  4.05067E-19  1.0E-07
   8.00000E+05  5.50434E-19  1.16595E-22  3.26095E-22  3.92686E-19  1.0E-07
   9.00000E+05  5.37325E-19  9.75084E-23  2.73354E-22  3.83391E-19  1.0E-07
   1.00000E+06  5.27187E-19  8.30837E-23  2.33373E-22  3.76204E-19  1.0E-07
   1.25000E+06  5.10393E-19  5.92470E-23  1.67041E-22  0.00000E+00  1.3E-05
   1.50000E+06  4.99766E-19  4.47469E-23  1.26503E-22  0.00000E+00  1.4E-05
   1.75000E+06  4.92633E-19  3.52108E-23  9.97515E-23  0.00000E+00  1.4E-05
   2.00000E+06  4.87614E-19  2.85508E-23  8.10184E-23  0.00000E+00  1.5E-05
   2.50000E+06  4.81125E-19  2.00160E-23  5.69428E-23  0.00000E+00  1.6E-05
   3.00000E+06  4.77230E-19  1.49032E-23  4.24768E-23  0.00000E+00  1.6E-05
   3.50000E+06  4.74682E-19  1.15737E-23  3.30357E-23  0.00000E+00  1.7E-05
   4.00000E+06  4.72923E-19  9.27357E-24  2.65020E-23  0.00000E+00  1.7E-05
   4.50000E+06  4.71684E-19  7.61245E-24  2.17768E-23  0.00000E+00  1.8E-05
   5.00000E+06  4.70761E-19  6.37075E-24  1.82406E-23  0.00000E+00  1.8E-05
   6.00000E+06  4.69564E-19  4.66631E-24  1.33799E-23  0.00000E+00  1.8E-05
   7.00000E+06  4.68906E-19  3.57552E-24  1.02643E-23  0.00000E+00  1.9E-05
   8.00000E+06  4.68447E-19  2.83307E-24  8.14104E-24  0.00000E+00  1.9E-05
   9.00000E+06  4.68134E-19  2.30374E-24  6.62568E-24  0.00000E+00  1.9E-05
   1.00000E+07  4.67989E-19  1.91241E-24  5.50441E-24  0.00000E+00  1.9E-05
   1.25000E+07  4.67819E-19  1.28483E-24  3.70411E-24  0.00000E+00  1.9E-05
   1.50000E+07  4.67739E-19  9.25370E-25  2.67143E-24  0.00000E+00  1.9E-05
   1.75000E+07  4.67562E-19  6.99641E-25  2.02219E-24  0.00000E+00  2.0E-05
   2.00000E+07  4.67536E-19  5.48302E-25  1.58651E-24  0.00000E+00  2.0E-05
   2.50000E+07  4.67349E-19  3.63738E-25  1.05458E-24  0.00000E+00  2.0E-05
   3.00000E+07  4.67229E-19  2.59376E-25  7.53408E-25  0.00000E+00  2.0E-05
   3.50000E+07  4.67022E-19  1.94482E-25  5.65920E-25  0.00000E+00  2.0E-05
   4.00000E+07  4.66890E-19  1.51312E-25  4.41065E-25  0.00000E+00  2.0E-05
   4.50000E+07  4.66798E-19  1.21111E-25  3.53626E-25  0.00000E+00  2.0E-05
   5.00000E+07  4.66688E-19  9.91376E-26  2.89944E-25  0.00000E+00  2.0E-05
   6.00000E+07  4.66643E-19  6.99469E-26  2.05212E-25  0.00000E+00  2.0E-05
