 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  63,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  5.43848E-16  5.78888E-17  9.26267E-17  1.35989E-15  1.8E-05
   1.25000E+02  4.33971E-16  5.23143E-17  8.42947E-17  1.14448E-15  1.5E-05
   1.50000E+02  3.88727E-16  4.84997E-17  7.98817E-17  9.90519E-16  6.1E-05
   1.75000E+02  3.67231E-16  4.57491E-17  7.68717E-17  8.75174E-16  3.8E-06
   2.00000E+02  3.53771E-16  4.32477E-17  7.37935E-17  7.85222E-16  5.0E-06
   2.50000E+02  3.37268E-16  3.89771E-17  6.79958E-17  6.53364E-16  3.4E-05
   3.00000E+02  3.26397E-16  3.55508E-17  6.29650E-17  5.60795E-16  3.9E-05
   3.50000E+02  3.17769E-16  3.27589E-17  5.86582E-17  4.91923E-16  1.3E-05
   4.00000E+02  3.10213E-16  3.04304E-17  5.49394E-17  4.38557E-16  3.4E-05
   4.50000E+02  3.03280E-16  2.84504E-17  5.16970E-17  3.95914E-16  3.9E-05
   5.00000E+02  2.96772E-16  2.67380E-17  4.88387E-17  3.61033E-16  2.5E-05
   6.00000E+02  2.84710E-16  2.39032E-17  4.40146E-17  3.07322E-16  3.4E-05
   7.00000E+02  2.73728E-16  2.16394E-17  4.00971E-17  2.67839E-16  1.1E-05
   8.00000E+02  2.63687E-16  1.97770E-17  3.68442E-17  2.37559E-16  1.4E-05
   9.00000E+02  2.54493E-16  1.82120E-17  3.40972E-17  2.13578E-16  1.0E-02
   1.00000E+03  2.46063E-16  1.68744E-17  3.17439E-17  1.94100E-16  1.4E-02
   1.25000E+03  2.27792E-16  1.42352E-17  2.70932E-17  1.58327E-16  7.7E-03
   1.50000E+03  2.12740E-16  1.22818E-17  2.36438E-17  1.33896E-16  9.0E-03
   1.75000E+03  2.00113E-16  1.07713E-17  2.09665E-17  1.16119E-16  1.1E-02
   2.00000E+03  1.89364E-16  9.57157E-18  1.88260E-17  1.02575E-16  7.9E-03
   2.50000E+03  1.71994E-16  7.79740E-18  1.56189E-17  8.32455E-17  1.2E-02
   3.00000E+03  1.58473E-16  6.55766E-18  1.33294E-17  7.00738E-17  1.0E-02
