 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  78,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  2.92801E-16  5.82214E-17  8.74689E-17  6.05357E-16  4.8E-05
   1.25000E+02  2.77940E-16  5.31314E-17  8.25866E-17  5.24736E-16  1.8E-05
   1.50000E+02  2.70253E-16  4.99014E-17  7.92215E-17  4.65118E-16  5.3E-05
   1.75000E+02  2.64209E-16  4.70351E-17  7.59247E-17  4.18956E-16  2.6E-06
   2.00000E+02  2.59106E-16  4.44757E-17  7.27842E-17  3.82006E-16  4.2E-05
   2.50000E+02  2.50589E-16  4.01378E-17  6.71399E-17  3.26154E-16  4.1E-06
   3.00000E+02  2.43465E-16  3.66152E-17  6.23026E-17  2.85639E-16  3.6E-05
   3.50000E+02  2.37231E-16  3.36957E-17  5.81420E-17  2.54716E-16  5.7E-06
   4.00000E+02  2.31668E-16  3.12410E-17  5.45457E-17  2.30215E-16  6.8E-06
   4.50000E+02  2.26623E-16  2.91481E-17  5.14068E-17  2.10257E-16  3.9E-06
   5.00000E+02  2.22020E-16  2.73482E-17  4.86538E-17  1.93629E-16  2.0E-05
   6.00000E+02  2.13828E-16  2.44030E-17  4.40328E-17  1.67434E-16  9.0E-06
   7.00000E+02  2.06677E-16  2.20913E-17  4.02973E-17  1.47656E-16  1.3E-05
   8.00000E+02  2.00304E-16  2.02209E-17  3.72001E-17  1.32156E-16  6.7E-06
   9.00000E+02  1.94535E-16  1.86687E-17  3.45777E-17  1.19667E-16  1.7E-05
   1.00000E+03  1.89234E-16  1.73475E-17  3.23105E-17  1.09396E-16  2.0E-05
   1.25000E+03  1.77662E-16  1.47794E-17  2.78098E-17  9.01927E-17  3.9E-03
   1.50000E+03  1.67890E-16  1.28873E-17  2.44316E-17  7.68547E-17  2.7E-03
   1.75000E+03  1.59484E-16  1.14275E-17  2.17984E-17  6.70387E-17  1.9E-03
   2.00000E+03  1.52149E-16  1.02607E-17  1.96831E-17  5.95072E-17  1.9E-03
   2.50000E+03  1.39928E-16  8.50527E-18  1.64912E-17  4.86892E-17  2.6E-03
   3.00000E+03  1.30100E-16  7.24037E-18  1.41860E-17  4.12785E-17  2.4E-03
   3.50000E+03  1.21987E-16  6.28315E-18  1.24359E-17  3.58723E-17  1.9E-03
   4.00000E+03  1.15150E-16  5.53339E-18  1.10581E-17  3.17463E-17  1.5E-03
   4.50000E+03  1.09294E-16  4.93152E-18  9.94472E-18  2.84870E-17  6.6E-03
   5.00000E+03  1.04206E-16  4.43878E-18  9.02594E-18  2.58434E-17  3.8E-03
   6.00000E+03  9.57641E-17  3.68307E-18  7.59871E-18  2.18084E-17  4.9E-03
   7.00000E+03  8.89897E-17  3.13110E-18  6.53798E-18  1.88736E-17  4.3E-03
   8.00000E+03  8.33893E-17  2.70969E-18  5.71554E-18  1.66456E-17  6.5E-03
   9.00000E+03  7.86551E-17  2.37786E-18  5.05920E-18  1.48976E-17  4.5E-03
   1.00000E+04  7.45824E-17  2.11022E-18  4.52378E-18  1.34900E-17  5.5E-03
   1.25000E+04  6.68118E-17  1.62607E-18  3.54040E-18  1.09353E-17  3.1E-07
   1.50000E+04  6.05874E-17  1.30406E-18  2.87495E-18  9.21710E-18  2.9E-07
   1.75000E+04  5.56847E-17  1.07635E-18  2.39820E-18  7.98182E-18  2.5E-07
   2.00000E+04  5.16978E-17  9.08016E-19  2.04192E-18  7.05072E-18  2.9E-07
   2.50000E+04  4.55584E-17  6.78289E-19  1.54912E-18  5.73958E-18  3.1E-07
