1.88839E+00 2.39053E-01 239053 1.04174E+05 1.04174E+05 1.68303E+00 3.10116E-01
2.37734E+00 1.61708E-01 161708 8.87150E+04 8.87150E+04 2.11881E+00 4.14290E-01
2.99289E+00 1.09605E-01 109605 7.57000E+04 7.57000E+04 2.66742E+00 5.03005E-01
3.76783E+00 7.33819E-02 73381.9 6.38050E+04 6.38050E+04 3.35808E+00 5.78705E-01
4.74342E+00 4.96425E-02 49642.5 5.43400E+04 5.43400E+04 4.22757E+00 6.42510E-01
5.97161E+00 3.32709E-02 33270.9 4.58490E+04 4.58490E+04 5.32220E+00 6.96850E-01
7.51781E+00 2.25689E-02 22568.9 3.91540E+04 3.91540E+04 6.70025E+00 7.42699E-01
9.46436E+00 1.51808E-02 15180.8 3.31560E+04 3.31560E+04 8.43512E+00 7.81853E-01
1.19149E+01 1.02481E-02 10248.1 2.81780E+04 2.81780E+04 1.06192E+01 8.15009E-01
1.50000E+01 6.92501E-03 6925.01 2.39710E+04 2.39710E+04 1.33688E+01 8.43187E-01
1.88839E+01 4.61771E-03 4617.71 2.01230E+04 2.01230E+04 1.68303E+01 8.67158E-01
2.37734E+01 3.11239E-03 3112.39 1.70750E+04 1.70750E+04 2.11881E+01 8.87281E-01
2.99289E+01 2.08669E-03 2086.69 1.44120E+04 1.44120E+04 2.66742E+01 9.04356E-01
3.76783E+01 1.41853E-03 1418.53 1.23340E+04 1.23340E+04 3.35808E+01 9.18768E-01
4.74342E+01 9.56856E-04 956.856 1.04740E+04 1.04740E+04 4.22758E+01 9.31102E-01
5.97161E+01 6.49685E-04 649.685 8.95300E+03 8.95300E+03 5.32220E+01 9.41576E-01
7.51781E+01 4.37959E-04 437.959 7.59800E+03 7.59800E+03 6.70026E+01 9.50529E-01
9.46436E+01 2.91062E-04 291.062 6.35700E+03 6.35700E+03 8.43512E+01 9.58127E-01
1.19149E+02 1.95885E-04 195.885 5.38600E+03 5.38600E+03 1.06192E+02 9.64484E-01
1.50000E+02 1.31012E-04 131.012 4.53500E+03 4.53500E+03 1.33688E+02 9.69870E-01
1.88839E+02 8.98852E-05 89.8852 3.91700E+03 3.91700E+03 1.68303E+02 9.74405E-01
2.37734E+02 5.99148E-05 59.9148 3.28700E+03 3.28700E+03 2.11881E+02 9.78322E-01
2.99289E+02 4.02077E-05 40.2077 2.77700E+03 2.77700E+03 2.66742E+02 9.81609E-01
3.76783E+02 2.74758E-05 27.4758 2.38900E+03 2.38900E+03 3.35808E+02 9.84386E-01
4.74342E+02 1.70834E-05 17.0834 1.87000E+03 1.87000E+03 4.22758E+02 9.86775E-01
5.97161E+02 1.24524E-05 12.4524 1.71600E+03 1.71600E+03 5.32220E+02 9.88645E-01
7.51781E+02 8.29460E-06 8.2946 1.43900E+03 1.43900E+03 6.70026E+02 9.90361E-01
9.46437E+02 3.75446E-05 37.5446 8.20000E+03 8.20000E+03 8.43512E+02 9.91800E-01
1.19149E+03 0.00000E+00 0 0.00000E+00 0.00000E+00 1.06192E+03 1.00000E+00
