1.000E-01 0.000E+00 0 0.000E+00 2.308E-02 5.012E+01
1.259E-01 0.000E+00 0 0.000E+00 2.905E-02 5.012E+01
1.585E-01 0.000E+00 0 0.000E+00 3.657E-02 5.012E+01
1.995E-01 2.089E-03 0.932947 1.000E+00 4.604E-02 5.012E+01
2.512E-01 1.659E-03 0.740909 1.000E+00 5.797E-02 5.012E+01
3.162E-01 0.000E+00 0 0.000E+00 7.298E-02 5.012E+01
3.981E-01 2.094E-03 0.93518 2.000E+00 9.187E-02 5.012E+01
5.012E-01 8.315E-04 0.371348 1.000E+00 1.157E-01 5.012E+01
6.310E-01 2.642E-03 1.17992 4.000E+00 1.456E-01 5.012E+01
7.943E-01 1.049E-03 0.468483 2.000E+00 1.833E-01 5.012E+01
1.000E+00 6.251E-03 2.7917 1.500E+01 2.308E-01 5.012E+01
1.259E+00 5.297E-03 2.36564 1.600E+01 2.905E-01 5.012E+01
1.585E+00 4.996E-03 2.23121 1.900E+01 3.657E-01 5.012E+01
1.995E+00 7.519E-03 3.35799 3.600E+01 4.604E-01 5.012E+01
2.512E+00 1.029E-02 4.59551 6.200E+01 5.797E-01 5.012E+01
3.162E+00 8.962E-03 4.00243 6.800E+01 7.298E-01 5.012E+01
3.981E+00 1.455E-02 6.49803 1.390E+02 9.187E-01 5.012E+01
5.012E+00 1.463E-02 6.53376 1.760E+02 1.157E+00 5.012E+01
6.310E+00 1.724E-02 7.69938 2.610E+02 1.456E+00 5.012E+01
7.943E+00 1.899E-02 8.48093 3.620E+02 1.833E+00 5.012E+01
1.000E+01 1.975E-02 8.82035 4.740E+02 2.308E+00 5.012E+01
1.259E+01 2.327E-02 10.3924 7.030E+02 2.905E+00 5.012E+01
1.585E+01 2.127E-02 9.49918 8.090E+02 3.657E+00 5.012E+01
1.995E+01 2.204E-02 9.84306 1.055E+03 4.604E+00 5.012E+01
2.512E+01 1.976E-02 8.82482 1.191E+03 5.797E+00 5.012E+01
3.162E+01 1.721E-02 7.68599 1.306E+03 7.298E+00 5.012E+01
3.981E+01 1.181E-02 5.27435 1.128E+03 9.187E+00 5.012E+01
5.012E+01 8.257E-03 3.68758 9.930E+02 1.157E+01 5.012E+01
6.310E+01 5.304E-03 2.36877 8.030E+02 1.456E+01 5.012E+01
7.943E+01 2.429E-03 1.08479 4.630E+02 1.833E+01 5.012E+01
1.000E+02 8.668E-04 0.387113 2.080E+02 2.308E+01 5.012E+01
1.259E+02 2.549E-04 0.113838 7.700E+01 2.905E+01 5.012E+01
1.585E+02 4.470E-05 0.019963 1.700E+01 3.657E+01 5.012E+01
1.995E+02 1.253E-05 0.0055959 6.000E+00 4.604E+01 5.012E+01
2.512E+02 0.000E+00 0 0.000E+00 5.797E+01 5.012E+01
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 5.012E+01
