1.000E-01 9.376E-04 4.67487 1.000E+00 2.308E-02 1.995E+01
1.259E-01 2.234E-03 11.1387 3.000E+00 2.905E-02 1.995E+01
1.585E-01 1.775E-03 8.85015 3.000E+00 3.657E-02 1.995E+01
1.995E-01 3.290E-03 16.4039 7.000E+00 4.604E-02 1.995E+01
2.512E-01 3.733E-03 18.6127 1.000E+01 5.797E-02 1.995E+01
3.162E-01 5.930E-03 29.567 2.000E+01 7.298E-02 1.995E+01
3.981E-01 3.533E-03 17.6155 1.500E+01 9.187E-02 1.995E+01
5.012E-01 5.800E-03 28.9188 3.100E+01 1.157E-01 1.995E+01
6.310E-01 8.768E-03 43.7172 5.900E+01 1.456E-01 1.995E+01
7.943E-01 7.319E-03 36.4925 6.200E+01 1.833E-01 1.995E+01
1.000E+00 1.191E-02 59.3833 1.270E+02 2.308E-01 1.995E+01
1.259E+00 1.527E-02 76.1362 2.050E+02 2.905E-01 1.995E+01
1.585E+00 1.716E-02 85.5598 2.900E+02 3.657E-01 1.995E+01
1.995E+00 1.880E-02 93.7368 4.000E+02 4.604E-01 1.995E+01
2.512E+00 2.262E-02 112.783 6.060E+02 5.797E-01 1.995E+01
3.162E+00 2.728E-02 136.018 9.200E+02 7.298E-01 1.995E+01
3.981E+00 3.262E-02 162.643 1.385E+03 9.187E-01 1.995E+01
5.012E+00 3.485E-02 173.762 1.863E+03 1.157E+00 1.995E+01
6.310E+00 3.825E-02 190.714 2.574E+03 1.456E+00 1.995E+01
7.943E+00 3.956E-02 197.246 3.351E+03 1.833E+00 1.995E+01
1.000E+01 3.950E-02 196.947 4.213E+03 2.308E+00 1.995E+01
1.259E+01 3.709E-02 184.931 4.980E+03 2.905E+00 1.995E+01
1.585E+01 3.215E-02 160.3 5.434E+03 3.657E+00 1.995E+01
1.995E+01 2.618E-02 130.533 5.570E+03 4.604E+00 1.995E+01
2.512E+01 1.838E-02 91.6427 4.923E+03 5.797E+00 1.995E+01
3.162E+01 1.174E-02 58.5356 3.961E+03 7.298E+00 1.995E+01
3.981E+01 6.427E-03 32.045 2.729E+03 9.187E+00 1.995E+01
5.012E+01 2.816E-03 14.0406 1.505E+03 1.157E+01 1.995E+01
6.310E+01 1.005E-03 5.01093 6.760E+02 1.456E+01 1.995E+01
7.943E+01 2.809E-04 1.40057 2.380E+02 1.833E+01 1.995E+01
1.000E+02 4.594E-05 0.229057 4.900E+01 2.308E+01 1.995E+01
1.259E+02 3.724E-06 0.0185679 5.000E+00 2.905E+01 1.995E+01
1.585E+02 5.916E-07 0.00294972 1.000E+00 3.657E+01 1.995E+01
1.995E+02 0.000E+00 0 0.000E+00 4.604E+01 1.995E+01
2.512E+02 0.000E+00 0 0.000E+00 5.797E+01 1.995E+01
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 1.995E+01
