 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  69,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.22495E-15  6.94819E-17  1.13551E-16  1.12116E-15  2.3E-05
   1.25000E+02  1.06295E-15  5.99460E-17  9.27309E-17  9.49752E-16  7.8E-06
   1.50000E+02  9.42317E-16  5.88420E-17  8.84369E-17  8.26994E-16  1.5E-05
   1.75000E+02  8.49837E-16  6.13578E-17  9.12623E-17  7.34367E-16  2.2E-06
   2.00000E+02  7.77232E-16  6.51074E-17  9.61795E-17  6.61723E-16  1.9E-06
   2.50000E+02  6.71047E-16  7.23373E-17  1.04022E-16  5.54533E-16  5.9E-06
   3.00000E+02  5.97511E-16  7.72813E-17  1.05936E-16  4.78721E-16  3.9E-06
   3.50000E+02  5.43614E-16  7.98035E-17  1.03040E-16  4.21943E-16  7.6E-07
   4.00000E+02  5.02292E-16  8.04449E-17  9.74252E-17  3.77665E-16  1.2E-06
   4.50000E+02  4.69411E-16  7.97561E-17  9.06886E-17  3.42091E-16  8.4E-07
   5.00000E+02  4.42437E-16  7.81799E-17  8.38094E-17  3.12847E-16  5.5E-06
   6.00000E+02  4.00259E-16  7.35846E-17  7.14196E-17  2.67549E-16  3.0E-06
   7.00000E+02  3.68198E-16  6.82565E-17  6.16628E-17  2.34036E-16  4.0E-07
   8.00000E+02  3.42506E-16  6.29528E-17  5.42547E-17  2.08201E-16  3.8E-06
   9.00000E+02  3.20923E-16  5.79986E-17  4.86479E-17  1.87657E-16  1.1E-06
   1.00000E+03  3.02096E-16  5.34928E-17  4.43524E-17  1.70914E-16  1.3E-03
   1.25000E+03  2.64548E-16  4.41373E-17  3.70792E-17  1.40036E-16  1.2E-03
   1.50000E+03  2.37759E-16  3.70223E-17  3.24149E-17  1.18872E-16  9.9E-04
   1.75000E+03  2.17450E-16  3.15292E-17  2.89997E-17  1.03449E-16  9.5E-04
   2.00000E+03  2.01421E-16  2.72347E-17  2.63032E-17  9.16771E-17  1.2E-03
   2.50000E+03  1.77727E-16  2.11905E-17  2.23268E-17  7.46780E-17  1.2E-03
   3.00000E+03  1.60709E-16  1.71312E-17  1.93977E-17  6.30237E-17  1.5E-03
   3.50000E+03  1.47667E-16  1.42290E-17  1.70972E-17  5.45449E-17  1.7E-03
