 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  84,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  8.26816E-16  1.82418E-16  2.77770E-16  7.81327E-16  1.7E-06
   1.25000E+02  8.18130E-16  1.40036E-16  2.40733E-16  6.80789E-16  2.2E-05
   1.50000E+02  7.93354E-16  1.13660E-16  2.06422E-16  6.04673E-16  3.0E-06
   1.75000E+02  7.59017E-16  9.74098E-17  1.79566E-16  5.44995E-16  3.0E-06
   2.00000E+02  7.21736E-16  8.78673E-17  1.60689E-16  4.96828E-16  1.2E-06
   2.50000E+02  6.51297E-16  7.98297E-17  1.39508E-16  4.23669E-16  1.3E-06
   3.00000E+02  5.92474E-16  7.79974E-17  1.28780E-16  3.70465E-16  7.7E-06
   3.50000E+02  5.44691E-16  7.77418E-17  1.21131E-16  3.29845E-16  8.6E-07
   4.00000E+02  5.05626E-16  7.74663E-17  1.14100E-16  2.97748E-16  8.2E-07
   4.50000E+02  4.73309E-16  7.67504E-17  1.07163E-16  2.71694E-16  6.3E-06
   5.00000E+02  4.46246E-16  7.55744E-17  1.00363E-16  2.50085E-16  1.8E-06
   6.00000E+02  4.03663E-16  7.22388E-17  8.77114E-17  2.16211E-16  5.0E-07
   7.00000E+02  3.71849E-16  6.82639E-17  7.68784E-17  1.90714E-16  5.1E-07
   8.00000E+02  3.47112E-16  6.41523E-17  6.79401E-17  1.70712E-16  2.3E-06
   9.00000E+02  3.26668E-16  6.01713E-17  6.06535E-17  1.54569E-16  3.9E-06
   1.00000E+03  3.09844E-16  5.64161E-17  5.47513E-17  1.41266E-16  3.5E-06
   1.25000E+03  2.78120E-16  4.81831E-17  4.42771E-17  1.16402E-16  4.6E-04
   1.50000E+03  2.55091E-16  4.15198E-17  3.75994E-17  9.91226E-17  2.5E-04
   1.75000E+03  2.37098E-16  3.61504E-17  3.30155E-17  8.64077E-17  3.6E-04
   2.00000E+03  2.22408E-16  3.17920E-17  2.96448E-17  7.66534E-17  3.2E-04
   2.50000E+03  1.99491E-16  2.52436E-17  2.48869E-17  6.26592E-17  3.7E-04
   3.00000E+03  1.82184E-16  2.06282E-17  2.15481E-17  5.30944E-17  2.9E-04
   3.50000E+03  1.68506E-16  1.72376E-17  1.89874E-17  4.61423E-17  4.4E-04
   4.00000E+03  1.57388E-16  1.47004E-17  1.69654E-17  4.08176E-17  3.3E-04
   4.50000E+03  1.48118E-16  1.27424E-17  1.53173E-17  3.66040E-17  6.5E-04
   5.00000E+03  1.40228E-16  1.11893E-17  1.39396E-17  3.31883E-17  9.3E-04
   6.00000E+03  1.27412E-16  8.89304E-18  1.17576E-17  2.79904E-17  1.2E-03
   7.00000E+03  1.17351E-16  7.28936E-18  1.01051E-17  2.42228E-17  1.1E-03
   8.00000E+03  1.09172E-16  6.11562E-18  8.81265E-18  2.13668E-17  1.7E-03
