1.122E+00 1.492E+00 36002 1.370E+04 2.589E-01 3.162E+00
1.413E+00 7.385E-01 17820 8.535E+03 3.260E-01 3.162E+00
1.778E+00 3.536E-01 8532.37 5.145E+03 4.104E-01 3.162E+00
2.239E+00 1.751E-01 4225.16 3.208E+03 5.166E-01 3.162E+00
2.818E+00 8.031E-02 1937.88 1.852E+03 6.504E-01 3.162E+00
3.548E+00 4.020E-02 970.026 1.167E+03 8.188E-01 3.162E+00
4.467E+00 1.989E-02 479.946 7.270E+02 1.031E+00 3.162E+00
5.623E+00 8.846E-03 213.454 4.070E+02 1.298E+00 3.162E+00
7.079E+00 4.765E-03 114.979 2.760E+02 1.634E+00 3.162E+00
8.913E+00 2.139E-03 51.6141 1.560E+02 2.057E+00 3.162E+00
1.122E+01 1.013E-03 24.4437 9.300E+01 2.589E+00 3.162E+00
1.413E+01 6.576E-04 15.8679 7.600E+01 3.260E+00 3.162E+00
1.778E+01 3.299E-04 7.96049 4.800E+01 4.104E+00 3.162E+00
2.239E+01 1.201E-04 2.89801 2.200E+01 5.166E+00 3.162E+00
2.818E+01 7.806E-05 1.88359 1.800E+01 6.504E+00 3.162E+00
3.548E+01 3.789E-05 0.914286 1.100E+01 8.188E+00 3.162E+00
4.467E+01 5.472E-06 0.132039 2.000E+00 1.031E+01 3.162E+00
5.623E+01 4.347E-06 0.104893 2.000E+00 1.298E+01 3.162E+00
7.079E+01 8.632E-06 0.20829 5.000E+00 1.634E+01 3.162E+00
8.913E+01 5.485E-06 0.132353 4.000E+00 2.057E+01 3.162E+00
1.122E+02 1.089E-06 0.0262776 1.000E+00 2.589E+01 3.162E+00
1.413E+02 0.000E+00 0 0.000E+00 3.260E+01 3.162E+00
1.778E+02 6.873E-07 0.0165845 1.000E+00 4.104E+01 3.162E+00
2.239E+02 0.000E+00 0 0.000E+00 5.166E+01 3.162E+00
2.818E+02 0.000E+00 0 0.000E+00 6.504E+01 3.162E+00
3.548E+02 0.000E+00 0 0.000E+00 8.188E+01 3.162E+00
4.467E+02 0.000E+00 0 0.000E+00 1.031E+02 3.162E+00
5.623E+02 0.000E+00 0 0.000E+00 1.298E+02 3.162E+00
7.079E+02 0.000E+00 0 0.000E+00 1.634E+02 3.162E+00
