1.122E+00 2.704E+00 1207.61 7.279E+03 2.589E-01 5.012E+01
1.413E+00 6.438E-01 287.521 2.182E+03 3.260E-01 5.012E+01
1.778E+00 1.516E-01 67.7046 6.470E+02 4.104E-01 5.012E+01
2.239E+00 3.835E-02 17.1271 2.060E+02 5.166E-01 5.012E+01
2.818E+00 7.689E-03 3.43391 5.200E+01 6.504E-01 5.012E+01
3.548E+00 2.349E-03 1.04906 2.000E+01 8.188E-01 5.012E+01
4.467E+00 7.464E-04 0.333342 8.000E+00 1.031E+00 5.012E+01
5.623E+00 1.482E-04 0.0661861 2.000E+00 1.298E+00 5.012E+01
7.079E+00 5.887E-05 0.0262913 1.000E+00 1.634E+00 5.012E+01
8.913E+00 4.676E-05 0.020883 1.000E+00 2.057E+00 5.012E+01
1.122E+01 0.000E+00 0 0.000E+00 2.589E+00 5.012E+01
1.413E+01 0.000E+00 0 0.000E+00 3.260E+00 5.012E+01
1.778E+01 0.000E+00 0 0.000E+00 4.104E+00 5.012E+01
2.239E+01 0.000E+00 0 0.000E+00 5.166E+00 5.012E+01
2.818E+01 0.000E+00 0 0.000E+00 6.504E+00 5.012E+01
3.548E+01 0.000E+00 0 0.000E+00 8.188E+00 5.012E+01
4.467E+01 0.000E+00 0 0.000E+00 1.031E+01 5.012E+01
5.623E+01 0.000E+00 0 0.000E+00 1.298E+01 5.012E+01
7.079E+01 0.000E+00 0 0.000E+00 1.634E+01 5.012E+01
8.913E+01 0.000E+00 0 0.000E+00 2.057E+01 5.012E+01
1.122E+02 0.000E+00 0 0.000E+00 2.589E+01 5.012E+01
1.413E+02 0.000E+00 0 0.000E+00 3.260E+01 5.012E+01
1.778E+02 0.000E+00 0 0.000E+00 4.104E+01 5.012E+01
2.239E+02 0.000E+00 0 0.000E+00 5.166E+01 5.012E+01
2.818E+02 0.000E+00 0 0.000E+00 6.504E+01 5.012E+01
3.548E+02 0.000E+00 0 0.000E+00 8.188E+01 5.012E+01
4.467E+02 0.000E+00 0 0.000E+00 1.031E+02 5.012E+01
5.623E+02 0.000E+00 0 0.000E+00 1.298E+02 5.012E+01
7.079E+02 0.000E+00 0 0.000E+00 1.634E+02 5.012E+01
