 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  87,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  9.64735E-16  6.88442E-17  1.12669E-16  1.55387E-15  1.5E-05
   1.25000E+02  7.21350E-16  6.10682E-17  1.00215E-16  1.30692E-15  1.0E-05
   1.50000E+02  5.75246E-16  5.54409E-17  9.15076E-17  1.13064E-15  2.5E-05
   1.75000E+02  5.01502E-16  5.21149E-17  8.75704E-17  9.97743E-16  1.6E-05
   2.00000E+02  4.58364E-16  4.94352E-17  8.43088E-17  8.94240E-16  4.9E-06
   2.50000E+02  4.11654E-16  4.50198E-17  7.84090E-17  7.42719E-16  3.5E-05
   3.00000E+02  3.87172E-16  4.13909E-17  7.31020E-17  6.36777E-16  3.4E-05
   3.50000E+02  3.71587E-16  3.83359E-17  6.83884E-17  5.58248E-16  8.6E-06
   4.00000E+02  3.59998E-16  3.57033E-17  6.41913E-17  4.97603E-16  2.5E-05
   4.50000E+02  3.50681E-16  3.34180E-17  6.04700E-17  4.49264E-16  1.6E-05
   5.00000E+02  3.42627E-16  3.14092E-17  5.71537E-17  4.09785E-16  5.8E-06
   6.00000E+02  3.28772E-16  2.80416E-17  5.15203E-17  3.49071E-16  3.2E-06
   7.00000E+02  3.16798E-16  2.53241E-17  4.69200E-17  3.04469E-16  6.9E-06
   8.00000E+02  3.06132E-16  2.30885E-17  4.31007E-17  2.70241E-16  4.1E-06
   9.00000E+02  2.96495E-16  2.12193E-17  3.98803E-17  2.43097E-16  1.5E-05
   1.00000E+03  2.87716E-16  1.96368E-17  3.71308E-17  2.21012E-16  2.2E-02
   1.25000E+03  2.68761E-16  1.65799E-17  3.17428E-17  1.80305E-16  1.7E-02
   1.50000E+03  2.53040E-16  1.43728E-17  2.77738E-17  1.52397E-16  1.2E-02
   1.75000E+03  2.39679E-16  1.26952E-17  2.47051E-17  1.32048E-16  1.0E+00
   2.00000E+03  2.28112E-16  1.13701E-17  2.22488E-17  1.16549E-16  2.3E-02
   2.50000E+03  2.08935E-16  9.39819E-18  1.85451E-17  9.44960E-17  1.7E-02
   3.00000E+03  1.93557E-16  7.99554E-18  1.58828E-17  7.95512E-17  1.7E-02
   3.50000E+03  1.80864E-16  6.94275E-18  1.38754E-17  6.87496E-17  1.6E-02
   4.00000E+03  1.70159E-16  6.12184E-18  1.23072E-17  6.05733E-17  1.5E-02
   4.50000E+03  1.60976E-16  5.46259E-18  1.10464E-17  5.41671E-17  3.3E-02
   5.00000E+03  1.52992E-16  4.92176E-18  1.00105E-17  4.90091E-17  4.2E-02
   6.00000E+03  1.39732E-16  4.08732E-18  8.40700E-18  4.12120E-17  4.3E-02
   7.00000E+03  1.29116E-16  3.47561E-18  7.22353E-18  3.55907E-17  4.2E-02
   8.00000E+03  1.20385E-16  3.01011E-18  6.31504E-18  3.13406E-17  3.7E-02
   9.00000E+03  1.13050E-16  2.64516E-18  5.59591E-18  2.80128E-17  2.0E-02
   1.00000E+04  1.06777E-16  2.35157E-18  5.01193E-18  2.53367E-17  3.0E-02
   1.25000E+04  9.54573E-17  1.82020E-18  3.93988E-18  2.04907E-17  1.0E-07
   1.50000E+04  8.59544E-17  1.46566E-18  3.21178E-18  1.72406E-17  3.1E-07
   1.75000E+04  7.85666E-17  1.21416E-18  2.68808E-18  1.49089E-17  9.7E-07
   2.00000E+04  7.26220E-17  1.02760E-18  2.29532E-18  1.31585E-17  1.0E-07
   2.50000E+04  6.35778E-17  7.71733E-19  1.74976E-18  1.06973E-17  1.0E-07
   3.00000E+04  5.69641E-17  6.06641E-19  1.39253E-18  9.05128E-18  2.8E-06
   3.50000E+04  5.18809E-17  4.92760E-19  1.14300E-18  7.87287E-18  3.2E-06
   4.00000E+04  4.78327E-17  4.10283E-19  9.60276E-19  6.98757E-18  2.3E-06
   4.50000E+04  4.45213E-17  3.48282E-19  8.21578E-19  6.29831E-18  3.3E-06
   5.00000E+04  4.17554E-17  3.00276E-19  7.13269E-19  5.74647E-18  8.8E-06
   6.00000E+04  3.73831E-17  2.31455E-19  5.56338E-19  4.91813E-18  4.2E-05
   7.00000E+04  3.40703E-17  1.85114E-19  4.49350E-19  4.32598E-18  1.4E-04
