 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  17,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  5.14700E-16  1.86627E-16  1.58501E-16  2.44100E-16  1.5E-06
   1.25000E+02  4.43561E-16  1.51567E-16  1.26313E-16  2.30331E-16  5.1E-06
   1.50000E+02  3.95175E-16  1.26407E-16  1.06922E-16  2.16649E-16  4.2E-06
   1.75000E+02  3.60153E-16  1.07980E-16  9.40034E-17  2.03157E-16  2.7E-06
   2.00000E+02  3.34642E-16  9.47090E-17  8.51918E-17  1.89433E-16  8.9E-07
   2.50000E+02  2.98188E-16  7.60673E-17  7.32340E-17  1.65368E-16  5.7E-07
   3.00000E+02  2.71933E-16  6.31265E-17  6.48145E-17  1.46248E-16  2.0E-06
   3.50000E+02  2.51376E-16  5.35521E-17  5.82259E-17  1.30997E-16  2.2E-06
   4.00000E+02  2.34468E-16  4.61910E-17  5.28107E-17  1.18628E-16  1.1E-06
   4.50000E+02  2.20125E-16  4.03539E-17  4.82351E-17  1.08425E-16  4.9E-06
   5.00000E+02  2.07700E-16  3.56286E-17  4.42820E-17  9.98701E-17  1.1E-05
   6.00000E+02  1.86979E-16  2.85108E-17  3.78083E-17  8.63346E-17  1.5E-06
   7.00000E+02  1.70631E-16  2.34519E-17  3.27857E-17  7.61111E-17  8.9E-06
   8.00000E+02  1.57385E-16  1.97088E-17  2.87917E-17  6.81103E-17  1.6E-06
   9.00000E+02  1.46373E-16  1.68475E-17  2.55468E-17  6.16738E-17  1.6E-06
   1.00000E+03  1.37036E-16  1.46040E-17  2.28648E-17  5.63803E-17  9.0E-06
   1.25000E+03  1.18798E-16  1.07078E-17  1.78613E-17  4.64966E-17  8.6E-04
   1.50000E+03  1.05362E-16  8.24901E-18  1.44242E-17  3.96267E-17  6.9E-04
   1.75000E+03  9.49682E-17  6.58270E-18  1.19410E-17  3.45638E-17  1.6E-03
   2.00000E+03  8.66696E-17  5.40170E-18  1.00906E-17  3.06554E-17  9.8E-04
   2.50000E+03  7.41492E-17  3.86753E-18  7.54930E-18  2.50056E-17  1.3E-03
   3.00000E+03  6.50487E-17  2.93012E-18  5.90411E-18  2.11239E-17  1.1E-03
   3.50000E+03  5.80777E-17  2.30869E-18  4.76619E-18  1.82942E-17  1.9E-03
   4.00000E+03  5.25392E-17  1.87266E-18  3.94118E-18  1.61402E-17  1.7E-03
   4.50000E+03  4.80183E-17  1.55353E-18  3.32136E-18  1.44455E-17  1.8E-03
   5.00000E+03  4.42499E-17  1.31217E-18  2.84244E-18  1.30774E-17  4.2E-03
   6.00000E+03  3.83106E-17  9.76096E-19  2.15890E-18  1.10041E-17  5.2E-03
   7.00000E+03  3.38292E-17  7.57436E-19  1.70209E-18  9.50706E-18  3.5E-03
   8.00000E+03  3.03203E-17  6.06600E-19  1.38043E-18  8.37518E-18  5.4E-03
   9.00000E+03  2.74945E-17  4.97851E-19  1.14471E-18  7.48927E-18  6.2E-03
   1.00000E+04  2.51682E-17  4.16685E-19  9.66412E-19  6.77693E-18  6.3E-03
   1.25000E+04  2.07015E-17  2.84847E-19  6.71774E-19  5.48633E-18  3.1E-07
   1.50000E+04  1.77096E-17  2.08168E-19  4.96970E-19  4.61961E-18  3.0E-07
   1.75000E+04  1.55041E-17  1.59433E-19  3.84239E-19  3.99769E-18  2.6E-07
   2.00000E+04  1.38101E-17  1.26419E-19  3.07014E-19  3.52901E-18  3.4E-07
   2.50000E+04  1.13779E-17  8.56543E-20  2.10492E-19  2.87068E-18  4.6E-07
   3.00000E+04  9.71522E-18  6.22578E-20  1.54371E-19  2.43005E-18  4.9E-07
   3.50000E+04  8.50660E-18  4.75233E-20  1.18683E-19  2.11457E-18  4.7E-07
   4.00000E+04  7.58837E-18  3.76098E-20  9.44865E-20  1.87744E-18  5.8E-07
   4.50000E+04  6.86713E-18  3.06013E-20  7.72715E-20  1.69278E-18  4.8E-07
   5.00000E+04  6.28567E-18  2.54520E-20  6.45550E-20  1.54492E-18  1.0E-07
   6.00000E+04  5.40607E-18  1.85177E-20  4.73202E-20  1.32292E-18  1.0E-07
   7.00000E+04  4.77247E-18  1.41665E-20  3.64247E-20  1.16424E-18  1.3E-07
   8.00000E+04  4.29450E-18  1.12446E-20  2.90639E-20  1.04521E-18  3.6E-07
   9.00000E+04  3.92123E-18  9.18067E-21  2.38376E-20  9.52674E-19  1.0E-07
   1.00000E+05  3.62176E-18  7.66430E-21  1.99807E-20  8.78657E-19  1.0E-07
   1.25000E+05  3.08124E-18  5.24553E-21  1.37905E-20  7.45707E-19  1.0E-07
   1.50000E+05  2.72039E-18  3.86196E-21  1.02218E-20  6.57333E-19  2.4E-06
   1.75000E+05  2.46286E-18  2.98959E-21  7.95722E-21  5.94473E-19  2.4E-06
   2.00000E+05  2.27018E-18  2.40034E-21  6.41933E-21  5.47554E-19  1.4E-06
   2.50000E+05  2.00187E-18  1.67139E-21  4.50458E-21  4.82386E-19  1.4E-05
   3.00000E+05  1.82473E-18  1.24922E-21  3.38725E-21  4.39474E-19  7.9E-05
   3.50000E+05  1.69968E-18  9.79702E-22  2.66950E-21  4.09217E-19  3.1E-04
   4.00000E+05  1.60709E-18  7.95434E-22  2.17621E-21  3.86834E-19  9.3E-04
   4.50000E+05  1.53608E-18  6.62886E-22  1.81978E-21  3.69640E-19  2.4E-03
   5.00000E+05  1.48009E-18  5.63739E-22  1.55213E-21  3.56012E-19  5.3E-03
   6.00000E+05  1.39795E-18  4.26720E-22  1.18047E-21  3.35668E-19  1.9E-02
   7.00000E+05  1.34108E-18  3.37651E-22  9.37523E-22  3.22981E-19  6.7E-06
