 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  42,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  9.45017E-16  1.54676E-16  2.39904E-16  7.15436E-16  3.2E-05
   1.25000E+02  8.26151E-16  1.42449E-16  2.09965E-16  6.19692E-16  2.7E-06
   1.50000E+02  7.40009E-16  1.35590E-16  1.85409E-16  5.48577E-16  2.7E-06
   1.75000E+02  6.74141E-16  1.29736E-16  1.64524E-16  4.93522E-16  1.4E-06
   2.00000E+02  6.21785E-16  1.23971E-16  1.46884E-16  4.49527E-16  1.4E-05
   2.50000E+02  5.43623E-16  1.12537E-16  1.19663E-16  3.83289E-16  2.0E-05
   3.00000E+02  4.88071E-16  1.01863E-16  1.00416E-16  3.35391E-16  2.1E-06
   3.50000E+02  4.46968E-16  9.25570E-17  8.66404E-17  2.98558E-16  3.2E-06
   4.00000E+02  4.15738E-16  8.47314E-17  7.66418E-17  2.68928E-16  2.0E-06
   4.50000E+02  3.90844E-16  7.79682E-17  6.90901E-17  2.44650E-16  6.5E-07
   5.00000E+02  3.70261E-16  7.20352E-17  6.31943E-17  2.24428E-16  2.3E-06
   6.00000E+02  3.37594E-16  6.21029E-17  5.45751E-17  1.92707E-16  4.0E-07
   7.00000E+02  3.12146E-16  5.41551E-17  4.84861E-17  1.68978E-16  4.5E-06
   8.00000E+02  2.90261E-16  4.77163E-17  4.38767E-17  1.50549E-16  1.1E-06
   9.00000E+02  2.71891E-16  4.24247E-17  4.02396E-17  1.35824E-16  1.7E-06
   1.00000E+03  2.56513E-16  3.80203E-17  3.72534E-17  1.23786E-16  1.2E-06
   1.25000E+03  2.26734E-16  2.97538E-17  3.15547E-17  1.01491E-16  1.6E-03
   1.50000E+03  2.04817E-16  2.40593E-17  2.73730E-17  8.61423E-17  1.7E-03
   1.75000E+03  1.87771E-16  1.99491E-17  2.41073E-17  7.49159E-17  2.1E-03
   2.00000E+03  1.74011E-16  1.68702E-17  2.14635E-17  6.63408E-17  1.7E-03
   2.50000E+03  1.52936E-16  1.26169E-17  1.74308E-17  5.40894E-17  1.4E-03
   3.00000E+03  1.37439E-16  9.89490E-18  1.45512E-17  4.56925E-17  1.9E-03
   3.50000E+03  1.25433E-16  8.02990E-18  1.24016E-17  3.95677E-17  2.1E-03
   4.00000E+03  1.15770E-16  6.68232E-18  1.07376E-17  3.49048E-17  2.6E-03
   4.50000E+03  1.07774E-16  5.66991E-18  9.41495E-18  3.12367E-17  1.7E-03
   5.00000E+03  1.01015E-16  4.88616E-18  8.34168E-18  2.82760E-17  9.1E-03
   6.00000E+03  9.01451E-17  3.76226E-18  6.71511E-18  2.37902E-17  4.5E-03
   7.00000E+03  8.17216E-17  3.00483E-18  5.55053E-18  2.05525E-17  9.9E-03
   8.00000E+03  7.49583E-17  2.46645E-18  4.68302E-18  1.81052E-17  6.6E-03
