1.259E-01 0.000E+00 0 0.000E+00 2.905E-02 7.943E+00 7.943E+00
1.585E-01 0.000E+00 0 0.000E+00 3.657E-02 7.943E+00 7.943E+00
1.995E-01 0.000E+00 0 0.000E+00 4.604E-02 7.943E+00 7.943E+00
2.512E-01 0.000E+00 0 0.000E+00 5.797E-02 7.943E+00 7.943E+00
3.162E-01 0.000E+00 0 0.000E+00 7.298E-02 7.943E+00 7.943E+00
3.981E-01 9.633E-02 0.79925 1.000E+00 9.187E-02 7.943E+00 7.943E+00
5.012E-01 2.295E-01 1.90416 3.000E+00 1.157E-01 7.943E+00 7.943E+00
6.310E-01 6.078E-02 0.504292 1.000E+00 1.456E-01 7.943E+00 7.943E+00
7.943E-01 1.931E-01 1.60215 4.000E+00 1.833E-01 7.943E+00 7.943E+00
1.000E+00 1.150E-01 0.954155 3.000E+00 2.308E-01 7.943E+00 7.943E+00
1.259E+00 9.138E-02 0.75818 3.000E+00 2.905E-01 7.943E+00 7.943E+00
1.585E+00 1.452E-01 1.20472 6.000E+00 3.657E-01 7.943E+00 7.943E+00
1.995E+00 2.306E-01 1.91329 1.200E+01 4.604E-01 7.943E+00 7.943E+00
2.512E+00 2.443E-01 2.02696 1.600E+01 5.797E-01 7.943E+00 7.943E+00
3.162E+00 1.576E-01 1.30761 1.300E+01 7.298E-01 7.943E+00 7.943E+00
3.981E+00 1.060E-01 0.879482 1.100E+01 9.187E-01 7.943E+00 7.943E+00
5.012E+00 1.683E-01 1.39639 2.200E+01 1.157E+00 7.943E+00 7.943E+00
6.310E+00 4.254E-02 0.352954 7.000E+00 1.456E+00 7.943E+00 7.943E+00
7.943E+00 2.414E-02 0.20029 5.000E+00 1.833E+00 7.943E+00 7.943E+00
1.000E+01 7.670E-03 0.063638 2.000E+00 2.308E+00 7.943E+00 7.943E+00
1.259E+01 9.138E-03 0.075818 3.000E+00 2.905E+00 7.943E+00 7.943E+00
1.585E+01 2.420E-03 0.0200787 1.000E+00 3.657E+00 7.943E+00 7.943E+00
1.995E+01 0.000E+00 0 0.000E+00 4.604E+00 7.943E+00 7.943E+00
2.512E+01 0.000E+00 0 0.000E+00 5.797E+00 7.943E+00 7.943E+00
3.162E+01 0.000E+00 0 0.000E+00 7.298E+00 7.943E+00 7.943E+00
3.981E+01 0.000E+00 0 0.000E+00 9.187E+00 7.943E+00 7.943E+00
5.012E+01 0.000E+00 0 0.000E+00 1.157E+01 7.943E+00 7.943E+00
6.310E+01 0.000E+00 0 0.000E+00 1.456E+01 7.943E+00 7.943E+00
7.943E+01 0.000E+00 0 0.000E+00 1.833E+01 7.943E+00 7.943E+00
1.000E+02 0.000E+00 0 0.000E+00 2.308E+01 7.943E+00 7.943E+00
1.259E+02 0.000E+00 0 0.000E+00 2.905E+01 7.943E+00 7.943E+00
1.585E+02 0.000E+00 0 0.000E+00 3.657E+01 7.943E+00 7.943E+00
1.995E+02 0.000E+00 0 0.000E+00 4.604E+01 7.943E+00 7.943E+00
2.512E+02 0.000E+00 0 0.000E+00 5.797E+01 7.943E+00 7.943E+00
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 7.943E+00 7.943E+00
