 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  70,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.20069E-15  6.92252E-17  1.15241E-16  1.10259E-15  8.5E-06
   1.25000E+02  1.04276E-15  5.82504E-17  9.19427E-17  9.33912E-16  2.5E-06
   1.50000E+02  9.24799E-16  5.60683E-17  8.55922E-17  8.13100E-16  4.8E-06
   1.75000E+02  8.34214E-16  5.78571E-17  8.70891E-17  7.21960E-16  6.5E-07
   2.00000E+02  7.62978E-16  6.12154E-17  9.13905E-17  6.50488E-16  1.7E-05
   2.50000E+02  6.58587E-16  6.83084E-17  9.94457E-17  5.45070E-16  1.6E-06
   3.00000E+02  5.86063E-16  7.35776E-17  1.02426E-16  4.70562E-16  9.4E-07
   3.50000E+02  5.32813E-16  7.65894E-17  1.00677E-16  4.14782E-16  3.8E-06
   4.00000E+02  4.91939E-16  7.77442E-17  9.59945E-17  3.71294E-16  5.2E-06
   4.50000E+02  4.59413E-16  7.75272E-17  8.99145E-17  3.36365E-16  3.3E-06
   5.00000E+02  4.32766E-16  7.63703E-17  8.34598E-17  3.07644E-16  1.1E-06
   6.00000E+02  3.91187E-16  7.24272E-17  7.14395E-17  2.63151E-16  5.3E-07
   7.00000E+02  3.59688E-16  6.75480E-17  6.17254E-17  2.30224E-16  9.9E-07
   8.00000E+02  3.34526E-16  6.25488E-17  5.42520E-17  2.04835E-16  5.7E-07
   9.00000E+02  3.13437E-16  5.78042E-17  4.85616E-17  1.84640E-16  1.9E-06
   1.00000E+03  2.95076E-16  5.34429E-17  4.41969E-17  1.68180E-16  6.6E-04
   1.25000E+03  2.58481E-16  4.42873E-17  3.68441E-17  1.37813E-16  1.2E-03
   1.50000E+03  2.32382E-16  3.72616E-17  3.21925E-17  1.16989E-16  9.7E-04
   1.75000E+03  2.12597E-16  3.18128E-17  2.88296E-17  1.01805E-16  8.7E-04
   2.00000E+03  1.96938E-16  2.75057E-17  2.61674E-17  9.02416E-17  1.0E-03
   2.50000E+03  1.73765E-16  2.14106E-17  2.22335E-17  7.35609E-17  9.0E-04
   3.00000E+03  1.57154E-16  1.73238E-17  1.93501E-17  6.21039E-17  1.1E-03
   3.50000E+03  1.44439E-16  1.44010E-17  1.70848E-17  5.37609E-17  1.1E-03
   4.00000E+03  1.34270E-16  1.22185E-17  1.52432E-17  4.74170E-17  1.2E-03
   4.50000E+03  1.25879E-16  1.05355E-17  1.37145E-17  4.24312E-17  4.2E-03
   5.00000E+03  1.18793E-16  9.20454E-18  1.24266E-17  3.84094E-17  5.0E-03
   6.00000E+03  1.07386E-16  7.24799E-18  1.03830E-17  3.23202E-17  3.2E-03
   7.00000E+03  9.85184E-17  5.89283E-18  8.84286E-18  2.79280E-17  3.2E-03
   8.00000E+03  9.13664E-17  4.90899E-18  7.64849E-18  2.46089E-17  6.4E-03
   9.00000E+03  8.54422E-17  4.17044E-18  6.70265E-18  2.20092E-17  4.6E-03
   1.00000E+04  8.04318E-17  3.59922E-18  5.93808E-18  1.99178E-17  6.3E-03
   1.25000E+04  6.99495E-17  2.62302E-18  4.55366E-18  1.61266E-17  2.9E-07
   1.50000E+04  6.29293E-17  2.01698E-18  3.63531E-18  1.35801E-17  1.0E-07
   1.75000E+04  5.74641E-17  1.61080E-18  2.98893E-18  1.17516E-17  1.0E-07
   2.00000E+04  5.30597E-17  1.32320E-18  2.51352E-18  1.03747E-17  1.0E-07
   2.50000E+04  4.63448E-17  9.49144E-19  1.86894E-18  8.43896E-18  3.9E-07
