 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  27,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  5.16017E-16  1.38999E-16  1.57761E-16  6.87091E-16  7.0E-07
   1.25000E+02  4.87315E-16  1.38742E-16  1.39551E-16  5.85601E-16  4.6E-05
   1.50000E+02  4.59321E-16  1.34018E-16  1.21564E-16  5.11835E-16  1.6E-06
   1.75000E+02  4.32958E-16  1.27105E-16  1.06354E-16  4.55654E-16  2.8E-06
   2.00000E+02  4.08743E-16  1.19313E-16  9.42719E-17  4.11366E-16  2.4E-06
   2.50000E+02  3.67235E-16  1.03868E-16  7.76784E-17  3.45705E-16  7.0E-07
   3.00000E+02  3.33886E-16  9.02798E-17  6.75038E-17  2.99177E-16  9.0E-06
   3.50000E+02  3.06923E-16  7.89196E-17  6.07734E-17  2.64329E-16  1.6E-06
   4.00000E+02  2.84775E-16  6.95199E-17  5.58890E-17  2.37180E-16  3.0E-06
   4.50000E+02  2.66264E-16  6.17269E-17  5.20480E-17  2.15381E-16  2.7E-06
   5.00000E+02  2.50530E-16  5.52046E-17  4.88324E-17  1.97476E-16  1.4E-06
   6.00000E+02  2.25014E-16  4.50059E-17  4.34842E-17  1.69735E-16  1.4E-06
   7.00000E+02  2.04357E-16  3.74836E-17  3.90417E-17  1.49206E-16  4.0E-06
   8.00000E+02  1.87974E-16  3.19186E-17  3.54301E-17  1.33153E-16  3.8E-06
   9.00000E+02  1.75036E-16  2.77013E-17  3.24607E-17  1.20164E-16  1.4E-06
   1.00000E+03  1.64420E-16  2.43750E-17  2.99260E-17  1.09472E-16  1.6E-03
   1.25000E+03  1.44299E-16  1.84791E-17  2.48800E-17  8.95705E-17  1.8E-03
   1.50000E+03  1.29759E-16  1.46294E-17  2.10924E-17  7.58315E-17  1.9E-03
   1.75000E+03  1.18546E-16  1.19417E-17  1.81553E-17  6.57804E-17  2.0E-03
   2.00000E+03  1.09530E-16  9.97608E-18  1.58254E-17  5.81071E-17  1.3E-03
   2.50000E+03  9.57395E-17  7.32745E-18  1.23966E-17  4.71607E-17  1.6E-03
   3.00000E+03  8.55437E-17  5.65471E-18  1.00259E-17  3.97230E-17  2.4E-03
   3.50000E+03  7.76118E-17  4.52101E-18  8.30984E-18  3.43370E-17  1.4E-03
   4.00000E+03  7.12194E-17  3.71199E-18  7.02184E-18  3.02551E-17  6.1E-03
   4.50000E+03  6.59332E-17  3.11192E-18  6.02744E-18  2.70529E-17  5.7E-03
   5.00000E+03  6.14756E-17  2.65418E-18  5.24317E-18  2.44711E-17  7.8E-03
   6.00000E+03  5.43336E-17  2.00913E-18  4.09464E-18  2.05642E-17  4.6E-03
   7.00000E+03  4.88283E-17  1.58258E-18  3.30301E-18  1.77482E-17  5.2E-03
   8.00000E+03  4.44312E-17  1.28391E-18  2.73077E-18  1.56221E-17  9.7E-03
   9.00000E+03  4.08251E-17  1.06561E-18  2.30180E-18  1.39600E-17  8.1E-03
