#     pants
# x   y		t(r.l)
-6.0851 -5.9825 0.834715
-2.2534 3.2765 0.834715
11.229 -0.47720 61.7690
1.0502 1.6349 0.834715
-2.8333 4.3181 0.834715
0.72730 -8.5529 0.834715
-4.5462 -8.6480 0.834715
-6.2762 6.8573 0.834715
6.8017 5.5295 0.834715
-8.9550 4.1031 15.8128
-7.9537 -3.7880 0.834715
-4.7490 -8.3156 0.834715
2.7835 -7.4393 0.834715
1.6219 -2.1108 0.834715
-2.5683 -3.7995 0.834715
-0.44702 10.092 0.834715
8.1128 5.3676 27.6631
