1.000E-01 0.000E+00 0 0.000E+00 2.308E-02 5.012E+01
1.259E-01 0.000E+00 0 0.000E+00 2.905E-02 5.012E+01
1.585E-01 0.000E+00 0 0.000E+00 3.657E-02 5.012E+01
1.995E-01 1.676E-03 0.932694 1.000E+00 4.604E-02 5.012E+01
2.512E-01 0.000E+00 0 0.000E+00 5.797E-02 5.012E+01
3.162E-01 1.058E-03 0.588777 1.000E+00 7.298E-02 5.012E+01
3.981E-01 2.520E-03 1.40238 3.000E+00 9.187E-02 5.012E+01
5.012E-01 6.673E-04 0.371352 1.000E+00 1.157E-01 5.012E+01
6.310E-01 1.590E-03 0.884835 3.000E+00 1.456E-01 5.012E+01
7.943E-01 2.526E-03 1.40572 6.000E+00 1.833E-01 5.012E+01
1.000E+00 2.676E-03 1.48919 8.000E+00 2.308E-01 5.012E+01
1.259E+00 5.844E-03 3.25219 2.200E+01 2.905E-01 5.012E+01
1.585E+00 6.120E-03 3.40578 2.900E+01 3.657E-01 5.012E+01
1.995E+00 7.040E-03 3.91776 4.200E+01 4.604E-01 5.012E+01
2.512E+00 8.654E-03 4.81595 6.500E+01 5.797E-01 5.012E+01
3.162E+00 1.248E-02 6.94512 1.180E+02 7.298E-01 5.012E+01
3.981E+00 1.294E-02 7.20111 1.540E+02 9.187E-01 5.012E+01
5.012E+00 1.541E-02 8.57567 2.310E+02 1.157E+00 5.012E+01
6.310E+00 1.590E-02 8.84835 3.000E+02 1.456E+00 5.012E+01
7.943E+00 1.726E-02 9.60519 4.100E+02 1.833E+00 5.012E+01
1.000E+01 2.087E-02 11.6142 6.240E+02 2.308E+00 5.012E+01
1.259E+01 2.319E-02 12.9052 8.730E+02 2.905E+00 5.012E+01
1.585E+01 2.222E-02 12.3654 1.053E+03 3.657E+00 5.012E+01
1.995E+01 2.140E-02 11.9091 1.277E+03 4.604E+00 5.012E+01
2.512E+01 1.975E-02 10.9909 1.483E+03 5.797E+00 5.012E+01
3.162E+01 1.673E-02 9.31024 1.582E+03 7.298E+00 5.012E+01
3.981E+01 1.232E-02 6.85608 1.467E+03 9.187E+00 5.012E+01
5.012E+01 8.635E-03 4.80538 1.294E+03 1.157E+01 5.012E+01
6.310E+01 4.887E-03 2.71962 9.220E+02 1.456E+01 5.012E+01
7.943E+01 2.408E-03 1.34005 5.720E+02 1.833E+01 5.012E+01
1.000E+02 9.197E-04 0.511813 2.750E+02 2.308E+01 5.012E+01
1.259E+02 2.869E-04 0.15966 1.080E+02 2.905E+01 5.012E+01
1.585E+02 5.909E-05 0.0328836 2.800E+01 3.657E+01 5.012E+01
1.995E+02 6.705E-06 0.00373133 4.000E+00 4.604E+01 5.012E+01
2.512E+02 1.331E-06 0.000740702 1.000E+00 5.797E+01 5.012E+01
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 5.012E+01
