1.000E-01 2.339E-02 1407.61 1.900E+01 2.308E-02 1.259E+00
1.259E-01 4.107E-02 2471.59 4.200E+01 2.905E-02 1.259E+00
1.585E-01 4.893E-02 2944.61 6.300E+01 3.657E-02 1.259E+00
1.995E-01 6.170E-02 3713.11 1.000E+02 4.604E-02 1.259E+00
2.512E-01 5.783E-02 3480.21 1.180E+02 5.797E-02 1.259E+00
3.162E-01 5.567E-02 3350.22 1.430E+02 7.298E-02 1.259E+00
3.981E-01 5.535E-02 3330.96 1.790E+02 9.187E-02 1.259E+00
5.012E-01 6.214E-02 3739.59 2.530E+02 1.157E-01 1.259E+00
6.310E-01 6.536E-02 3933.36 3.350E+02 1.456E-01 1.259E+00
7.943E-01 7.067E-02 4252.92 4.560E+02 1.833E-01 1.259E+00
1.000E+00 7.497E-02 4511.69 6.090E+02 2.308E-01 1.259E+00
1.259E+00 7.334E-02 4413.6 7.500E+02 2.905E-01 1.259E+00
1.585E+00 7.433E-02 4473.18 9.570E+02 3.657E-01 1.259E+00
1.995E+00 7.509E-02 4518.92 1.217E+03 4.604E-01 1.259E+00
2.512E+00 7.072E-02 4255.93 1.443E+03 5.797E-01 1.259E+00
3.162E+00 6.840E-02 4116.31 1.757E+03 7.298E-01 1.259E+00
3.981E+00 6.389E-02 3844.9 2.066E+03 9.187E-01 1.259E+00
5.012E+00 6.069E-02 3652.32 2.471E+03 1.157E+00 1.259E+00
6.310E+00 5.481E-02 3298.47 2.809E+03 1.456E+00 1.259E+00
7.943E+00 4.607E-02 2772.49 2.973E+03 1.833E+00 1.259E+00
1.000E+01 3.874E-02 2331.37 3.147E+03 2.308E+00 1.259E+00
1.259E+01 3.192E-02 1920.95 3.264E+03 2.905E+00 1.259E+00
1.585E+01 2.311E-02 1390.76 2.975E+03 3.657E+00 1.259E+00
1.995E+01 1.583E-02 952.649 2.565E+03 4.604E+00 1.259E+00
2.512E+01 9.704E-03 583.987 1.980E+03 5.797E+00 1.259E+00
3.162E+01 5.014E-03 301.743 1.288E+03 7.298E+00 1.259E+00
3.981E+01 2.328E-03 140.099 7.530E+02 9.187E+00 1.259E+00
5.012E+01 7.811E-04 47.0066 3.180E+02 1.157E+01 1.259E+00
6.310E+01 2.146E-04 12.9146 1.100E+02 1.456E+01 1.259E+00
7.943E+01 5.424E-05 3.26416 3.500E+01 1.833E+01 1.259E+00
1.000E+02 6.155E-06 0.370408 5.000E+00 2.308E+01 1.259E+00
1.259E+02 9.778E-07 0.058844 1.000E+00 2.905E+01 1.259E+00
1.585E+02 0.000E+00 0 0.000E+00 3.657E+01 1.259E+00
1.995E+02 0.000E+00 0 0.000E+00 4.604E+01 1.259E+00
2.512E+02 0.000E+00 0 0.000E+00 5.797E+01 1.259E+00
3.162E+02 0.000E+00 0 0.000E+00 7.298E+01 1.259E+00
