 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  63,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.38293E-15  8.04755E-17  1.12421E-16  1.24758E-15  4.8E-06
   1.25000E+02  1.19338E-15  8.03432E-17  1.10538E-16  1.05798E-15  3.3E-06
   1.50000E+02  1.05506E-15  8.47990E-17  1.17915E-16  9.22182E-16  1.8E-05
   1.75000E+02  9.51087E-16  8.97068E-17  1.25376E-16  8.19492E-16  7.6E-07
   2.00000E+02  8.70689E-16  9.37282E-17  1.29994E-16  7.38746E-16  1.0E-06
   2.50000E+02  7.55866E-16  9.82447E-17  1.30277E-16  6.19133E-16  7.6E-06
   3.00000E+02  6.77943E-16  9.90059E-17  1.23046E-16  5.34132E-16  8.7E-06
   3.50000E+02  6.21203E-16  9.73741E-17  1.12930E-16  4.70298E-16  2.8E-06
   4.00000E+02  5.77450E-16  9.43548E-17  1.02500E-16  4.20495E-16  6.0E-06
   4.50000E+02  5.42178E-16  9.05854E-17  9.28891E-17  3.80524E-16  6.1E-06
   5.00000E+02  5.12789E-16  8.64926E-17  8.44914E-17  3.47705E-16  3.5E-06
   6.00000E+02  4.65794E-16  7.82316E-17  7.12766E-17  2.96970E-16  4.4E-06
   7.00000E+02  4.29161E-16  7.05487E-17  6.18528E-17  2.59519E-16  1.3E-06
   8.00000E+02  3.99293E-16  6.37192E-17  5.49518E-17  2.30708E-16  1.7E-06
   9.00000E+02  3.73928E-16  5.77619E-17  4.97452E-17  2.07835E-16  1.2E-03
   1.00000E+03  3.51587E-16  5.25842E-17  4.56805E-17  1.89223E-16  1.6E-03
   1.25000E+03  3.06985E-16  4.23319E-17  3.84131E-17  1.54986E-16  9.8E-04
   1.50000E+03  2.75326E-16  3.49625E-17  3.34470E-17  1.31495E-16  1.2E-03
   1.75000E+03  2.51661E-16  2.96135E-17  2.98253E-17  1.14193E-16  1.6E-03
   2.00000E+03  2.33084E-16  2.55398E-17  2.69741E-17  1.00935E-16  1.2E-03
